Data/Hora Inclusăo,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versăo Protocolo,Versăo Firmware,Bateria Interna,Alimentaçăo Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duraçăo da Igniçăo,Precisăo GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status
2025-05-08 15:37:07,2025-05-08 15:37:06,2025-05-08 15:37:05,867488061407846,1201,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13967,0,-,1,0,21,12,-,1,0.0,306,756,-12.07105,-45.643638,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 15:40:07,2025-05-08 15:40:06,2025-05-08 15:40:05,867488061407846,1204,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14007,0,-,1,0,21,12,-,1,0.0,306,756,-12.07105,-45.643638,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 15:43:07,2025-05-08 15:43:06,2025-05-08 15:43:05,867488061407846,1206,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14000,0,-,1,0,21,12,-,1,0.0,306,756,-12.07105,-45.643638,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 15:46:07,2025-05-08 15:46:06,2025-05-08 15:46:05,867488061407846,1209,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14017,0,-,1,0,21,12,-,1,0.0,306,756,-12.07105,-45.643638,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 15:49:07,2025-05-08 15:49:06,2025-05-08 15:49:05,867488061407846,1211,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14014,0,-,1,0,21,12,-,1,0.0,306,756,-12.07105,-45.643638,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 15:52:07,2025-05-08 15:52:06,2025-05-08 15:52:05,867488061407846,1214,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14013,0,-,1,0,21,12,-,1,0.0,306,756,-12.07105,-45.643638,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 15:55:07,2025-05-08 15:55:06,2025-05-08 15:55:05,867488061407846,1216,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13966,0,-,1,0,21,12,-,1,0.0,306,756,-12.07105,-45.643638,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 15:58:07,2025-05-08 15:58:06,2025-05-08 15:58:05,867488061407846,1219,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14004,0,-,1,0,21,12,-,1,0.0,306,756,-12.07105,-45.643638,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 16:01:07,2025-05-08 16:01:06,2025-05-08 16:01:04,867488061407846,1221,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14048,0,-,1,0,21,12,-,1,0.0,306,756,-12.07105,-45.643638,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 16:04:07,2025-05-08 16:04:06,2025-05-08 16:04:05,867488061407846,1237,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14033,0,-,1,0,21,12,-,1,0.0,203,757,-12.07096,-45.643515,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 16:07:07,2025-05-08 16:07:06,2025-05-08 16:07:05,867488061407846,1239,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14005,0,-,1,0,21,12,-,1,0.0,203,757,-12.07096,-45.643515,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 16:10:07,2025-05-08 16:10:06,2025-05-08 16:10:05,867488061407846,1242,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14051,0,-,1,0,21,12,-,1,0.0,203,757,-12.07096,-45.643515,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 16:13:07,2025-05-08 16:13:06,2025-05-08 16:13:05,867488061407846,1244,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13946,0,-,1,0,21,12,-,1,0.0,203,757,-12.07096,-45.643515,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 16:16:07,2025-05-08 16:16:06,2025-05-08 16:16:05,867488061407846,1247,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13946,0,-,1,0,21,12,-,1,0.0,203,757,-12.07096,-45.643515,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 16:19:07,2025-05-08 16:19:06,2025-05-08 16:19:05,867488061407846,1249,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14028,0,-,1,0,21,12,-,1,0.0,203,757,-12.07096,-45.643515,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 16:22:07,2025-05-08 16:22:06,2025-05-08 16:22:05,867488061407846,1252,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13977,0,-,1,0,21,12,-,1,0.0,203,757,-12.07096,-45.643515,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 16:25:07,2025-05-08 16:25:06,2025-05-08 16:25:05,867488061407846,1256,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13957,0,-,1,0,21,12,-,1,0.0,203,757,-12.07096,-45.643515,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 16:28:07,2025-05-08 16:28:06,2025-05-08 16:28:05,867488061407846,1259,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14046,0,-,1,0,21,12,-,1,0.0,203,757,-12.07096,-45.643515,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 16:31:07,2025-05-08 16:31:06,2025-05-08 16:31:05,867488061407846,1261,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13985,0,-,1,0,21,12,-,1,0.0,203,757,-12.07096,-45.643515,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 16:34:07,2025-05-08 16:34:06,2025-05-08 16:34:05,867488061407846,1264,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13950,0,-,1,0,21,12,-,1,0.0,203,757,-12.07096,-45.643515,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 16:37:07,2025-05-08 16:37:06,2025-05-08 16:37:05,867488061407846,1266,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14019,0,-,1,0,21,12,-,1,0.0,203,757,-12.07096,-45.643515,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 16:40:07,2025-05-08 16:40:06,2025-05-08 16:40:05,867488061407846,1269,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13945,0,-,1,0,21,12,-,1,0.0,203,757,-12.07096,-45.643515,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 16:43:07,2025-05-08 16:43:06,2025-05-08 16:43:05,867488061407846,1271,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14000,0,-,1,0,21,12,-,1,0.0,203,757,-12.07096,-45.643515,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 16:46:08,2025-05-08 16:46:06,2025-05-08 16:46:05,867488061407846,1274,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13993,0,-,1,0,21,12,-,1,0.0,203,757,-12.07096,-45.643515,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 16:49:07,2025-05-08 16:49:06,2025-05-08 16:49:05,867488061407846,1276,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13961,0,-,1,0,21,12,-,1,0.0,203,757,-12.07096,-45.643515,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 16:52:09,2025-05-08 16:52:06,2025-05-08 16:52:05,867488061407846,1280,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14006,0,-,1,0,22,12,-,1,0.0,203,757,-12.07096,-45.643515,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 16:55:07,2025-05-08 16:55:06,2025-05-08 16:55:05,867488061407846,1285,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13962,0,-,1,0,21,12,-,1,0.0,203,757,-12.07096,-45.643515,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 16:58:07,2025-05-08 16:58:06,2025-05-08 16:58:05,867488061407846,1288,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14025,0,-,1,0,21,12,-,1,0.0,203,757,-12.07096,-45.643515,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 17:01:07,2025-05-08 17:01:06,2025-05-08 17:01:05,867488061407846,1290,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14001,0,-,1,0,21,12,-,1,0.0,203,757,-12.07096,-45.643515,724,11,1051,00001e53,1.0,1000.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 17:04:07,2025-05-08 17:04:06,2025-05-08 17:04:05,867488061407846,1298,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13999,0,-,1,0,22,12,-,1,0.0,357,757,-12.063328,-45.642231,724,11,1051,00001e53,1.8,1001.4,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 17:07:07,2025-05-08 17:07:06,2025-05-08 17:07:05,867488061407846,1301,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13945,0,-,1,0,22,12,-,1,7.6,24,756,-12.04388,-45.638289,724,11,1051,00001e53,4.0,1003.7,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 17:10:07,2025-05-08 17:10:06,2025-05-08 17:10:05,867488061407846,1311,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14038,0,-,1,0,22,12,-,1,77.5,189,755,-12.061587,-45.64188,724,11,1051,00001e53,6.1,1005.7,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 17:13:07,2025-05-08 17:13:06,2025-05-08 17:13:05,867488061407846,1315,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12546,0,-,1,0,22,12,-,1,115.5,262,763,-12.073055,-45.656904,724,11,1051,00001e53,8.6,1008.3,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 17:16:07,2025-05-08 17:16:06,2025-05-08 17:16:05,867488061407846,1318,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13268,0,-,1,0,22,12,-,1,75.0,261,759,-12.07925,-45.703979,724,11,1051,00001d43,13.8,1013.4,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 17:19:07,2025-05-08 17:19:06,2025-05-08 17:19:05,867488061407846,1320,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12775,0,-,1,0,22,12,-,1,48.2,262,766,-12.083473,-45.736192,724,11,1051,00001d43,17.3,1017.0,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 17:22:07,2025-05-08 17:22:06,2025-05-08 17:22:05,867488061407846,1323,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12545,0,-,1,0,22,12,-,1,93.6,261,770,-12.086301,-45.760169,724,11,1051,00001d43,20.0,1019.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 17:25:07,2025-05-08 17:25:06,2025-05-08 17:25:05,867488061407846,1325,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12756,0,-,1,0,22,12,-,1,57.0,263,760,-12.090229,-45.790815,724,11,1051,00001d11,23.3,1023.0,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 17:28:07,2025-05-08 17:28:06,2025-05-08 17:28:05,867488061407846,1334,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14032,0,-,1,0,22,12,-,1,28.9,170,770,-12.08161,-45.78138,724,11,1051,00001d11,25.2,1024.9,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 17:31:07,2025-05-08 17:31:06,2025-05-08 17:31:05,867488061407846,1344,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14041,0,-,1,0,22,12,-,1,24.0,82,771,-12.08763,-45.772741,724,11,1051,00001d44,26.7,1026.4,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 17:32:02,2025-05-08 17:32:01,2025-05-08 17:32:01,867488061407846,1348,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13953,0,0,0,0,12,12,7443,1,0.0,19,770,-12.087245,-45.770608,724,11,1051,00001d44,27.0,1026.6,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-05-08 17:32:04,2025-05-08 17:32:02,2025-05-08 17:32:02,867488061407846,1350,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13953,0,-,0,0,12,12,-,1,0.0,19,770,-12.087245,-45.770608,724,11,1051,00001d44,27.0,1026.6,0:00:00,0:00:00,-,-,0,-,,,,,1,900,0,0,10,
2025-05-08 17:45:53,2025-05-08 17:45:52,2025-05-08 17:37:01,867488061407846,1361,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12628,0,0,1,0,22,12,831,0,0.0,19,770,-12.087245,-45.770608,724,2,937b,077ad213,0.0,1026.6,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-05-08 17:46:00,2025-05-08 17:46:00,2025-05-08 17:46:00,867488061407846,1363,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12277,0,-,1,0,22,12,-,1,0.0,19,797,-12.08725,-45.770586,724,2,937b,077ad213,0.0,1026.6,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,10,
2025-05-08 17:48:58,2025-05-08 17:48:58,2025-05-08 17:48:57,867488061407846,1371,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14009,0,-,1,0,22,12,-,1,32.8,262,782,-12.087628,-45.772576,724,2,937b,077ad213,0.2,1026.8,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,10,
2025-05-08 17:51:59,2025-05-08 17:51:58,2025-05-08 17:51:57,867488061407846,1381,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12645,0,-,1,0,22,12,-,1,46.9,81,767,-12.08977,-45.782985,724,2,937b,077ab215,1.6,1028.2,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,10,
2025-05-08 17:54:04,2025-05-08 17:54:03,2025-05-08 17:54:03,867488061407846,1386,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,14040,0,0,0,0,12,12,491,1,0.0,205,773,-12.089385,-45.773049,724,2,937b,077ab28d,2.7,1029.3,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-05-08 17:54:05,2025-05-08 17:54:04,2025-05-08 17:54:04,867488061407846,1388,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14040,0,-,0,0,12,12,-,1,0.0,205,773,-12.089385,-45.773049,724,2,937b,077ab28d,2.7,1029.3,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,10,
2025-05-08 18:53:59,2025-05-08 18:53:58,2025-05-08 18:51:31,867488061407846,1421,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12923,0,-,0,0,11,12,-,1,0.0,205,773,-12.089385,-45.773049,724,2,937b,077ad20f,2.7,1029.3,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,10,
2025-05-08 19:53:59,2025-05-08 19:53:58,2025-05-08 19:51:31,867488061407846,1452,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12906,0,-,0,0,11,12,-,1,0.0,205,773,-12.089385,-45.773049,724,2,937b,077ab28d,2.7,1029.3,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,10,
2025-05-08 20:14:45,2025-05-08 20:14:44,2025-05-08 19:51:31,867488061407846,1464,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12697,0,0,1,0,22,12,8441,0,0.0,205,773,-12.089385,-45.773049,724,2,937b,077ab215,0.0,1029.3,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-05-08 20:14:53,2025-05-08 20:14:52,2025-05-08 20:14:53,867488061407846,1466,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13761,0,-,1,0,22,12,-,1,8.1,159,708,-12.089294,-45.773287,724,2,937b,077ad20f,0.0,1029.3,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,10,
2025-05-08 20:17:18,2025-05-08 20:17:18,2025-05-08 20:17:18,867488061407846,1480,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13954,0,0,0,0,12,12,154,1,5.6,2,754,-12.097448,-45.771885,724,2,937b,077ad212,1.1,1030.4,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-05-08 20:17:19,2025-05-08 20:17:19,2025-05-08 20:17:19,867488061407846,1482,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13192,0,-,0,0,12,12,-,1,3.0,357,754,-12.097439,-45.771888,724,2,937b,077ad212,1.1,1030.4,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,10,
2025-05-08 21:17:14,2025-05-08 21:17:13,2025-05-08 21:14:46,867488061407846,1515,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12881,0,-,0,0,11,12,-,1,0.0,357,755,-12.097432,-45.771892,724,2,937b,077ad212,1.1,1030.4,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,10,
2025-05-08 22:17:14,2025-05-08 22:17:13,2025-05-08 22:14:46,867488061407846,1546,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12864,0,-,0,0,11,12,-,1,0.0,357,755,-12.097432,-45.771892,724,2,937b,077ad212,1.1,1030.4,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,10,
2025-05-08 23:17:14,2025-05-08 23:17:13,2025-05-08 23:15:02,867488061407846,1577,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12852,0,-,0,0,11,12,-,1,0.0,357,755,-12.097432,-45.771892,724,2,937b,077ad212,1.1,1030.4,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,10,
2025-05-09 00:17:14,2025-05-09 00:17:13,2025-05-09 00:14:46,867488061407846,1608,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12842,0,-,0,0,11,12,-,1,0.0,357,755,-12.097432,-45.771892,724,2,937b,077ad212,1.1,1030.4,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,10,
2025-05-09 01:17:14,2025-05-09 01:17:13,2025-05-09 01:14:51,867488061407846,1639,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12820,0,-,0,0,11,12,-,1,0.0,357,755,-12.097432,-45.771892,724,2,937b,077ad212,1.1,1030.4,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,10,
2025-05-09 02:17:14,2025-05-09 02:17:13,2025-05-09 02:15:01,867488061407846,1670,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12771,0,-,0,0,11,12,-,1,0.0,357,755,-12.097432,-45.771892,724,2,937b,077ad212,1.1,1030.4,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,10,
2025-05-09 03:17:14,2025-05-09 03:17:13,2025-05-09 03:14:48,867488061407846,1701,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12794,0,-,0,0,11,11,-,1,0.0,357,755,-12.097432,-45.771892,724,2,937b,077ad212,1.1,1030.4,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,10,
2025-05-09 04:17:14,2025-05-09 04:17:13,2025-05-09 04:14:50,867488061407846,1732,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12787,0,-,0,0,11,12,-,1,0.0,357,755,-12.097432,-45.771892,724,2,937b,077ad212,1.1,1030.4,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,10,
2025-05-09 05:17:14,2025-05-09 05:17:13,2025-05-09 05:14:52,867488061407846,1763,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12774,0,-,0,0,11,12,-,1,0.0,357,755,-12.097432,-45.771892,724,2,937b,077ad212,1.1,1030.4,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,10,
2025-05-09 06:17:14,2025-05-09 06:17:13,2025-05-09 06:15:06,867488061407846,1794,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12764,0,-,0,0,11,12,-,1,0.0,357,755,-12.097432,-45.771892,724,2,937b,077ad212,1.1,1030.4,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,10,
2025-05-09 07:17:14,2025-05-09 07:17:13,2025-05-09 07:14:46,867488061407846,1825,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12753,0,-,0,0,11,12,-,1,0.0,357,755,-12.097432,-45.771892,724,2,937b,077ad212,1.1,1030.4,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,10,
2025-05-09 08:17:14,2025-05-09 08:17:13,2025-05-09 08:14:47,867488061407846,1856,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12753,0,-,0,0,11,10,-,1,0.0,357,755,-12.097432,-45.771892,724,2,937b,077ad212,1.1,1030.4,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,10,
2025-05-09 08:36:33,2025-05-09 08:36:33,2025-05-09 08:14:47,867488061407846,1866,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12481,0,0,1,0,22,10,44355,0,0.0,357,755,-12.097432,-45.771892,724,2,937b,077ad212,0.0,1030.4,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-05-09 08:36:41,2025-05-09 08:36:40,2025-05-09 08:36:41,867488061407846,1868,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12861,0,-,1,0,22,12,-,1,0.0,111,692,-12.097315,-45.771941,724,2,937b,077ad212,0.0,1030.4,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,10,
2025-05-09 08:40:00,2025-05-09 08:39:39,2025-05-09 08:39:38,867488061407846,1884,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12532,0,-,1,0,22,12,-,1,29.9,350,771,-12.090721,-45.774721,724,2,937b,077ad20f,1.1,1031.5,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,10,
2025-05-09 08:42:40,2025-05-09 08:42:39,2025-05-09 08:42:38,867488061407846,1896,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14023,0,-,1,0,22,12,-,1,36.4,82,768,-12.087715,-45.773427,724,2,937b,077ab215,3.1,1033.4,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,10,
2025-05-09 08:43:31,2025-05-09 08:43:30,2025-05-09 08:43:30,867488061407846,1900,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13211,0,0,0,0,12,12,417,1,0.0,359,768,-12.087244,-45.770647,724,2,937b,077ad20f,3.4,1033.8,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-05-09 08:43:31,2025-05-09 08:43:30,2025-05-09 08:43:31,867488061407846,1902,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13211,0,-,0,0,12,12,-,1,0.0,359,769,-12.087244,-45.770647,724,2,937b,077ad20f,3.4,1033.8,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,10,
2025-05-09 09:36:49,2025-05-09 09:36:49,2025-05-09 08:48:30,867488061407846,1931,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12536,0,0,1,0,21,12,3198,0,0.0,359,769,-12.087244,-45.770647,724,2,937b,077ad20f,0.0,1033.8,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
2025-05-09 09:36:56,2025-05-09 09:36:55,2025-05-09 09:36:56,867488061407846,1934,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,11870,0,-,1,0,22,12,-,1,2.8,158,771,-12.087274,-45.770658,724,2,937b,077ad213,0.0,1033.8,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,10,
2025-05-09 09:39:57,2025-05-09 09:39:56,2025-05-09 09:39:55,867488061407846,1939,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12541,0,-,1,0,22,12,-,1,37.5,81,768,-12.085385,-45.75563,724,2,937b,077ad212,1.6,1035.4,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,10,
2025-05-09 09:40:28,2025-05-09 09:40:28,2025-05-09 09:40:28,867488061407846,1940,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,14006,0,0,0,0,12,12,219,1,0.0,81,769,-12.085031,-45.752821,724,2,937b,077ad212,1.9,1035.7,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,
