Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,MS GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,MS Satellite Number,Duração da Ignição,Precisão GNSS,MS GNSS Accuracy,Velocidade,Max Speed,Azimuth,MS Azimuth,Altitude,MS Altitude,Latitude,MS Latitude,Longitude,MS Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,MS Mileage,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,Message_Category,Match_Type,Match_ID,delta,Delta,Tempo de fix,Match_Complete
2025-09-30 08:28:50,2025-09-30 08:28:49,2025-09-30 08:25:56,2025-09-30 08:25:56,867488068383602,938,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,10,22674,0000,0000,01,00,22,12,12,-,00,00,0.0,0.0,115,115,1016,1016,-25.047711,-25.047711,-51.541859,-51.541859,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:00:00,0:42:42,-,-,0,-,,,,,,,,,,,X,NA,0,,,173.0,NA_0
2025-09-30 08:28:59,2025-09-30 08:28:59,2025-09-30 08:28:59,2025-09-30 08:28:59,867488068383602,939,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,10,22415,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,115,115,1028,1028,-25.047738,-25.047738,-51.541873,-51.541873,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:00:09,0:42:51,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,0.0,NA_0
2025-09-30 08:28:59,2025-09-30 08:28:59,2025-09-30 08:28:59,2025-09-30 08:28:59,867488068383602,940,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,10,22415,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,115,115,1028,1028,-25.047738,-25.047738,-51.541873,-51.541873,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:00:09,0:42:51,-,-,0,-,,,,,,,,,00,,X,NA,0,,,0.0,NA_0
2025-09-30 08:31:49,2025-09-30 08:31:50,2025-09-30 08:31:49,2025-09-30 08:31:49,867488068383602,943,GTBTC,0x19fe7fbf,,802003,0x8303,0x0115,10,27348,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,288,288,1028,1028,-25.047738,-25.047738,-51.541873,-51.541873,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:03:00,0:45:42,-,-,0,-,,,,,,,,,,,X,NA,0,,,1.0,NA_0
2025-09-30 08:31:57,2025-09-30 08:31:57,2025-09-30 08:31:55,2025-09-30 08:31:52,867488068383602,944,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,10,27348,0000,-,01,00,22,12,12,-,01,01,5.8,7.1,184,197,1031,1029,-25.047825,-25.047764,-51.541947,-51.54191,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:03:06,0:45:48,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,2.0,NA_0
2025-09-30 08:34:57,2025-09-30 08:34:57,2025-09-30 08:34:55,2025-09-30 08:32:01,867488068383602,952,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,52,27403,0000,-,01,00,22,12,12,-,01,01,0.0,3.3,184,19,1032,1032,-25.047841,-25.047841,-51.542009,-51.541986,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:06:06,0:48:48,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,2.0,NA_0
2025-09-30 08:37:57,2025-09-30 08:37:57,2025-09-30 08:37:55,2025-09-30 08:37:56,867488068383602,955,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,57,27410,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:09:06,0:51:48,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,2.0,NA_0
2025-09-30 08:40:57,2025-09-30 08:40:57,2025-09-30 08:40:55,2025-09-30 08:40:56,867488068383602,960,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,60,27579,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:12:06,0:54:48,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,2.0,NA_0
2025-09-30 08:43:57,2025-09-30 08:43:57,2025-09-30 08:43:55,2025-09-30 08:43:56,867488068383602,963,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,62,27438,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:15:06,0:57:48,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,2.0,NA_0
2025-09-30 08:46:57,2025-09-30 08:46:57,2025-09-30 08:46:55,2025-09-30 08:46:56,867488068383602,968,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,64,27404,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:18:06,1:00:48,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,2.0,NA_0
2025-09-30 08:49:57,2025-09-30 08:49:57,2025-09-30 08:49:55,2025-09-30 08:49:56,867488068383602,971,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,66,27436,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:21:06,1:03:48,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,2.0,NA_0
2025-09-30 08:52:57,2025-09-30 08:52:57,2025-09-30 08:52:55,2025-09-30 08:52:56,867488068383602,976,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,68,27478,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:24:06,1:06:48,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,2.0,NA_0
2025-09-30 08:55:57,2025-09-30 08:55:57,2025-09-30 08:55:55,2025-09-30 08:55:56,867488068383602,981,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,69,27482,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:27:06,1:09:48,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,2.0,NA_0
2025-09-30 08:58:57,2025-09-30 08:58:57,2025-09-30 08:58:55,2025-09-30 08:58:56,867488068383602,985,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,71,27601,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:30:06,1:12:48,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,2.0,NA_0
2025-09-30 09:01:57,2025-09-30 09:01:57,2025-09-30 09:01:55,2025-09-30 09:01:56,867488068383602,989,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,71,27636,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:33:06,1:15:48,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,2.0,NA_0
2025-09-30 09:04:57,2025-09-30 09:04:57,2025-09-30 09:04:55,2025-09-30 09:04:56,867488068383602,993,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,72,27697,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:36:06,1:18:48,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,2.0,NA_0
2025-09-30 09:07:57,2025-09-30 09:07:57,2025-09-30 09:07:55,2025-09-30 09:07:56,867488068383602,997,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,73,27629,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:39:06,1:21:48,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,2.0,NA_0
2025-09-30 09:10:57,2025-09-30 09:10:57,2025-09-30 09:10:55,2025-09-30 09:10:56,867488068383602,1001,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,73,27702,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:42:06,1:24:48,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,2.0,NA_0
2025-09-30 09:13:57,2025-09-30 09:13:57,2025-09-30 09:13:55,2025-09-30 09:13:56,867488068383602,1005,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,74,27690,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:45:06,1:27:48,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,2.0,NA_0
2025-09-30 09:16:57,2025-09-30 09:16:57,2025-09-30 09:16:55,2025-09-30 09:16:56,867488068383602,1009,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,75,27757,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:48:06,1:30:48,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,2.0,NA_0
2025-09-30 09:19:57,2025-09-30 09:19:57,2025-09-30 09:19:55,2025-09-30 09:19:56,867488068383602,1013,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,76,27792,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:51:06,1:33:48,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,2.0,NA_0
2025-09-30 09:22:34,2025-09-30 09:22:34,2025-09-30 09:22:33,2025-09-30 09:22:33,867488068383602,1017,GTIGF,0x19fe7fbf,,802003,0x8303,0x0115,76,27778,0000,0000,00,00,12,12,12,3225,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:53:42,1:36:24,-,-,0,-,,,,,,,,,,,X,NA,0,,,1.0,NA_0
2025-09-30 09:22:34,2025-09-30 09:22:34,2025-09-30 09:22:33,2025-09-30 09:22:33,867488068383602,1018,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,76,27778,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:53:42,1:36:24,-,-,0,-,,,,,,,,,,,X,NA,0,,,1.0,NA_0
2025-09-30 09:22:34,2025-09-30 09:22:34,2025-09-30 09:22:33,2025-09-30 09:22:33,867488068383602,1019,GTSTC,0x19fe7fbf,,802003,0x8303,0x0115,76,27778,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:53:42,1:36:24,-,-,0,-,,,,,,,,,,,X,NA,0,,,1.0,NA_0
2025-09-30 09:22:35,2025-09-30 09:22:34,2025-09-30 09:22:34,2025-09-30 09:22:34,867488068383602,1020,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,76,27778,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:53:42,1:36:24,-,-,0,-,,,,,,,,,01,,X,NA,0,,,0.0,NA_0
2025-09-30 09:22:54,2025-09-30 09:22:55,2025-09-30 09:22:54,2025-09-30 09:22:54,867488068383602,1023,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,72,26380,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:53:42,1:36:24,-,-,0,-,,,,,,,,,,,X,NA,0,,,1.0,NA_0
2025-09-30 09:22:57,2025-09-30 09:22:57,2025-09-30 09:22:55,2025-09-30 09:22:55,867488068383602,1024,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,72,26330,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:53:42,1:36:24,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,2.0,NA_0
2025-09-30 09:25:57,2025-09-30 09:25:57,2025-09-30 09:25:55,2025-09-30 09:25:55,867488068383602,1028,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,56,25926,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:53:42,1:36:24,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,2.0,NA_0
2025-09-30 09:27:34,2025-09-30 09:27:34,2025-09-30 09:27:34,2025-09-30 09:27:34,867488068383602,1031,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,54,25858,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:53:42,1:36:24,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,0.0,NA_0
2025-09-30 10:27:25,2025-09-30 10:27:25,2025-09-30 10:25:00,2025-09-30 10:25:00,867488068383602,1062,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,47,25705,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:53:42,1:36:24,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,145.0,NA_0
2025-09-30 11:27:25,2025-09-30 11:27:25,2025-09-30 11:25:00,2025-09-30 11:25:00,867488068383602,1093,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,46,25620,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:53:42,1:36:24,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,145.0,NA_0
2025-09-30 12:27:25,2025-09-30 12:27:25,2025-09-30 12:24:59,2025-09-30 12:24:59,867488068383602,1124,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,46,25541,0000,-,00,00,11,5,5,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:53:42,1:36:24,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,146.0,NA_0
2025-09-30 13:27:25,2025-09-30 13:27:25,2025-09-30 13:25:22,2025-09-30 13:25:22,867488068383602,1156,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,45,25526,0000,-,00,00,11,5,5,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:53:42,1:36:24,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,123.0,NA_0
2025-09-30 14:27:25,2025-09-30 14:27:25,2025-09-30 14:25:01,2025-09-30 14:25:01,867488068383602,1187,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,46,25546,0000,-,00,00,11,5,5,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:53:42,1:36:24,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,144.0,NA_0
2025-09-30 15:27:25,2025-09-30 15:27:25,2025-09-30 15:25:06,2025-09-30 15:25:06,867488068383602,1218,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,46,25515,0000,-,00,00,11,4,4,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:53:42,1:36:24,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,139.0,NA_0
2025-09-30 16:27:25,2025-09-30 16:27:25,2025-09-30 16:25:22,2025-09-30 16:25:22,867488068383602,1249,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,46,25494,0000,-,00,00,11,6,6,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:53:42,1:36:24,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,123.0,NA_0
2025-09-30 17:27:25,2025-09-30 17:27:25,2025-09-30 17:25:09,2025-09-30 17:25:09,867488068383602,1280,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,47,25379,0000,-,00,00,11,4,4,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:53:42,1:36:24,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,136.0,NA_0
2025-09-30 18:27:25,2025-09-30 18:27:25,2025-09-30 18:25:23,2025-09-30 18:25:23,867488068383602,1311,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,47,25437,0000,-,00,00,11,7,7,-,01,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:53:42,1:36:24,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,122.0,NA_0
2025-09-30 18:30:58,2025-09-30 18:30:57,2025-09-30 18:25:23,2025-09-30 18:25:23,867488068383602,1315,GTIGN,0x19fe7fbf,,802003,0x8303,0x0115,47,25323,0000,0000,01,00,22,7,7,32903,00,01,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:00:00,1:36:24,-,-,0,-,,,,,,,,,,,X,NA,0,,,334.0,NA_0
2025-09-30 18:30:58,2025-09-30 18:30:57,2025-09-30 18:25:23,2025-09-30 18:25:23,867488068383602,1316,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,47,25323,0000,0000,01,00,22,7,7,-,00,00,0.0,0.0,184,184,1032,1032,-25.047841,-25.047841,-51.542009,-51.542009,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:00:00,1:36:24,-,-,0,-,,,,,,,,,,,X,NA,0,,,334.0,NA_0
2025-09-30 18:31:10,2025-09-30 18:31:10,2025-09-30 18:31:10,2025-09-30 18:31:10,867488068383602,1317,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,47,26960,0000,-,01,00,22,6,6,-,01,01,0.0,0.0,184,184,1016,1016,-25.047926,-25.047926,-51.5422,-51.5422,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:00:12,1:36:36,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,0.0,NA_0
2025-09-30 18:31:10,2025-09-30 18:31:10,2025-09-30 18:31:10,2025-09-30 18:31:10,867488068383602,1318,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,47,26960,0000,0000,01,00,22,6,6,-,01,01,0.0,0.0,184,184,1016,1016,-25.047926,-25.047926,-51.5422,-51.5422,0724,0004,85da,0f6ad10a,0.0,0.0,0.0,0:00:12,1:36:36,-,-,0,-,,,,,,,,,00,,X,NA,0,,,0.0,NA_0
2025-09-30 18:33:59,2025-09-30 18:33:58,2025-09-30 18:33:58,2025-09-30 18:32:45,867488068383602,1321,GTBTC,0x19fe7fbf,,802003,0x8303,0x0115,47,27725,0000,0000,01,00,22,12,12,-,01,01,0.0,13.1,184,351,1031,1028,-25.047804,-25.047878,-51.542014,-51.541986,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:00,1:39:24,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-09-30 18:34:06,2025-09-30 18:34:06,2025-09-30 18:34:05,2025-09-30 18:34:06,867488068383602,1322,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,47,27742,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:06,1:39:30,-,-,0,-,,,,,04,3,00000000,00,10,,T,T5,2,,2.0,1.0,T5_2
2025-09-30 18:34:15,2025-09-30 18:34:14,2025-09-30 18:34:14,2025-09-30 18:34:14,867488068383602,1323,GTIGF,0x19fe7fbf,,802003,0x8303,0x0115,49,26120,0000,0000,00,00,12,12,12,197,01,01,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:15,1:39:39,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-09-30 18:34:15,2025-09-30 18:34:14,2025-09-30 18:34:14,2025-09-30 18:34:14,867488068383602,1324,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,49,26120,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:15,1:39:39,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-09-30 18:34:17,2025-09-30 18:34:15,2025-09-30 18:34:15,2025-09-30 18:34:15,867488068383602,1328,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,53,26072,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:15,1:39:39,-,-,0,-,,,,,,,,,01,,X,NA,0,,,0.0,NA_0
2025-09-30 18:34:15,2025-09-30 18:34:15,2025-09-30 18:34:14,2025-09-30 18:34:14,867488068383602,1325,GTSTC,0x19fe7fbf,,802003,0x8303,0x0115,53,26072,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:15,1:39:39,-,-,0,-,,,,,,,,,,,X,NA,0,,,1.0,NA_0
2025-09-30 18:34:58,2025-09-30 18:34:58,2025-09-30 18:34:57,2025-09-30 18:34:57,867488068383602,1331,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,50,25726,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:15,1:39:39,-,-,0,-,,,,,,,,,,,X,NA,0,,,1.0,NA_0
2025-09-30 18:37:06,2025-09-30 18:37:06,2025-09-30 18:37:04,2025-09-30 18:37:04,867488068383602,1334,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,48,25625,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:15,1:39:39,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,2.0,NA_0
2025-09-30 18:39:15,2025-09-30 18:39:15,2025-09-30 18:39:15,2025-09-30 18:39:15,867488068383602,1337,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,47,25540,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:15,1:39:39,-,-,0,-,,,,,04,3,00000000,00,10,,T,T1,2,,0.0,0.0,T1_2
2025-09-30 19:39:10,2025-09-30 19:39:10,2025-09-30 19:36:44,2025-09-30 19:36:44,867488068383602,1368,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,47,25313,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:15,1:39:39,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,146.0,NA_0
2025-09-30 20:39:10,2025-09-30 20:39:10,2025-09-30 20:36:45,2025-09-30 20:36:45,867488068383602,1399,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,48,25237,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:15,1:39:39,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,145.0,NA_0
2025-09-30 21:39:10,2025-09-30 21:39:10,2025-09-30 21:37:05,2025-09-30 21:37:05,867488068383602,1430,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,47,25229,0000,-,00,00,11,6,6,-,01,01,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:15,1:39:39,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,125.0,NA_0
2025-09-30 22:39:10,2025-09-30 22:39:10,2025-09-30 22:36:46,2025-09-30 22:36:46,867488068383602,1461,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,48,25101,0000,-,00,00,11,5,5,-,01,01,0.0,0.0,184,184,1031,1031,-25.047804,-25.047804,-51.542014,-51.542014,0724,0004,85da,0f6ad10a,0.0,0.1,0.1,0:03:15,1:39:39,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,144.0,NA_0
