Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,MS GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,MS Satellite Number,Duração da Ignição,Precisão GNSS,MS GNSS Accuracy,Velocidade,Max Speed,Azimuth,MS Azimuth,Altitude,MS Altitude,Latitude,MS Latitude,Longitude,MS Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,MS Mileage,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,
2025-10-18 01:06:40,2025-10-18 01:06:39,2025-10-18 01:04:14,2025-10-18 01:04:14,867488067670306,2574,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,45,12438,0000,-,00,00,11,7,7,-,01,01,0.0,0.0,0,0,4,4,-29.995515,-29.995515,-51.134872,-51.134872,0724,0004,894E,051A330D,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,28,00000000,00,10,,
2025-10-18 00:06:40,2025-10-18 00:06:39,2025-10-18 00:04:36,2025-10-18 00:04:36,867488067670306,2573,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,45,12444,0000,-,00,00,11,8,8,-,01,01,0.0,0.0,0,0,4,4,-29.995515,-29.995515,-51.134872,-51.134872,0724,0004,894E,051B2883,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 23:06:40,2025-10-17 23:06:39,2025-10-17 23:04:19,2025-10-17 23:04:19,867488067670306,2572,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,45,12459,0000,-,00,00,11,4,4,-,01,01,0.0,0.0,0,0,4,4,-29.995515,-29.995515,-51.134872,-51.134872,0724,0004,894E,051B2883,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 22:06:40,2025-10-17 22:06:39,2025-10-17 22:04:15,2025-10-17 22:04:15,867488067670306,2571,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,45,12397,0000,-,00,00,11,6,6,-,01,01,0.0,0.0,0,0,4,4,-29.995515,-29.995515,-51.134872,-51.134872,0724,0004,894E,051B2883,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 21:07:00,2025-10-17 21:06:39,2025-10-17 21:04:31,2025-10-17 21:04:31,867488067670306,2570,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,45,12448,0000,-,00,00,11,8,8,-,01,01,0.0,0.0,0,0,4,4,-29.995515,-29.995515,-51.134872,-51.134872,0724,0004,894E,051B2883,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 21:06:40,2025-10-17 21:06:39,2025-10-17 21:04:31,2025-10-17 21:04:31,867488067670306,2570,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,45,12448,0000,-,00,00,11,8,8,-,01,01,0.0,0.0,0,0,4,4,-29.995515,-29.995515,-51.134872,-51.134872,0724,0004,894E,051B2883,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 20:06:40,2025-10-17 20:06:39,2025-10-17 20:04:15,2025-10-17 20:04:15,867488067670306,2569,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,45,12432,0000,-,00,00,11,6,6,-,01,01,0.0,0.0,0,0,4,4,-29.995515,-29.995515,-51.134872,-51.134872,0724,0004,894E,051B2883,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 19:06:40,2025-10-17 19:06:39,2025-10-17 19:04:31,2025-10-17 19:04:31,867488067670306,2568,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,45,12483,0000,-,00,00,11,8,8,-,01,01,0.0,0.0,0,0,4,4,-29.995515,-29.995515,-51.134872,-51.134872,0724,0004,894E,051B2883,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 18:06:40,2025-10-17 18:06:39,2025-10-17 18:04:16,2025-10-17 18:04:16,867488067670306,2567,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,45,12433,0000,-,00,00,11,4,4,-,01,01,0.0,0.0,0,0,4,4,-29.995515,-29.995515,-51.134872,-51.134872,0724,0004,894E,051B2883,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 17:06:40,2025-10-17 17:06:39,2025-10-17 17:04:35,2025-10-17 17:04:35,867488067670306,2566,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,44,12481,0000,-,00,00,11,5,5,-,01,01,0.0,0.0,0,0,4,4,-29.995515,-29.995515,-51.134872,-51.134872,0724,0004,894E,051B2883,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 16:06:40,2025-10-17 16:06:39,2025-10-17 16:04:16,2025-10-17 16:04:16,867488067670306,2565,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,44,12504,0000,-,00,00,11,4,4,-,01,01,0.0,0.0,0,0,4,4,-29.995515,-29.995515,-51.134872,-51.134872,0724,0004,894E,051B280B,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 15:06:40,2025-10-17 15:06:39,2025-10-17 15:04:15,2025-10-17 15:04:15,867488067670306,2564,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,44,12467,0000,-,00,00,11,5,5,-,01,01,0.0,0.0,0,0,4,4,-29.995515,-29.995515,-51.134872,-51.134872,0724,0004,894E,051B280B,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 15:04:56,,,,867488067670306,2563,GTINF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1,3801,03
2025-10-17 14:06:40,2025-10-17 14:06:39,2025-10-17 14:04:13,2025-10-17 14:04:13,867488067670306,2562,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,44,12452,0000,-,00,00,11,6,6,-,01,01,0.0,0.0,0,0,4,4,-29.995515,-29.995515,-51.134872,-51.134872,0724,0004,894E,051B280B,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 13:06:40,2025-10-17 13:06:39,2025-10-17 13:04:17,2025-10-17 13:04:17,867488067670306,2561,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,44,12427,0000,-,00,00,11,5,5,-,01,01,0.0,0.0,0,0,8,8,-29.995481,-29.995481,-51.134954,-51.134954,0724,0004,894E,051B280B,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 12:06:40,2025-10-17 12:06:39,2025-10-17 12:04:15,2025-10-17 12:04:15,867488067670306,2560,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,44,12437,0000,-,00,00,11,6,6,-,01,01,0.0,0.0,0,0,8,8,-29.995481,-29.995481,-51.134954,-51.134954,0724,0004,894E,051B280B,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 11:06:40,2025-10-17 11:06:39,2025-10-17 11:04:35,2025-10-17 11:04:35,867488067670306,2559,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,44,12496,0000,-,00,00,11,6,6,-,01,01,0.0,0.0,0,0,8,8,-29.995481,-29.995481,-51.134954,-51.134954,0724,0004,894E,051B280B,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 10:06:40,2025-10-17 10:06:39,2025-10-17 10:04:16,2025-10-17 10:04:16,867488067670306,2558,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,44,12473,0000,-,00,00,11,4,4,-,01,01,0.0,0.0,0,0,8,8,-29.995481,-29.995481,-51.134954,-51.134954,0724,0004,894E,051B280B,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 09:06:40,2025-10-17 09:06:39,2025-10-17 09:04:17,2025-10-17 09:04:17,867488067670306,2557,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,44,12486,0000,-,00,00,11,4,4,-,01,01,0.0,0.0,0,0,8,8,-29.995481,-29.995481,-51.134954,-51.134954,0724,0004,894E,051B280B,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 08:06:40,2025-10-17 08:06:39,2025-10-17 08:04:17,2025-10-17 08:04:17,867488067670306,2556,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,44,12503,0000,-,00,00,11,6,6,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051B280B,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 07:06:40,2025-10-17 07:06:39,2025-10-17 07:04:15,2025-10-17 07:04:15,867488067670306,2555,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,44,12501,0000,-,00,00,11,8,8,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051B280B,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 06:06:40,2025-10-17 06:06:39,2025-10-17 06:04:31,2025-10-17 06:04:31,867488067670306,2554,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,44,12446,0000,-,00,00,11,8,8,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051B280B,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 05:06:40,2025-10-17 05:06:39,2025-10-17 05:04:36,2025-10-17 05:04:36,867488067670306,2553,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,44,12422,0000,-,00,00,11,5,5,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051B2883,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 04:06:40,2025-10-17 04:06:39,2025-10-17 04:04:16,2025-10-17 04:04:16,867488067670306,2552,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,44,12507,0000,-,00,00,11,6,6,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051B2883,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 03:06:40,2025-10-17 03:06:39,2025-10-17 03:04:14,2025-10-17 03:04:14,867488067670306,2551,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,44,12501,0000,-,00,00,11,6,6,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051B2883,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 02:06:43,2025-10-17 02:06:39,2025-10-17 02:04:15,2025-10-17 02:04:15,867488067670306,2550,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,44,12482,0000,-,00,00,11,6,6,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051B2883,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 01:06:40,2025-10-17 01:06:39,2025-10-17 01:04:35,2025-10-17 01:04:35,867488067670306,2549,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,44,12510,0000,-,00,00,11,7,7,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051B280B,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-17 00:06:40,2025-10-17 00:06:39,2025-10-17 00:04:16,2025-10-17 00:04:16,867488067670306,2548,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,44,12515,0000,-,00,00,11,10,10,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051A330D,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,28,00000000,00,10,,
2025-10-16 23:06:40,2025-10-16 23:06:39,2025-10-16 23:04:13,2025-10-16 23:04:13,867488067670306,2547,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,44,12438,0000,-,00,00,11,11,11,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051A330D,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,28,00000000,00,10,,
2025-10-16 22:06:40,2025-10-16 22:06:39,2025-10-16 22:04:50,2025-10-16 22:04:50,867488067670306,2546,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,44,12506,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051B280B,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 21:06:40,2025-10-16 21:06:39,2025-10-16 21:04:17,2025-10-16 21:04:17,867488067670306,2545,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,43,12513,0000,-,00,00,11,4,4,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051B280B,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 20:06:40,2025-10-16 20:06:39,2025-10-16 20:04:13,2025-10-16 20:04:13,867488067670306,2544,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,43,12537,0000,-,00,00,11,5,5,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051B2883,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 19:06:40,2025-10-16 19:06:39,2025-10-16 19:04:31,2025-10-16 19:04:31,867488067670306,2543,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,43,12492,0000,-,00,00,11,8,8,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051B2883,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 18:06:40,2025-10-16 18:06:39,2025-10-16 18:04:14,2025-10-16 18:04:14,867488067670306,2542,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,43,12554,0000,-,00,00,11,5,5,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051B2883,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 17:06:40,2025-10-16 17:06:39,2025-10-16 17:04:35,2025-10-16 17:04:35,867488067670306,2541,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,43,12466,0000,-,00,00,11,5,5,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051B2883,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 16:06:40,2025-10-16 16:06:39,2025-10-16 16:04:13,2025-10-16 16:04:13,867488067670306,2540,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,43,12547,0000,-,00,00,11,6,6,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051A330D,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,28,00000000,00,10,,
2025-10-16 15:06:40,2025-10-16 15:06:39,2025-10-16 15:04:14,2025-10-16 15:04:14,867488067670306,2539,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,43,12553,0000,-,00,00,11,8,8,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051A330D,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,28,00000000,00,10,,
2025-10-16 15:04:56,,,,867488067670306,2538,GTINF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1,3797,03
2025-10-16 14:06:40,2025-10-16 14:06:39,2025-10-16 14:04:36,2025-10-16 14:04:36,867488067670306,2537,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,42,12566,0000,-,00,00,11,9,9,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051A330D,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,28,00000000,00,10,,
2025-10-16 13:06:40,2025-10-16 13:06:39,2025-10-16 13:04:15,2025-10-16 13:04:15,867488067670306,2536,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,43,12585,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051A330D,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,28,00000000,00,10,,
2025-10-16 12:06:40,2025-10-16 12:06:39,2025-10-16 12:04:12,2025-10-16 12:04:12,867488067670306,2535,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,42,12595,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051A330D,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,28,00000000,00,10,,
2025-10-16 11:06:45,2025-10-16 11:06:45,2025-10-16 11:06:45,2025-10-16 11:06:45,867488067670306,2534,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,42,12557,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051B280B,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 11:05:20,,,,867488067670306,2533,HBD
2025-10-16 11:03:55,2025-10-16 11:03:55,2025-10-16 11:03:54,2025-10-16 11:03:54,867488067670306,2532,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,42,12552,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051B280B,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 11:03:19,,,,867488067670306,2531,HBD
2025-10-16 11:02:07,2025-10-16 11:02:07,2025-10-16 11:02:07,2025-10-16 11:02:07,867488067670306,2530,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12639,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051B2883,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-
2025-10-16 11:01:47,,,,867488067670306,2529,ACK
2025-10-16 11:01:47,,,,867488067670306,2528,ACK
2025-10-16 11:01:45,2025-10-16 11:01:45,2025-10-16 11:01:45,2025-10-16 11:01:45,867488067670306,2527,GTIGL,0x19FE7FBF,,802003,0x8303,0x0115,42,12821,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051B2883,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-,,,,,,,,,01
2025-10-16 11:01:44,2025-10-16 11:01:44,2025-10-16 11:01:44,2025-10-16 11:01:44,867488067670306,2526,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12974,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051B2883,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-
2025-10-16 11:01:44,2025-10-16 11:01:44,2025-10-16 11:01:44,2025-10-16 11:01:44,867488067670306,2525,GTIGF,0x19FE7FBF,,802003,0x8303,0x0115,42,12974,0000,0000,00,00,12,12,12,57,01,01,0.0,0.0,0,0,13,13,-29.995521,-29.995521,-51.134917,-51.134917,0724,0004,894E,051B2883,0.0,1.6,1.6,0:00:54,2:58:20,-,-,0,-
2025-10-16 11:00:52,2025-10-16 11:00:52,2025-10-16 11:00:52,2025-10-16 11:00:52,867488067670306,2524,GTERI,0x19FE3FBF,0x00028102,802003,0x8303,0x0115,42,12378,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,0,0,11,11,-29.995657,-29.995657,-51.134997,-51.134997,0724,0004,894E,051A3381,0.0,1.6,1.6,0:00:03,2:57:29,-,-,0,-,,,,,04,3,00000000,00,10,,
2025-10-16 11:00:48,2025-10-16 11:00:48,2025-10-16 11:00:48,2025-10-16 11:00:48,867488067670306,2523,GTIGL,0x19FE7FBF,,802003,0x8303,0x0115,42,12378,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,80,80,11,11,-29.995657,-29.995657,-51.134997,-51.134997,0724,0004,894E,051A3381,0.0,1.6,1.6,0:00:00,2:57:26,-,-,0,-,,,,,,,,,00
2025-10-16 11:00:48,2025-10-16 11:00:47,2025-10-16 11:00:47,2025-10-16 11:00:47,867488067670306,2522,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12378,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,80,80,11,11,-29.995657,-29.995657,-51.134997,-51.134997,0724,0004,894E,051A3381,0.0,1.6,1.6,0:00:00,2:57:26,-,-,0,-
2025-10-16 11:00:47,2025-10-16 11:00:47,2025-10-16 11:00:47,2025-10-16 10:24:56,867488067670306,2521,GTIGN,0x19FE7FBF,,802003,0x8303,0x0115,42,12378,0000,0000,01,00,22,12,12,2933,01,01,0.0,57.7,80,108,11,87,-29.995657,-30.040684,-51.134997,-51.159824,0724,0004,894E,051A3381,0.0,1.6,1.6,0:00:00,2:57:26,-,-,0,-
2025-10-16 11:00:47,,,,867488067670306,2520,HBD
2025-10-16 10:50:00,2025-10-16 10:50:00,2025-10-16 10:48:56,2025-10-16 10:48:56,867488067670306,2519,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12543,0000,0000,00,00,11,12,12,-,00,00,0.0,0.0,80,80,10,10,-29.996034,-29.996034,-51.13647,-51.13647,0724,0004,894E,051B2883,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-
2025-10-16 10:48:56,2025-10-16 10:48:56,2025-10-16 10:48:56,2025-10-16 10:48:56,867488067670306,2518,GTTOW,0x19FE7FBF,,802003,0x8303,0x0115,42,12473,0000,0000,00,00,16,12,12,-,01,01,0.0,0.0,80,80,10,10,-29.996034,-29.996034,-51.13647,-51.13647,0724,0004,894E,051A330D,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-,,,,,,,,,00
2025-10-16 10:48:49,2025-10-16 10:48:49,2025-10-16 10:48:48,2025-10-16 10:48:48,867488067670306,2517,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12521,0000,0000,00,00,16,12,12,-,01,01,22.6,22.6,80,80,10,10,-29.996034,-29.996034,-51.13647,-51.13647,0724,0004,894E,051A330D,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-
2025-10-16 10:38:23,2025-10-16 10:38:23,2025-10-16 10:37:28,2025-10-16 10:37:28,867488067670306,2516,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12615,0000,0000,00,00,11,12,12,-,00,00,0.0,0.0,354,354,20,20,-30.002451,-30.002451,-51.145814,-51.145814,0724,0004,894E,051B8A09,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-
2025-10-16 10:37:28,2025-10-16 10:37:28,2025-10-16 10:37:28,2025-10-16 10:37:28,867488067670306,2515,GTTOW,0x19FE7FBF,,802003,0x8303,0x0115,42,12509,0000,0000,00,00,16,12,12,-,01,01,0.0,0.0,354,354,20,20,-30.002451,-30.002451,-51.145814,-51.145814,0724,0004,894E,051A3383,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-,,,,,,,,,00
2025-10-16 10:37:22,2025-10-16 10:37:22,2025-10-16 10:37:21,2025-10-16 10:37:21,867488067670306,2514,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12503,0000,0000,00,00,16,12,12,-,01,01,41.8,41.8,354,354,20,20,-30.002451,-30.002451,-51.145814,-51.145814,0724,0004,894E,051A3383,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-
2025-10-16 10:36:08,2025-10-16 10:36:08,2025-10-16 10:35:31,2025-10-16 10:35:31,867488067670306,2513,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12618,0000,0000,00,00,11,12,12,-,00,00,22.1,22.1,85,85,21,21,-30.005897,-30.005897,-51.1489,-51.1489,0724,0004,894E,051BB783,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-
2025-10-16 10:32:56,2025-10-16 10:32:56,2025-10-16 10:32:56,2025-10-16 10:32:56,867488067670306,2512,GTTOW,0x19FE7FBF,,802003,0x8303,0x0115,42,12429,0000,0000,00,00,16,12,12,-,01,01,0.0,0.0,353,353,29,29,-30.0119,-30.0119,-51.153096,-51.153096,0724,0004,894E,051A2A0A,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-,,,,,,,,,00
2025-10-16 10:32:50,2025-10-16 10:32:50,2025-10-16 10:32:49,2025-10-16 10:32:49,867488067670306,2511,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12514,0000,0000,00,00,16,12,12,-,01,01,23.3,23.3,353,353,29,29,-30.0119,-30.0119,-51.153096,-51.153096,0724,0004,894E,051A2A0A,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-
2025-10-16 10:31:14,2025-10-16 10:31:11,2025-10-16 10:30:51,2025-10-16 10:30:51,867488067670306,2510,GTSTT,0x19FE7FBF,,802003,0x8303,0x0115,42,12547,0000,0000,00,00,11,12,12,-,00,00,0.0,0.0,351,351,41,41,-30.01874,-30.01874,-51.152179,-51.152179,0724,0004,894E,051B6A09,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-
2025-10-16 10:30:54,2025-10-16 10:30:51,2025-10-16 10:30:51,2025-10-16 10:30:51,867488067670306,2509,GTTOW,0x19FE7FBF,,802003,0x8303,0x0115,42,12514,0000,0000,00,00,16,12,12,-,01,01,0.0,0.0,351,351,41,41,-30.01874,-30.01874,-51.152179,-51.152179,0724,0004,894E,051B6A02,0.2,1.6,1.6,0:02:45,2:57:26,-,-,0,-,,,,,,,,,00
