Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,MS GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,MS Satellite Number,Duração da Ignição,Precisão GNSS,MS GNSS Accuracy,Velocidade,Max Speed,Azimuth,MS Azimuth,Altitude,MS Altitude,Latitude,MS Latitude,Longitude,MS Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,MS Mileage,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:13:24,2025-10-10 09:13:24,2025-10-10 09:13:23,2025-10-10 09:13:23,867488067677285,1722,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,81,13880,0000,0000,01,00,22,11,11,-,01,01,0.0,0.0,91,91,638,638,-23.319499,-23.319499,-51.156806,-51.156806,0724,0005,9c6b,068ff81d,0.1,26.3,26.3,0:07:15,2:37:33,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:13:45,2025-10-10 09:13:45,2025-10-10 09:13:44,2025-10-10 09:13:44,867488067677285,1723,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,82,13903,0000,0000,01,00,21,11,11,-,01,01,0.0,0.0,91,91,638,638,-23.319499,-23.319499,-51.156806,-51.156806,0724,0005,9c6b,068ff81d,0.1,26.3,26.3,0:07:36,2:37:54,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:13:56,,,,867488067677285,1724,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:13:56,2025-10-10 09:13:56,2025-10-10 09:13:56,2025-10-10 09:13:56,867488067677285,1725,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,82,13979,0000,0000,01,00,22,11,11,-,01,01,0.0,0.0,91,91,638,638,-23.319499,-23.319499,-51.156806,-51.156806,0724,0005,9c6b,068ff81d,0.1,26.3,26.3,0:07:48,2:38:06,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:15:14,2025-10-10 09:15:14,2025-10-10 09:15:12,2025-10-10 09:15:04,867488067677285,1727,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,82,13893,0000,-,01,00,22,11,11,-,01,01,0.2,20.2,91,259,614,616,-23.319808,-23.319791,-51.157034,-51.156851,0724,0005,9c6b,068ff801,0.2,26.4,26.4,0:09:06,2:39:24,-,-,0,-,,,,,04,7,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:16:18,,,,867488067677285,1728,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:18:13,,,,867488067677285,1730,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:18:13,2025-10-10 09:18:13,2025-10-10 09:18:12,2025-10-10 09:18:12,867488067677285,1732,GTIGF,0x19fe7fbf,,802003,0x8303,0x0115,83,12836,0000,0000,00,00,12,10,10,725,00,00,2.6,2.6,91,91,570,570,-23.320128,-23.320128,-51.164072,-51.164072,0724,0005,9c6b,068ff909,0.9,27.1,27.1,0:12:03,2:42:21,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:18:13,2025-10-10 09:18:13,2025-10-10 09:18:12,2025-10-10 09:18:12,867488067677285,1733,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,83,12836,0000,0000,00,00,12,10,10,-,00,00,2.6,2.6,91,91,570,570,-23.320128,-23.320128,-51.164072,-51.164072,0724,0005,9c6b,068ff909,0.9,27.1,27.1,0:12:03,2:42:21,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:18:14,2025-10-10 09:18:13,2025-10-10 09:18:13,2025-10-10 09:18:13,867488067677285,1734,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,83,12836,0000,0000,00,00,12,9,9,-,01,01,10.3,10.3,48,48,572,572,-23.320116,-23.320116,-51.164039,-51.164039,0724,0005,9c6b,068ff909,0.9,27.1,27.1,0:12:03,2:42:21,-,-,0,-,,,,,,,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:18:14,,,,867488067677285,1735,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:18:15,,,,867488067677285,1736,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:18:15,2025-10-10 09:18:14,2025-10-10 09:18:12,2025-10-10 09:18:12,867488067677285,1737,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,83,12836,0000,-,00,00,12,10,10,-,01,01,2.6,2.6,91,91,570,570,-23.320128,-23.320128,-51.164072,-51.164072,0724,0005,9c6b,068ff909,0.9,27.1,27.1,0:12:03,2:42:21,-,-,0,-,,,,,04,28,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:18:16,2025-10-10 09:18:14,2025-10-10 09:18:13,2025-10-10 09:18:13,867488067677285,1738,GTSTC,0x19fe7fbf,,802003,0x8303,0x0115,83,12836,0000,0000,00,00,12,9,9,-,00,00,10.3,10.3,48,48,572,572,-23.320116,-23.320116,-51.164039,-51.164039,0724,0005,9c6b,068ff909,0.9,27.1,27.1,0:12:03,2:42:21,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:18:38,2025-10-10 09:18:39,2025-10-10 09:18:38,2025-10-10 09:18:38,867488067677285,1739,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,74,12828,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,48,48,572,572,-23.320134,-23.320134,-51.164043,-51.164043,0724,0005,9c6b,068ff91d,0.9,27.1,27.1,0:12:03,2:42:21,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:20:18,,,,867488067677285,1740,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:21:14,2025-10-10 09:21:14,2025-10-10 09:21:12,2025-10-10 09:21:12,867488067677285,1742,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,55,12953,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,48,48,572,572,-23.320134,-23.320134,-51.164043,-51.164043,0724,0005,9c6b,068ff91d,0.9,27.1,27.1,0:12:03,2:42:21,-,-,0,-,,,,,04,1,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:21:44,2025-10-10 09:21:44,2025-10-10 09:21:43,2025-10-10 09:16:45,867488067677285,1744,GTIGN,0x19fe7fbf,,802003,0x8303,0x0115,54,12896,0000,0000,01,00,22,12,11,211,01,01,0.0,45.8,50,269,572,555,-23.320134,-23.319805,-51.164043,-51.163551,0724,0005,9c6b,068ff91d,0.0,27.1,27.0,0:00:00,2:42:21,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:21:44,2025-10-10 09:21:44,2025-10-10 09:21:43,2025-10-10 09:21:43,867488067677285,1745,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,54,12896,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,50,50,572,572,-23.320134,-23.320134,-51.164043,-51.164043,0724,0005,9c6b,068ff91d,0.0,27.1,27.1,0:00:00,2:42:21,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:21:44,2025-10-10 09:21:45,2025-10-10 09:21:44,2025-10-10 09:21:44,867488067677285,1746,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,54,12896,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,50,50,572,572,-23.320134,-23.320134,-51.164043,-51.164043,0724,0005,9c6b,068ff91d,0.0,27.1,27.1,0:00:00,2:42:21,-,-,0,-,,,,,,,,,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:22:19,,,,867488067677285,1747,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:27:14,,,,867488067677285,1749,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:27:14,2025-10-10 09:24:14,2025-10-10 09:24:12,2025-10-10 09:23:57,867488067677285,1750,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,54,14028,0000,-,01,00,22,12,12,-,01,01,33.1,40.4,88,90,590,579,-23.319937,-23.319946,-51.157853,-51.159241,0724,0005,9c6b,068ff802,0.6,27.8,27.6,0:02:30,2:44:51,-,-,0,-,,,,,04,7,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:27:15,2025-10-10 09:24:46,2025-10-10 09:24:45,2025-10-10 09:24:20,867488067677285,1751,GTBTC,0x19fe7fbf,,802003,0x8303,0x0115,53,13969,0000,0000,01,00,22,12,12,-,01,01,37.2,49.6,90,89,578,593,-23.319923,-23.319938,-51.154057,-51.156965,0724,0005,9c6b,068ff802,1.0,28.1,27.8,0:03:00,2:45:21,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:27:15,,,,867488067677285,1753,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:27:16,,,,867488067677285,1754,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:27:16,,,,867488067677285,1755,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:27:17,,,,867488067677285,1756,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:27:17,2025-10-10 09:25:55,2025-10-10 09:25:54,2025-10-10 09:25:17,867488067677285,1757,GTPDP,0x19fe7fbf,,802003,0x8303,0x0115,77,13868,0000,0000,01,00,22,12,12,-,01,01,0.0,41.4,88,90,558,560,-23.319895,-23.319901,-51.150418,-51.15087,0724,0005,9c6b,0692e41d,1.4,28.5,28.4,0:04:09,2:46:30,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:27:18,,,,867488067677285,1759,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:27:18,2025-10-10 09:27:14,2025-10-10 09:27:12,2025-10-10 09:26:37,867488067677285,1760,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,80,13990,0000,-,01,00,22,12,12,-,01,01,50.2,80.5,15,323,557,552,-23.314694,-23.319038,-51.150095,-51.149579,0724,0005,9c6b,0692e40c,2.1,29.3,28.8,0:05:30,2:47:51,-,-,0,-,,,,,04,3,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:28:21,,,,867488067677285,1762,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:30:16,,,,867488067677285,1764,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:30:16,2025-10-10 09:30:14,2025-10-10 09:30:12,2025-10-10 09:29:37,867488067677285,1765,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,82,13946,0000,-,01,00,22,12,12,-,01,01,38.0,68.9,357,40,542,542,-23.301798,-23.30464,-51.145335,-51.146891,0724,0005,9c6b,068ffc01,3.7,30.8,30.4,0:08:30,2:50:51,-,-,0,-,,,,,04,7,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:32:22,,,,867488067677285,1767,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:33:14,2025-10-10 09:33:14,2025-10-10 09:33:12,2025-10-10 09:32:45,867488067677285,1768,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,83,13978,0000,-,01,00,22,12,12,-,01,01,2.6,67.4,90,91,520,524,-23.293141,-23.293125,-51.135681,-51.138075,0724,0005,a053,06901100,5.7,32.8,32.6,0:11:30,2:53:51,-,-,0,-,,,,,04,7,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:34:23,,,,867488067677285,1770,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:36:14,2025-10-10 09:36:14,2025-10-10 09:36:12,2025-10-10 09:35:40,867488067677285,1772,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,84,13997,0000,-,01,00,22,12,12,-,01,01,72.0,121.8,86,97,485,471,-23.293537,-23.29361,-51.108022,-51.114983,0724,0005,a053,06933d1d,8.5,35.7,34.9,0:14:30,2:56:51,-,-,0,-,,,,,04,1,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:36:14,,,,867488067677285,1773,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:38:24,,,,867488067677285,1775,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:39:16,2025-10-10 09:39:14,2025-10-10 09:39:12,2025-10-10 09:37:58,867488067677285,1776,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,85,13996,0000,-,01,00,22,12,12,-,01,01,116.4,151.7,65,33,474,469,-23.264127,-23.284958,-51.088534,-51.093726,0724,0005,9fef,068fe91d,13.4,40.6,38.0,0:17:30,2:59:51,-,-,0,-,,,,,04,1,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:41:09,,,,867488067677285,1778,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:42:56,2025-10-10 09:42:14,2025-10-10 09:42:12,2025-10-10 09:40:32,867488067677285,1780,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,86,13997,0000,-,01,00,22,12,12,-,01,01,96.6,126.6,81,115,425,436,-23.249788,-23.259886,-51.048761,-51.070134,0724,0005,9fef,0690902e,18.2,45.3,42.7,0:20:30,3:02:51,-,-,0,-,,,,,04,3,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:42:56,2025-10-10 09:42:14,2025-10-10 09:42:12,2025-10-10 09:40:32,867488067677285,1780,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,86,13997,0000,-,01,00,22,12,12,-,01,01,96.6,126.6,81,115,425,436,-23.249788,-23.259886,-51.048761,-51.070134,0724,0005,9fef,0690902e,18.2,45.3,42.7,0:20:30,3:02:51,-,-,0,-,,,,,04,3,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:42:56,2025-10-10 09:42:14,2025-10-10 09:42:12,2025-10-10 09:40:32,867488067677285,1780,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,86,13997,0000,-,01,00,22,12,12,-,01,01,96.6,126.6,81,115,425,436,-23.249788,-23.259886,-51.048761,-51.070134,0724,0005,9fef,0690902e,18.2,45.3,42.7,0:20:30,3:02:51,-,-,0,-,,,,,04,3,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:42:56,,,,867488067677285,1781,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:46:46,,,,867488067677285,1783,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:46:46,2025-10-10 09:44:55,2025-10-10 09:44:54,2025-10-10 09:43:08,867488067677285,1784,GTPDP,0x19fe7fbf,,802003,0x8303,0x0115,87,13947,0000,0000,01,00,22,12,12,-,01,01,61.1,143.6,122,57,423,408,-23.260506,-23.250206,-51.012975,-51.033138,0724,0005,9fef,0690900c,22.5,49.6,47.0,0:23:09,3:05:30,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:46:47,2025-10-10 09:45:14,2025-10-10 09:45:12,2025-10-10 09:45:11,867488067677285,1785,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,87,13947,0000,-,01,00,22,12,12,-,01,01,133.2,133.9,80,81,402,404,-23.260319,-23.260371,-51.008386,-51.008744,0724,0005,bff7,068ff20a,23.0,50.1,50.1,0:23:30,3:05:51,-,-,0,-,,,,,04,28,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:46:47,,,,867488067677285,1787,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:47:27,,,,867488067677285,1789,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:48:13,2025-10-10 09:48:13,2025-10-10 09:48:13,2025-10-10 09:45:14,867488067677285,1790,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,89,13873,0000,0000,01,00,21,12,12,-,01,01,0.0,131.2,80,84,353,398,-23.26165,-23.260234,-50.990008,-51.007674,0724,0005,bff7,068ff20a,24.9,52.0,50.2,0:26:27,3:08:48,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:48:14,2025-10-10 09:48:14,2025-10-10 09:48:12,2025-10-10 09:48:12,867488067677285,1791,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,89,13873,0000,-,01,00,21,12,12,-,01,01,0.0,0.0,80,80,353,353,-23.26165,-23.26165,-50.990008,-50.990008,0724,0005,bff7,068ff20a,24.9,52.0,52.0,0:26:30,3:08:51,-,-,0,-,,,,,04,28,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:48:40,2025-10-10 09:48:40,2025-10-10 09:48:39,2025-10-10 09:48:39,867488067677285,1792,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,89,13971,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,61,61,353,353,-23.26165,-23.26165,-50.990008,-50.990008,0724,0005,bff7,068ff20a,24.9,52.0,52.0,0:26:54,3:09:15,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:49:28,,,,867488067677285,1794,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:51:14,2025-10-10 09:51:14,2025-10-10 09:51:12,2025-10-10 09:50:48,867488067677285,1795,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,90,13991,0000,-,01,00,22,12,12,-,01,01,96.6,112.3,143,120,379,372,-23.268242,-23.264316,-50.968685,-50.973669,0724,0005,bff7,068ff205,27.7,54.9,54.2,0:29:30,3:11:51,-,-,0,-,,,,,04,3,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:51:28,,,,867488067677285,1797,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:53:30,,,,867488067677285,1799,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:54:15,2025-10-10 09:54:14,2025-10-10 09:54:12,2025-10-10 09:53:13,867488067677285,1800,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,91,13981,0000,-,01,00,22,12,12,-,01,01,135.9,168.0,91,84,404,395,-23.285735,-23.285226,-50.919756,-50.941035,0724,0005,bff7,06903e06,33.6,60.8,58.5,0:32:30,3:14:51,-,-,0,-,,,,,04,3,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 09:55:31,,,,867488067677285,1802,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 10:01:38,2025-10-10 09:57:14,2025-10-10 09:57:12,2025-10-10 09:56:33,867488067677285,1803,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,92,13994,0000,-,01,00,22,12,12,-,01,01,113.1,169.7,97,58,537,452,-23.279683,-23.28299,-50.85496,-50.866786,0724,0005,bff7,06903e06,40.6,67.7,66.3,0:35:30,3:17:51,-,-,0,-,,,,,01,900,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 10:01:38,,,,867488067677285,1805,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 10:01:38,2025-10-10 09:57:34,2025-10-10 09:57:33,2025-10-10 09:57:32,867488067677285,1806,GTPDP,0x19fe7fbf,,802003,0x8303,0x0115,92,13943,0000,0000,01,00,22,12,12,-,01,01,139.9,142.8,88,87,551,550,-23.279566,-23.279577,-50.847478,-50.84786,0724,0005,bff7,06903e06,41.3,68.4,68.4,0:35:48,3:18:09,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 10:01:39,,,,867488067677285,1808,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 10:01:39,,,,867488067677285,1810,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 10:01:40,2025-10-10 10:00:14,2025-10-10 10:00:12,2025-10-10 09:59:45,867488067677285,1811,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,93,13994,0000,-,01,00,22,12,12,-,01,01,129.9,163.2,76,76,514,488,-23.265273,-23.267501,-50.790952,-50.801073,0724,0005,bff7,06903e04,47.4,74.6,73.5,0:38:30,3:20:51,-,-,0,-,,,,,04,3,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 10:01:40,2025-10-10 10:01:01,2025-10-10 10:01:00,2025-10-10 10:00:54,867488067677285,1812,GTPDP,0x19fe7fbf,,802003,0x8303,0x0115,93,13985,0000,0000,01,00,22,12,12,-,01,01,158.4,162.3,55,58,524,523,-23.259724,-23.261053,-50.772223,-50.774384,0724,0005,bff7,068fdf06,49.4,76.6,76.3,0:39:15,3:21:36,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 10:01:41,,,,867488067677285,1814,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 10:03:14,2025-10-10 10:03:14,2025-10-10 10:03:12,2025-10-10 10:01:06,867488067677285,1815,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,93,14001,0000,-,01,00,22,12,12,-,01,01,101.9,168.5,89,56,414,514,-23.247866,-23.258347,-50.731982,-50.769992,0724,0005,bff7,068fe005,54.0,81.1,76.9,0:41:30,3:23:51,-,-,0,-,,,,,04,3,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 10:03:57,,,,867488067677285,1817,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 10:05:39,,,,867488067677285,1819,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 10:06:14,2025-10-10 10:06:14,2025-10-10 10:06:12,2025-10-10 10:03:21,867488067677285,1820,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,95,13991,0000,-,01,00,22,12,12,-,01,01,99.9,102.8,55,73,442,399,-23.237866,-23.247479,-50.69044,-50.72952,0724,0005,bff7,068fe005,58.6,85.8,81.3,0:44:30,3:26:51,-,-,0,-,,,,,04,3,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 10:07:40,,,,867488067677285,1822,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 10:09:14,2025-10-10 10:09:14,2025-10-10 10:09:13,2025-10-10 10:07:59,867488067677285,1823,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,96,14016,0000,-,01,00,22,12,12,-,01,01,97.2,131.9,67,18,559,519,-23.206145,-23.218722,-50.65601,-50.670444,0724,0005,bff7,06905401,64.0,91.1,88.9,0:47:30,3:29:51,-,-,0,-,,,,,04,7,00000000,00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10 10:09:40,,,,867488067677285,1825,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
