Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,Tipo Dispositivo,IMEI,Sequência,Tipo Mensagem,Bateria Interna,ERI Mask,Protocol Version,Alimentação Externa,Input Status,Output Status,Motion Status,Duration Ign On,Duration Ign Off,Satélites,Precisão GNSS,MCC,MNC,LAC,Cell ID,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Horímetro Total,CSQ RSSI,CSQ BER,RAT,BAND,ICCID,Ext. Pwr Supply,Charging,LED On,Timezone,Daylight Saving,Wave1 Output ID,Wave1 Output Active,BT Report Mask,BT Name,BT MAC Address,Peer Role,Peer Address Type,Driver ID,Login Status,MS GNSS Accuracy,Max Speed,MS Azimuth,MS Altitude,MS Longitude,MS Latitude,MS GNSS UTC Time,MS Satellite Number,MS Mileage,Position Report Type,Prefixo,Message_Category,Match_Type,Match_ID,delta,Delta,Tempo de fix,Match_Complete
2025-10-15 17:27:38,2025-10-15 17:27:38,2025-10-15 17:27:38,385349,862689070266025,10087,GTERI,4.19,00008200,69840A,14004,83,00,22,,,10,1,0724,0006,C4A7,07A71416,25.6,351,581.2,-23.330397,-51.177193,18516.4,,24,0,2,3,,,,,,,,,,,,,,,,1,25.6,351,581.2,-51.177193,-23.330397,2025-10-15 17:27:38,10,18516.5,11,+RESP:,T,T5,41,,4.0,0.0,T5_41
2025-10-15 17:27:47,2025-10-15 17:27:47,2025-10-15 17:27:47,385349,862689070266025,10088,GTSPD,4.19,,69840A,13988,83,00,22,,,9,1,0724,0006,C4A7,07A71416,42.0,4,580.1,-23.329558,-51.177320,18516.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,0.0,NA_0
2025-10-15 17:27:50,2025-10-15 17:27:50,2025-10-15 17:27:50,385349,862689070266025,10089,GTSPD,4.19,,69840A,13964,83,00,22,,,9,1,0724,0006,C4A7,07A71416,31.7,2,579.7,-23.329253,-51.177300,18516.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,0.0,NA_0
2025-10-15 17:28:50,2025-10-15 17:28:50,2025-10-15 17:28:45,385349,862689070266025,10091,GTERI,4.19,00008200,69840A,13868,83,00,22,,,14,1,0724,0006,C4A7,07A71415,8.4,353,567.2,-23.326575,-51.177210,18516.8,,24,0,2,3,,,,,,,,,,,,,,,,1,33.3,1,572.4,-51.177172,-23.327065,2025-10-15 17:28:37,11,18516.8,10,+RESP:,T,T10,11,,10.0,5.0,T10_11
2025-10-15 17:29:15,2025-10-15 17:29:15,2025-10-15 17:29:14,385349,862689070266025,10092,GTIGF,4.19,,69840A,13403,82,00,12,564,,13,0,0724,0006,C4A7,07A71415,0.0,351,563.7,-23.326542,-51.177223,18516.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:29:39,2025-10-15 17:29:39,2025-10-15 17:29:15,385349,862689070266025,10093,GTIGN,4.17,,69840A,13411,83,00,22,,24,14,1,0724,0006,C4A7,07A71415,0.0,351,563.7,-23.326542,-51.177223,18516.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,24.0,NA_0
2025-10-15 17:29:53,2025-10-15 17:29:53,2025-10-15 17:29:53,385349,862689070266025,10095,GTERI,4.17,00008200,69840A,13980,83,00,22,,,13,1,0724,0006,C4A7,07A71415,24.3,25,562.6,-23.326193,-51.177188,18516.9,,24,0,2,3,,,,,,,,,,,,,,,,1,24.3,25,562.6,-51.177188,-23.326193,2025-10-15 17:29:53,13,18516.9,11,+RESP:,T,NA,0,,,0.0,NA_0
2025-10-15 17:30:36,2025-10-15 17:30:37,2025-10-15 17:30:36,385349,862689070266025,10096,GTERI,4.17,00008200,69840A,13860,83,00,22,,,14,1,0724,0006,C4A7,07A71415,21.3,74,559.6,-23.325245,-51.176530,18517.0,,24,0,2,3,,,,,,,,,,,,,,,,1,29.4,22,562.4,-51.176913,-23.325678,2025-10-15 17:30:02,14,18517.0,11,+RESP:,T,T5,42,,3.0,1.0,T5_42
2025-10-15 17:30:56,2025-10-15 17:30:56,2025-10-15 17:30:55,385349,862689070266025,10097,GTERI,4.17,00008200,69840A,13892,83,00,22,,,14,1,0724,0006,C4A7,07A71415,26.0,15,551.9,-23.325062,-51.176110,18517.1,,31,0,2,3,,,,,,,,,,,,,,,,1,26.0,15,551.9,-51.176110,-23.325062,2025-10-15 17:30:55,14,18517.1,11,+RESP:,T,T1,61,,0.0,1.0,T1_61
2025-10-15 17:31:02,2025-10-15 17:31:03,2025-10-15 17:31:02,385349,862689070266025,10098,GTSPD,4.18,,69840A,13892,83,00,22,,,13,1,0724,0006,C4A7,07A71415,41.3,4,548.4,-23.324423,-51.176143,18517.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:31:10,2025-10-15 17:31:11,2025-10-15 17:31:10,385349,862689070266025,10099,GTSPD,4.19,,69840A,13924,83,00,22,,,12,1,0724,0006,C4A7,07A71415,38.9,353,548.0,-23.323608,-51.176095,18517.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:31:28,2025-10-15 17:31:28,2025-10-15 17:31:28,385349,862689070266025,10100,GTERI,4.19,00008200,69840A,13804,83,00,22,,,13,1,0724,0006,C4A7,07A71417,20.2,330,552.1,-23.322788,-51.176223,18517.3,,27,0,2,3,,,,,,,,,,,,,,,,1,34.6,352,549.0,-51.176115,-23.323443,2025-10-15 17:31:12,14,18517.3,11,+RESP:,T,NA,0,,,0.0,NA_0
2025-10-15 17:32:35,2025-10-15 17:32:35,2025-10-15 17:32:30,385349,862689070266025,10102,GTERI,4.19,00008200,69840A,13748,83,00,22,,,12,1,0724,0006,C4A7,07A71415,0.0,348,545.3,-23.322280,-51.176240,18517.4,,23,0,2,3,,,,,,,,,,,,,,,,1,21.2,347,554.3,-51.176248,-23.322512,2025-10-15 17:31:40,12,18517.4,10,+RESP:,T,NA,0,,,5.0,NA_0
2025-10-15 17:32:38,2025-10-15 17:32:38,2025-10-15 17:32:38,385349,862689070266025,10103,GTERI,4.19,00008200,69840A,13852,83,00,22,,,11,1,0724,0006,C4A7,07A71415,9.9,16,540.6,-23.322165,-51.176257,18517.4,,21,0,2,3,,,,,,,,,,,,,,,,1,9.9,16,540.6,-51.176257,-23.322165,2025-10-15 17:32:38,11,18517.4,11,+RESP:,T,NA,0,,,0.0,NA_0
2025-10-15 17:33:03,2025-10-15 17:32:57,2025-10-15 17:32:57,385349,862689070266025,10104,GTSPD,4.19,,69840A,13884,83,00,22,,,14,1,0724,0006,C4A7,07A55015,42.3,349,556.2,-23.320542,-51.176465,18517.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,0.0,NA_0
2025-10-15 17:33:07,2025-10-15 17:33:07,2025-10-15 17:33:06,385349,862689070266025,10105,GTSPD,4.19,,69840A,13860,83,00,22,,,13,1,0724,0006,C4A7,07A55317,40.0,351,564.7,-23.319595,-51.176608,18517.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:33:48,2025-10-15 17:33:07,2025-10-15 17:33:06,385349,862689070266025,10105,GTSPD,4.19,,69840A,13860,83,00,22,,,13,1,0724,0006,C4A7,07A55317,40.0,351,564.7,-23.319595,-51.176608,18517.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+BUFF:,X,NA,0,,,1.0,NA_0
2025-10-15 17:33:48,2025-10-15 17:33:15,2025-10-15 17:33:14,385349,862689070266025,10106,GTERI,4.19,00008200,69840A,13756,83,00,22,,,15,1,0724,0006,C4A7,07A71517,6.3,329,572.9,-23.319208,-51.176713,18517.7,,19,0,2,3,,,,,,,,,,,,,,,,1,36.1,349,567.8,-51.176627,-23.319407,2025-10-15 17:33:08,14,18517.7,11,+BUFF:,T,NA,0,,,1.0,NA_0
2025-10-15 17:34:03,2025-10-15 17:34:03,2025-10-15 17:34:03,385349,862689070266025,10108,GTSPD,4.19,,69840A,13828,83,00,22,,,11,1,0724,0006,C4A7,07A55316,45.6,352,594.2,-23.316092,-51.177132,18517.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,0.0,NA_0
2025-10-15 17:34:08,2025-10-15 17:34:08,2025-10-15 17:34:08,385349,862689070266025,10109,GTSPD,4.19,,69840A,13788,83,00,22,,,12,1,0724,0006,C4A7,07A55316,32.2,352,594.6,-23.315560,-51.177195,18518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,0.0,NA_0
2025-10-15 17:34:41,2025-10-15 17:34:41,2025-10-15 17:34:41,385349,862689070266025,10110,GTERI,4.19,00008200,69840A,13804,83,00,22,,,14,1,0724,0006,C4A7,07A55316,30.2,358,596.9,-23.314612,-51.177020,18518.1,,31,0,2,3,,,,,,,,,,,,,,,,1,32.0,18,596.9,-51.177037,-23.314770,2025-10-15 17:34:39,14,18518.1,11,+RESP:,T,NA,0,,,0.0,NA_0
2025-10-15 17:34:44,2025-10-15 17:34:44,2025-10-15 17:34:44,385349,862689070266025,10111,GTERI,4.19,00008200,69840A,13788,83,00,22,,,14,1,0724,0006,C4A7,07A55316,29.9,311,596.1,-23.314422,-51.177147,18518.1,,31,0,2,3,,,,,,,,,,,,,,,,1,29.9,311,596.1,-51.177147,-23.314422,2025-10-15 17:34:44,14,18518.2,11,+RESP:,T,T1,62,,1.0,0.0,T1_62
2025-10-15 17:34:50,2025-10-15 17:34:50,2025-10-15 17:34:50,385349,862689070266025,10112,GTERI,4.19,00008200,69840A,13772,83,00,22,,,14,1,0724,0006,C4A7,07A55316,34.9,353,594.7,-23.313998,-51.177417,18518.2,,27,0,2,3,,,,,,,,,,,,,,,,1,34.9,353,594.7,-51.177417,-23.313998,2025-10-15 17:34:50,14,18518.2,11,+RESP:,T,T5,43,,5.0,0.0,T5_43
2025-10-15 17:34:55,2025-10-15 17:34:54,2025-10-15 17:34:54,385349,862689070266025,10113,GTSPD,4.19,,69840A,13788,83,00,22,,,15,1,0724,0006,C4A7,07A55316,43.0,352,596.4,-23.313585,-51.177465,18518.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,0.0,NA_0
2025-10-15 17:35:17,2025-10-15 17:35:17,2025-10-15 17:35:17,385349,862689070266025,10114,GTSPD,4.19,,69840A,13740,83,00,22,,,15,1,0724,0006,C4A7,07B11116,29.3,354,598.9,-23.310850,-51.177845,18518.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,0.0,NA_0
2025-10-15 17:36:13,2025-10-15 17:36:12,2025-10-15 17:36:08,385349,862689070266025,10116,GTERI,4.19,00008200,69840A,13748,83,00,22,,,13,1,0724,0006,C4A7,07B11116,29.4,356,601.1,-23.310370,-51.177895,18518.6,,24,0,2,3,,,,,,,,,,,,,,,,1,37.2,350,602.3,-51.177935,-23.310008,2025-10-15 17:36:12,13,18518.7,10,+RESP:,T,NA,0,,,4.0,NA_0
2025-10-15 17:38:44,2025-10-15 17:38:44,2025-10-15 17:38:43,385349,862689070266025,10118,GTERI,4.19,00008200,69840A,13692,83,00,22,,,13,1,0724,0006,C4A7,07A5F515,23.4,57,618.5,-23.301413,-51.178907,18519.6,,31,0,2,3,,,,,,,,,,,,,,,,1,39.4,351,611.0,-51.178245,-23.307902,2025-10-15 17:36:55,13,18518.9,11,+RESP:,T,T5,44,,3.0,1.0,T5_44
2025-10-15 17:38:47,2025-10-15 17:38:48,2025-10-15 17:38:47,385349,862689070266025,10119,GTSPD,4.19,,69840A,13603,83,00,22,,,14,1,0724,0006,C4A7,07A5F515,44.2,97,618.0,-23.301497,-51.178452,18519.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:38:51,2025-10-15 17:38:52,2025-10-15 17:38:51,385349,862689070266025,10120,GTSPD,4.19,,69840A,13611,83,00,22,,,12,1,0724,0006,C4A7,07A5F515,31.5,97,617.2,-23.301535,-51.178017,18519.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:39:02,2025-10-15 17:39:02,2025-10-15 17:39:01,385349,862689070266025,10121,GTERI,4.19,00008200,69840A,13635,83,00,22,,,12,1,0724,0006,C4A7,07A5F515,17.8,52,613.6,-23.301547,-51.177435,18519.7,,25,0,2,3,,,,,,,,,,,,,,,,1,24.4,100,615.9,-51.177647,-23.301572,2025-10-15 17:38:57,11,18519.8,11,+RESP:,T,T1,63,,0.0,1.0,T1_63
2025-10-15 17:39:03,2025-10-15 17:39:04,2025-10-15 17:39:03,385349,862689070266025,10122,GTERI,4.19,00008200,69840A,13635,83,00,22,,,13,1,0724,0006,C4A7,07A5F515,22.1,5,612.1,-23.301428,-51.177422,18519.7,,28,0,2,3,,,,,,,,,,,,,,,,1,22.1,5,612.1,-51.177422,-23.301428,2025-10-15 17:39:03,13,18519.8,11,+RESP:,T,NA,0,,,1.0,NA_0
2025-10-15 17:39:13,2025-10-15 17:39:13,2025-10-15 17:39:08,385349,862689070266025,10123,GTERI,4.19,00008200,69840A,13644,83,00,22,,,12,1,0724,0006,C4A7,07A5F515,33.7,332,610.1,-23.301048,-51.177555,18519.8,,31,0,2,3,,,,,,,,,,,,,,,,1,34.3,337,610.5,-51.177512,-23.301123,2025-10-15 17:39:07,11,18519.8,10,+RESP:,T,T5,45,,2.0,5.0,T5_45
2025-10-15 17:39:15,2025-10-15 17:39:16,2025-10-15 17:39:15,385349,862689070266025,10124,GTERI,4.19,00008200,69840A,13724,83,00,22,,,13,1,0724,0006,C4A7,07A5F515,21.2,42,609.7,-23.300668,-51.177508,18519.8,,31,0,2,3,,,,,,,,,,,,,,,,1,21.8,20,609.3,-51.177580,-23.300687,2025-10-15 17:39:14,12,18519.9,11,+RESP:,T,T5,46,,3.0,1.0,T5_46
2025-10-15 17:39:20,2025-10-15 17:39:21,2025-10-15 17:39:20,385349,862689070266025,10125,GTSPD,4.19,,69840A,13764,83,00,22,,,12,1,0724,0006,C4A7,07A5F515,42.2,84,608.7,-23.300652,-51.176985,18519.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:39:24,2025-10-15 17:39:25,2025-10-15 17:39:24,385349,862689070266025,10126,GTSPD,4.19,,69840A,13700,83,00,22,,,13,1,0724,0006,C4A7,07A5F515,36.2,82,607.3,-23.300608,-51.176543,18520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:39:41,2025-10-15 17:39:33,2025-10-15 17:39:32,385349,862689070266025,10127,GTERI,4.19,00008200,69840A,13724,83,00,22,,,14,1,0724,0006,C4A7,07A5F515,15.8,87,607.5,-23.300552,-51.176035,18520.0,,22,0,2,3,,,,,,,,,,,,,,,,1,29.1,82,606.9,-51.176338,-23.300587,2025-10-15 17:39:26,12,18520.0,11,+RESP:,T,NA,0,,,1.0,NA_0
2025-10-15 17:39:32,2025-10-15 17:39:33,2025-10-15 17:39:32,385349,862689070266025,10127,GTERI,4.19,00008200,69840A,13724,83,00,22,,,14,1,0724,0006,C4A7,07A5F515,15.8,87,607.5,-23.300552,-51.176035,18520.0,,22,0,2,3,,,,,,,,,,,,,,,,1,29.1,82,606.9,-51.176338,-23.300587,2025-10-15 17:39:26,12,18520.0,11,+RESP:,T,NA,0,,,1.0,NA_0
2025-10-15 17:39:41,2025-10-15 17:39:41,2025-10-15 17:39:40,385349,862689070266025,10128,GTSPD,4.19,,69840A,13668,83,00,22,,,13,1,0724,0006,C4A7,07A5F515,42.8,84,608.0,-23.300468,-51.175260,18520.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:39:51,2025-10-15 17:39:52,2025-10-15 17:39:51,385349,862689070266025,10130,GTSPD,4.19,,69840A,13700,83,00,22,,,15,1,0724,0006,C4A7,07A54215,31.4,78,600.9,-23.300350,-51.174042,18520.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:41:02,2025-10-15 17:41:02,2025-10-15 17:41:01,385349,862689070266025,10131,GTERI,4.19,00008200,69840A,13724,83,00,22,,,15,1,0724,0006,C4A7,07A54215,13.1,128,603.0,-23.300330,-51.173575,18520.2,,31,0,2,3,,,,,,,,,,,,,,,,1,21.1,82,599.8,-51.173912,-23.300333,2025-10-15 17:39:53,15,18520.3,11,+RESP:,T,T10,12,,6.0,1.0,T10_12
2025-10-15 17:41:05,2025-10-15 17:41:05,2025-10-15 17:41:04,385349,862689070266025,10132,GTERI,4.19,00008200,69840A,13756,83,00,22,,,14,1,0724,0006,C4A7,07A54215,7.3,179,603.0,-23.300395,-51.173545,18520.3,,31,0,2,3,,,,,,,,,,,,,,,,1,9.4,167,602.9,-51.173547,-23.300375,2025-10-15 17:41:03,14,18520.3,11,+RESP:,T,T5,47,,3.0,1.0,T5_47
2025-10-15 17:41:28,2025-10-15 17:41:28,2025-10-15 17:41:27,385349,862689070266025,10133,GTERI,4.19,00008200,69840A,13692,83,00,22,,,15,1,0724,0006,C4A7,07A54215,8.5,133,604.4,-23.300585,-51.173530,18520.3,,28,0,2,3,,,,,,,,,,,,,,,,1,9.1,179,603.1,-51.173553,-23.300450,2025-10-15 17:41:20,14,18520.3,11,+RESP:,T,T10,13,,8.0,1.0,T10_13
2025-10-15 17:41:30,2025-10-15 17:41:30,2025-10-15 17:41:29,385349,862689070266025,10134,GTERI,4.19,00008200,69840A,13700,83,00,22,,,13,1,0724,0006,C4A7,07A54215,8.7,64,604.9,-23.300590,-51.173482,18520.3,,29,0,2,3,,,,,,,,,,,,,,,,1,9.6,108,604.7,-51.173505,-23.300595,2025-10-15 17:41:28,13,18520.3,11,+RESP:,T,T5,48,,2.0,1.0,T5_48
2025-10-15 17:41:33,2025-10-15 17:41:32,2025-10-15 17:41:31,385349,862689070266025,10135,GTERI,4.19,00008200,69840A,13603,83,00,22,,,15,1,0724,0006,C4A7,07A54215,14.4,3,604.8,-23.300535,-51.173453,18520.3,,31,0,2,3,,,,,,,,,,,,,,,,1,14.4,3,604.8,-51.173453,-23.300535,2025-10-15 17:41:31,15,18520.3,11,+RESP:,T,T5,49,,2.0,1.0,T5_49
2025-10-15 17:42:13,2025-10-15 17:42:13,2025-10-15 17:42:08,385349,862689070266025,10137,GTERI,4.19,00008200,69840A,13756,83,00,22,,,15,1,0724,0006,C4A7,07A54215,32.5,359,586.9,-23.298617,-51.173358,18520.5,,23,0,2,3,,,,,,,,,,,,,,,,1,33.2,358,586.1,-51.173357,-23.298535,2025-10-15 17:42:09,15,18520.6,10,+RESP:,T,NA,0,,,5.0,NA_0
2025-10-15 17:44:28,2025-10-15 17:44:28,2025-10-15 17:44:27,385349,862689070266025,10139,GTSPD,4.19,,69840A,13692,83,00,22,,,15,1,0724,0006,C4A7,07A5BE16,42.3,2,545.4,-23.292105,-51.173120,18521.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:45:05,2025-10-15 17:45:06,2025-10-15 17:45:05,385349,862689070266025,10140,GTSPD,4.19,,69840A,13724,83,00,22,,,14,1,0724,0006,C4A7,07A5BE16,38.0,5,541.8,-23.286460,-51.172948,18521.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:45:07,2025-10-15 17:45:08,2025-10-15 17:45:07,385349,862689070266025,10141,GTSPD,4.19,,69840A,13716,83,00,22,,,14,1,0724,0006,C4A7,07A5BE16,42.2,2,543.2,-23.286263,-51.172930,18521.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:45:13,2025-10-15 17:45:13,2025-10-15 17:45:08,385349,862689070266025,10142,GTERI,4.19,00008200,69840A,13748,83,00,22,,,13,1,0724,0006,C4A7,07A5BE16,42.9,2,543.9,-23.286162,-51.172922,18521.9,,30,0,2,3,,,,,,,,,,,,,,,,1,42.9,2,543.9,-51.172922,-23.286162,2025-10-15 17:45:08,14,18521.9,10,+RESP:,T,NA,0,,,5.0,NA_0
2025-10-15 17:45:15,2025-10-15 17:45:15,2025-10-15 17:45:14,385349,862689070266025,10143,GTSPD,4.19,,69840A,13740,83,00,22,,,14,1,0724,0006,C4A7,07A5BE16,38.2,0,548.5,-23.285568,-51.172908,18522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:45:21,2025-10-15 17:45:21,2025-10-15 17:45:20,385349,862689070266025,10144,GTERI,4.19,00008200,69840A,13732,83,00,22,,,14,1,0724,0006,C4A7,07A5BE16,33.7,71,555.8,-23.285150,-51.172673,18522.0,,28,0,2,3,,,,,,,,,,,,,,,,1,33.7,71,555.8,-51.172673,-23.285150,2025-10-15 17:45:20,14,18522.1,11,+RESP:,T,T5,50,,2.0,1.0,T5_50
2025-10-15 17:45:24,2025-10-15 17:45:24,2025-10-15 17:45:23,385349,862689070266025,10145,GTSPD,4.19,,69840A,13724,83,00,22,,,15,1,0724,0006,C4A7,07A5BE16,43.4,82,558.3,-23.285130,-51.172333,18522.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:45:59,2025-10-15 17:45:57,2025-10-15 17:45:56,385349,862689070266025,10147,GTSPD,4.19,,69840A,13652,83,00,22,,,14,1,0724,0006,C4A7,07A54216,33.5,76,566.0,-23.284270,-51.167083,18522.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:46:08,2025-10-15 17:46:07,2025-10-15 17:46:06,385349,862689070266025,10148,GTSPD,4.19,,69840A,13724,83,00,22,,,14,1,0724,0006,C4A7,07A5F515,44.0,80,565.6,-23.284135,-51.166292,18522.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:46:28,2025-10-15 17:46:29,2025-10-15 17:46:28,385349,862689070266025,10149,GTSPD,4.19,,69840A,13611,83,00,22,,,13,1,0724,0006,C4A7,07A5CC17,26.9,74,566.1,-23.283670,-51.163325,18523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:46:38,2025-10-15 17:46:39,2025-10-15 17:46:38,385349,862689070266025,10150,GTSPD,4.19,,69840A,13716,83,00,22,,,13,1,0724,0006,C4A7,07A5CC17,45.3,81,562.6,-23.283530,-51.162500,18523.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:46:53,2025-10-15 17:46:54,2025-10-15 17:46:53,385349,862689070266025,10151,GTSPD,4.19,,69840A,13708,83,00,22,,,13,1,0724,0006,C4A7,07A5CC17,37.4,80,573.5,-23.283213,-51.160493,18523.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:47:28,2025-10-15 17:47:29,2025-10-15 17:47:28,385349,862689070266025,10152,GTSPD,4.19,,69840A,13748,83,00,22,,,14,1,0724,0006,C4A7,07A5CC17,42.8,81,590.5,-23.282790,-51.157402,18523.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:47:33,2025-10-15 17:47:33,2025-10-15 17:47:32,385349,862689070266025,10153,GTSPD,4.19,,69840A,13740,83,00,22,,,14,1,0724,0006,C4A7,07A5CC17,39.2,80,589.5,-23.282715,-51.156955,18523.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:47:57,2025-10-15 17:47:58,2025-10-15 17:47:57,385349,862689070266025,10155,GTERI,4.19,00008200,69840A,13716,83,00,22,,,16,1,0724,0006,C4A7,07A5CC17,21.5,124,583.4,-23.282525,-51.155410,18523.8,,29,0,2,3,,,,,,,,,,,,,,,,1,38.2,80,588.2,-51.156738,-23.282675,2025-10-15 17:47:34,14,18523.7,11,+RESP:,T,T1,64,,1.0,1.0,T1_64
2025-10-15 17:48:03,2025-10-15 17:48:04,2025-10-15 17:48:03,385349,862689070266025,10156,GTERI,4.19,00008200,69840A,13692,83,00,22,,,15,1,0724,0006,C4A7,07A5CC17,31.7,76,578.9,-23.282658,-51.154952,18523.9,,27,0,2,3,,,,,,,,,,,,,,,,1,32.8,92,579.4,-51.155042,-23.282672,2025-10-15 17:48:02,16,18523.9,11,+RESP:,T,T1,65,,0.0,1.0,T1_65
2025-10-15 17:48:13,2025-10-15 17:48:13,2025-10-15 17:48:08,385349,862689070266025,10157,GTERI,4.19,00008200,69840A,13652,83,00,22,,,16,1,0724,0006,C4A7,07A5CC16,26.5,34,578.7,-23.282440,-51.154692,18523.9,,31,0,2,3,,,,,,,,,,,,,,,,1,38.0,74,579.8,-51.154402,-23.282292,2025-10-15 17:48:12,16,18524.0,10,+RESP:,T,NA,0,,,5.0,NA_0
2025-10-15 17:48:15,2025-10-15 17:48:15,2025-10-15 17:48:14,385349,862689070266025,10158,GTSPD,4.19,,69840A,13700,83,00,22,,,16,1,0724,0006,C4A7,07A5CC16,44.3,76,580.7,-23.282233,-51.154165,18524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:48:23,2025-10-15 17:48:23,2025-10-15 17:48:22,385349,862689070266025,10159,GTSPD,4.19,,69840A,13692,83,00,22,,,16,1,0724,0006,C4A7,07A5CC16,34.0,76,580.0,-23.281993,-51.153187,18524.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:48:26,2025-10-15 17:48:25,2025-10-15 17:48:24,385349,862689070266025,10160,GTERI,4.19,00008200,69840A,13676,83,00,22,,,16,1,0724,0006,C4A7,07A5CC16,19.9,88,579.4,-23.281982,-51.153062,18524.1,,31,0,2,3,,,,,,,,,,,,,,,,1,19.9,88,579.4,-51.153062,-23.281982,2025-10-15 17:48:24,16,18524.1,11,+RESP:,T,NA,0,,,1.0,NA_0
2025-10-15 17:48:38,2025-10-15 17:48:33,2025-10-15 17:48:32,385349,862689070266025,10161,GTSPD,4.19,,69840A,13724,83,00,22,,,14,1,0724,0006,C4A7,07A5CC16,44.1,64,576.9,-23.281787,-51.152435,18524.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
2025-10-15 17:48:38,2025-10-15 17:48:33,2025-10-15 17:48:32,385349,862689070266025,10161,GTSPD,4.19,,69840A,13724,83,00,22,,,14,1,0724,0006,C4A7,07A5CC16,44.1,64,576.9,-23.281787,-51.152435,18524.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:,X,NA,0,,,1.0,NA_0
