Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,MS GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,MS Satellite Number,Duração da Ignição,Precisão GNSS,MS GNSS Accuracy,Velocidade,Max Speed,Azimuth,MS Azimuth,Altitude,MS Altitude,Latitude,MS Latitude,Longitude,MS Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,MS Mileage,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,Message_Category,Match_Type,Match_ID,delta,Delta,Tempo de fix,Match_Complete
2025-10-01 17:03:44,2025-10-01 13:48:15,2025-10-01 13:48:16,2025-10-01 13:48:16,867488068351542,2426,GTIGF,0x19fe7fbf,,802003,0x8303,0x0115,100,30284,0000,0000,00,00,12,12,12,3647,01,01,0.0,0.0,28,28,985,985,-24.994147,-24.994147,-51.550428,-51.550428,0000,0000,0000,00000000,12.7,135.2,135.2,1:00:46,23:24:37,-,-,0,-,,,,,,,,,,,X,NA,0,,,-1.0,NA_0
2025-10-01 17:03:45,2025-10-01 13:48:15,2025-10-01 13:48:16,2025-10-01 13:48:16,867488068351542,2427,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,30284,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,28,28,985,985,-24.994147,-24.994147,-51.550428,-51.550428,0000,0000,0000,00000000,12.7,135.2,135.2,1:00:46,23:24:37,-,-,0,-,,,,,,,,,,,X,NA,0,,,-1.0,NA_0
2025-10-01 17:03:45,2025-10-01 13:48:16,2025-10-01 13:48:17,2025-10-01 13:48:17,867488068351542,2428,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,30284,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,28,28,985,985,-24.994147,-24.994147,-51.550428,-51.550428,0000,0000,0000,00000000,12.7,135.2,135.2,1:00:46,23:24:37,-,-,0,-,,,,,,,,,01,,X,NA,0,,,-1.0,NA_0
2025-10-01 17:03:47,2025-10-01 13:48:39,2025-10-01 13:48:39,2025-10-01 13:48:39,867488068351542,2433,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,27012,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,28,28,985,985,-24.994147,-24.994147,-51.550428,-51.550428,0000,0000,0000,00000000,12.7,135.2,135.2,1:00:46,23:24:37,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-01 17:03:48,2025-10-01 13:50:39,2025-10-01 13:50:38,2025-10-01 13:50:38,867488068351542,2436,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,26460,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,28,28,985,985,-24.994147,-24.994147,-51.550428,-51.550428,0000,0000,0000,00000000,12.7,135.2,135.2,1:00:46,23:24:37,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 17:03:49,2025-10-01 13:53:16,2025-10-01 13:53:17,2025-10-01 13:53:17,867488068351542,2439,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,26042,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,28,28,985,985,-24.994147,-24.994147,-51.550428,-51.550428,0000,0000,0000,00000000,12.7,135.2,135.2,1:00:46,23:24:37,-,-,0,-,,,,,00,0,00000000,00,10,,T,T1,15,,1.0,-1.0,T1_15
2025-10-01 17:03:54,2025-10-01 14:09:39,2025-10-01 14:09:40,2025-10-01 14:09:40,867488068351542,2448,GTDOG,0x19fe7fbf,,802003,0x8303,0x0115,100,25553,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,28,28,985,985,-24.994147,-24.994147,-51.550428,-51.550428,0000,0000,0000,00000000,12.7,135.2,135.2,1:00:46,23:24:37,-,-,0,-,,,,,,,,,07,,X,NA,0,,,-1.0,NA_0
2025-10-01 17:04:04,2025-10-01 14:49:42,2025-10-01 14:09:40,2025-10-01 14:09:40,867488068351542,2470,GTIGN,0x19fe7fbf,,802003,0x8303,0x0115,100,25387,0000,0000,01,00,22,12,12,3687,00,01,0.0,0.0,28,28,985,985,-24.994147,-24.994147,-51.550428,-51.550428,0000,0000,0000,00000000,0.0,135.2,135.2,0:00:00,23:24:37,-,-,0,-,,,,,,,,,,,X,NA,0,,,2402.0,NA_0
2025-10-01 17:04:05,2025-10-01 14:49:42,2025-10-01 14:09:40,2025-10-01 14:09:40,867488068351542,2471,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,25387,0000,0000,01,00,22,12,12,-,00,00,0.0,0.0,28,28,985,985,-24.994147,-24.994147,-51.550428,-51.550428,0000,0000,0000,00000000,0.0,135.2,135.2,0:00:00,23:24:37,-,-,0,-,,,,,,,,,,,X,NA,0,,,2402.0,NA_0
2025-10-01 17:04:05,2025-10-01 14:49:47,2025-10-01 14:09:40,2025-10-01 14:09:40,867488068351542,2472,GTPDP,0x19fe7fbf,,802003,0x8303,0x0115,100,26882,0000,0000,01,00,22,12,12,-,00,00,0.0,0.0,28,28,985,985,-24.994147,-24.994147,-51.550428,-51.550428,0000,0000,0000,00000000,0.0,135.2,135.2,0:00:03,23:24:40,-,-,0,-,,,,,,,,,,,X,NA,0,,,2407.0,NA_0
2025-10-01 17:04:06,2025-10-01 14:50:01,2025-10-01 14:50:02,2025-10-01 14:50:02,867488068351542,2473,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30291,0000,-,01,00,22,12,12,-,01,01,0.1,0.1,28,28,988,988,-24.994317,-24.994317,-51.550383,-51.550383,0000,0000,0000,00000000,0.0,135.2,135.2,0:00:18,23:24:55,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,-1.0,NA_0
2025-10-01 17:04:06,2025-10-01 14:50:01,2025-10-01 14:50:02,2025-10-01 14:50:02,867488068351542,2474,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,30291,0000,0000,01,00,22,12,12,-,01,01,0.1,0.1,28,28,988,988,-24.994317,-24.994317,-51.550383,-51.550383,0000,0000,0000,00000000,0.0,135.2,135.2,0:00:18,23:24:55,-,-,0,-,,,,,,,,,00,,X,NA,0,,,-1.0,NA_0
2025-10-01 17:04:08,2025-10-01 14:52:47,2025-10-01 14:52:47,2025-10-01 14:51:48,867488068351542,2478,GTPDP,0x19fe7fbf,,802003,0x8303,0x0115,100,30507,0000,0000,01,00,22,12,12,-,01,01,0.0,5.2,28,166,986,988,-24.994449,-24.994338,-51.550474,-51.550408,0000,0000,0000,00000000,0.0,135.2,135.2,0:03:03,23:27:40,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-01 17:04:08,2025-10-01 14:52:52,2025-10-01 14:52:51,2025-10-01 14:52:52,867488068351542,2479,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30507,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,28,28,986,986,-24.994449,-24.994449,-51.550474,-51.550474,0000,0000,0000,00000000,0.0,135.2,135.2,0:03:09,23:27:46,-,-,0,-,,,,,00,0,00000000,00,10,,T,T10,29,,8.0,1.0,T10_29
2025-10-01 17:04:11,2025-10-01 14:55:52,2025-10-01 14:55:51,2025-10-01 14:55:52,867488068351542,2486,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30435,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,28,28,986,986,-24.994449,-24.994449,-51.550474,-51.550474,0000,0000,0000,00000000,0.0,135.2,135.2,0:06:09,23:30:46,-,-,0,-,,,,,00,0,00000000,00,10,,T,T10,30,,8.0,1.0,T10_30
2025-10-01 17:04:13,2025-10-01 14:58:52,2025-10-01 14:58:52,2025-10-01 14:58:49,867488068351542,2490,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30648,0000,-,01,00,22,12,12,-,01,01,20.3,20.9,282,272,984,981,-24.995537,-24.995562,-51.551421,-51.551251,0000,0000,0000,00000000,0.2,135.4,135.3,0:09:09,23:33:46,-,-,0,-,,,,,00,0,00000000,00,10,,T,T10,31,,9.0,0.0,T10_31
2025-10-01 17:04:14,2025-10-01 15:01:52,2025-10-01 15:01:51,2025-10-01 15:00:06,867488068351542,2494,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30564,0000,-,01,00,22,12,12,-,01,01,0.0,24.3,137,335,974,977,-24.992926,-24.993409,-51.554064,-51.553757,0000,0000,0000,00000000,0.6,135.8,135.7,0:12:09,23:36:46,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 17:04:15,2025-10-01 15:04:53,2025-10-01 15:04:51,2025-10-01 15:03:15,867488068351542,2498,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30548,0000,-,01,00,22,12,12,-,01,01,0.0,4.4,137,180,978,975,-24.99294,-24.992916,-51.553762,-51.553873,0000,0000,0000,00000000,0.6,135.8,135.8,0:15:09,23:39:46,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,2.0,NA_0
2025-10-01 17:04:16,2025-10-01 15:07:52,2025-10-01 15:07:51,2025-10-01 15:07:52,867488068351542,2502,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30490,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,137,137,978,978,-24.99294,-24.99294,-51.553762,-51.553762,0000,0000,0000,00000000,0.6,135.8,135.8,0:18:09,23:42:46,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 17:04:17,2025-10-01 15:09:33,2025-10-01 15:09:34,2025-10-01 15:09:08,867488068351542,2504,GTDOG,0x19fe7fbf,,802003,0x8303,0x0115,100,30499,0000,0000,01,00,22,12,12,-,01,01,0.0,8.1,137,185,977,977,-24.993062,-24.992995,-51.554012,-51.554054,0000,0000,0000,00000000,0.6,135.8,135.8,0:19:51,23:44:28,-,-,0,-,,,,,,,,,07,,X,NA,0,,,-1.0,NA_0
2025-10-01 17:04:18,2025-10-01 15:10:52,2025-10-01 15:10:51,2025-10-01 15:10:52,867488068351542,2507,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30502,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,137,137,977,977,-24.993062,-24.993062,-51.554012,-51.554012,0000,0000,0000,00000000,0.6,135.8,135.8,0:21:09,23:45:46,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 17:04:19,2025-10-01 15:13:52,2025-10-01 15:13:51,2025-10-01 15:13:16,867488068351542,2511,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30308,0000,-,01,00,22,12,12,-,01,01,3.2,21.4,22,56,984,981,-24.994201,-24.995499,-51.550365,-51.550992,0000,0000,0000,00000000,1.3,136.4,136.3,0:24:09,23:48:46,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 17:04:20,2025-10-01 15:16:53,2025-10-01 15:16:52,2025-10-01 15:14:11,867488068351542,2515,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30458,0000,-,01,00,22,12,12,-,01,01,0.0,9.1,22,307,983,986,-24.994282,-24.9941,-51.550462,-51.550362,0000,0000,0000,00000000,1.3,136.5,136.4,0:27:09,23:51:46,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 17:04:21,2025-10-01 15:18:42,2025-10-01 15:18:42,2025-10-01 15:18:42,867488068351542,2518,GTIGF,0x19fe7fbf,,802003,0x8303,0x0115,100,30380,0000,0000,00,00,12,12,12,1740,01,01,0.0,0.0,22,22,983,983,-24.994282,-24.994282,-51.550462,-51.550462,0000,0000,0000,00000000,1.3,136.5,136.5,0:28:57,23:53:34,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-01 17:04:22,2025-10-01 15:18:42,2025-10-01 15:18:42,2025-10-01 15:18:42,867488068351542,2519,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,30380,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,22,22,983,983,-24.994282,-24.994282,-51.550462,-51.550462,0000,0000,0000,00000000,1.3,136.5,136.5,0:28:57,23:53:34,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-01 17:04:22,2025-10-01 15:18:43,2025-10-01 15:18:44,2025-10-01 15:18:44,867488068351542,2520,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,30380,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,22,22,983,983,-24.994282,-24.994282,-51.550462,-51.550462,0000,0000,0000,00000000,1.3,136.5,136.5,0:28:57,23:53:34,-,-,0,-,,,,,,,,,01,,X,NA,0,,,-1.0,NA_0
2025-10-01 17:04:24,2025-10-01 15:19:04,2025-10-01 15:19:04,2025-10-01 15:19:04,867488068351542,2523,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,27611,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,22,22,983,983,-24.994282,-24.994282,-51.550462,-51.550462,0000,0000,0000,00000000,1.3,136.5,136.5,0:28:57,23:53:34,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-01 17:04:24,2025-10-01 15:19:53,2025-10-01 15:19:52,2025-10-01 15:19:52,867488068351542,2525,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,27065,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,22,22,983,983,-24.994282,-24.994282,-51.550462,-51.550462,0000,0000,0000,00000000,1.3,136.5,136.5,0:28:57,23:53:34,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 17:04:26,2025-10-01 15:22:53,2025-10-01 15:22:52,2025-10-01 15:22:52,867488068351542,2529,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,26393,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,22,22,983,983,-24.994282,-24.994282,-51.550462,-51.550462,0000,0000,0000,00000000,1.3,136.5,136.5,0:28:57,23:53:34,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 17:04:26,2025-10-01 15:23:42,2025-10-01 15:23:43,2025-10-01 15:23:43,867488068351542,2530,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,26144,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,22,22,983,983,-24.994282,-24.994282,-51.550462,-51.550462,0000,0000,0000,00000000,1.3,136.5,136.5,0:28:57,23:53:34,-,-,0,-,,,,,00,0,00000000,00,10,,T,T1,16,,0.0,-1.0,T1_16
2025-10-01 17:04:27,2025-10-01 15:23:47,2025-10-01 15:23:43,2025-10-01 15:23:43,867488068351542,2531,GTPDP,0x19fe7fbf,,802003,0x8303,0x0115,100,26144,0000,0000,00,00,11,12,12,-,00,00,0.0,0.0,22,22,983,983,-24.994282,-24.994282,-51.550462,-51.550462,0000,0000,0000,00000000,1.3,136.5,136.5,0:28:57,23:53:34,-,-,0,-,,,,,,,,,,,X,NA,0,,,4.0,NA_0
2025-10-01 17:04:28,2025-10-01 15:26:50,2025-10-01 15:23:43,2025-10-01 15:23:43,867488068351542,2534,GTPDP,0x19fe7fbf,,802003,0x8303,0x0115,100,25913,0000,0000,00,00,11,12,12,-,00,00,0.0,0.0,22,22,983,983,-24.994282,-24.994282,-51.550462,-51.550462,0000,0000,0000,00000000,1.3,136.5,136.5,0:28:57,23:53:34,-,-,0,-,,,,,,,,,,,X,NA,0,,,187.0,NA_0
2025-10-01 17:04:39,2025-10-01 16:09:44,2025-10-01 16:09:44,2025-10-01 16:09:44,867488068351542,2556,GTDOG,0x19fe7fbf,,802003,0x8303,0x0115,100,25473,0000,0000,00,00,11,12,12,-,01,01,0.0,0.0,22,22,983,983,-24.994282,-24.994282,-51.550462,-51.550462,0000,0000,0000,00000000,1.3,136.5,136.5,0:28:57,23:53:34,-,-,0,-,,,,,,,,,07,,X,NA,0,,,0.0,NA_0
2025-10-01 17:04:43,2025-10-01 16:23:38,2025-10-01 16:21:15,2025-10-01 16:21:15,867488068351542,2564,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,25403,0000,-,00,00,11,12,12,-,01,01,0.0,0.0,22,22,983,983,-24.994282,-24.994282,-51.550462,-51.550462,0000,0000,0000,00000000,1.3,136.5,136.5,0:28:57,23:53:34,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,143.0,NA_0
2025-10-01 17:04:46,2025-10-01 16:34:34,2025-10-01 16:21:15,2025-10-01 16:21:15,867488068351542,2572,GTIGN,0x19fe7fbf,,802003,0x8303,0x0115,100,25111,0000,0000,01,00,22,12,12,4552,00,01,0.0,0.0,22,22,983,983,-24.994282,-24.994282,-51.550462,-51.550462,0000,0000,0000,00000000,0.0,136.5,136.5,0:00:00,23:53:34,-,-,0,-,,,,,,,,,,,X,NA,0,,,799.0,NA_0
2025-10-01 17:04:47,2025-10-01 16:34:34,2025-10-01 16:21:15,2025-10-01 16:21:15,867488068351542,2573,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,25111,0000,0000,01,00,22,12,12,-,00,00,0.0,0.0,22,22,983,983,-24.994282,-24.994282,-51.550462,-51.550462,0000,0000,0000,00000000,0.0,136.5,136.5,0:00:00,23:53:34,-,-,0,-,,,,,,,,,,,X,NA,0,,,799.0,NA_0
2025-10-01 17:04:47,2025-10-01 16:34:39,2025-10-01 16:21:15,2025-10-01 16:21:15,867488068351542,2574,GTPDP,0x19fe7fbf,,802003,0x8303,0x0115,100,26673,0000,0000,01,00,22,12,12,-,00,00,0.0,0.0,22,22,983,983,-24.994282,-24.994282,-51.550462,-51.550462,0000,0000,0000,00000000,0.0,136.5,136.5,0:00:03,23:53:37,-,-,0,-,,,,,,,,,,,X,NA,0,,,804.0,NA_0
2025-10-01 17:04:48,2025-10-01 16:34:45,2025-10-01 16:34:46,2025-10-01 16:34:46,867488068351542,2575,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,28725,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,22,22,976,976,-24.994395,-24.994395,-51.550405,-51.550405,0000,0000,0000,00000000,0.0,136.5,136.5,0:00:09,23:53:43,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,-1.0,NA_0
2025-10-01 17:04:48,2025-10-01 16:34:45,2025-10-01 16:34:46,2025-10-01 16:34:46,867488068351542,2576,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,28725,0000,0000,01,00,22,12,12,-,01,01,0.0,0.0,22,22,976,976,-24.994395,-24.994395,-51.550405,-51.550405,0000,0000,0000,00000000,0.0,136.5,136.5,0:00:09,23:53:43,-,-,0,-,,,,,,,,,00,,X,NA,0,,,-1.0,NA_0
2025-10-01 17:04:49,2025-10-01 16:37:39,2025-10-01 16:37:39,2025-10-01 16:36:49,867488068351542,2579,GTPDP,0x19fe7fbf,,802003,0x8303,0x0115,100,30435,0000,0000,01,00,22,12,12,-,01,01,0.0,29.5,22,332,975,981,-24.992973,-24.993548,-51.553965,-51.553661,0000,0000,0000,00000000,0.6,137.1,137.0,0:03:03,23:56:37,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-01 17:04:50,2025-10-01 16:37:39,2025-10-01 16:37:38,2025-10-01 16:37:38,867488068351542,2580,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30435,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,22,22,975,975,-24.992973,-24.992973,-51.553965,-51.553965,0000,0000,0000,00000000,0.6,137.1,137.1,0:03:03,23:56:37,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 17:04:53,2025-10-01 16:40:39,2025-10-01 16:40:38,2025-10-01 16:37:46,867488068351542,2588,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30524,0000,-,01,00,22,12,12,-,01,01,0.0,7.8,22,298,977,975,-24.992974,-24.992948,-51.55363,-51.554005,0000,0000,0000,00000000,0.6,137.1,137.1,0:06:03,23:59:37,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 17:04:54,2025-10-01 16:43:39,2025-10-01 16:43:38,2025-10-01 16:43:39,867488068351542,2591,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30566,0000,-,01,00,22,12,12,-,01,01,0.0,0.0,22,22,977,977,-24.992974,-24.992974,-51.55363,-51.55363,0000,0000,0000,00000000,0.6,137.1,137.1,0:09:03,24:02:37,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 17:04:55,2025-10-01 16:46:39,2025-10-01 16:46:38,2025-10-01 16:46:19,867488068351542,2596,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30545,0000,-,01,00,22,12,12,-,01,01,0.0,1.2,22,292,977,977,-24.992982,-24.992982,-51.553623,-51.553623,0000,0000,0000,00000000,0.6,137.1,137.1,0:12:03,24:05:37,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 17:04:56,2025-10-01 16:49:39,2025-10-01 16:49:38,2025-10-01 16:48:06,867488068351542,2599,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30551,0000,-,01,00,22,12,12,-,01,01,0.0,7.4,22,284,978,978,-24.992964,-24.992976,-51.553709,-51.553677,0000,0000,0000,00000000,0.6,137.1,137.1,0:15:03,24:08:37,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 17:04:58,2025-10-01 16:52:39,2025-10-01 16:52:38,2025-10-01 16:52:34,867488068351542,2604,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30529,0000,-,01,00,22,12,12,-,01,01,5.7,9.2,274,293,978,978,-24.992918,-24.992931,-51.553854,-51.553784,0000,0000,0000,00000000,0.6,137.1,137.1,0:18:03,24:11:37,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 17:04:59,2025-10-01 16:55:39,2025-10-01 16:55:38,2025-10-01 16:55:31,867488068351542,2607,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30561,0000,-,01,00,22,12,12,-,01,01,23.9,25.0,97,89,993,997,-24.995429,-24.995419,-51.551992,-51.552463,0000,0000,0000,00000000,1.0,137.5,137.4,0:21:03,24:14:37,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 17:05:00,2025-10-01 16:58:39,2025-10-01 16:58:38,2025-10-01 16:55:52,867488068351542,2612,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30509,0000,-,01,00,22,12,12,-,01,01,0.0,25.3,97,73,987,982,-24.994198,-24.995539,-51.550342,-51.551086,0000,0000,0000,00000000,1.3,137.7,137.6,0:24:03,24:17:37,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 17:05:01,2025-10-01 17:01:39,2025-10-01 17:01:38,2025-10-01 17:01:39,867488068351542,2615,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30614,0000,-,01,00,22,12,12,-,01,01,33.2,36.4,135,136,1019,1019,-24.992345,-24.992408,-51.54787,-51.547802,0000,0000,0000,00000000,1.8,138.3,138.3,0:27:03,24:20:37,-,-,0,-,,,,,00,0,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 17:05:03,2025-10-01 17:04:39,2025-10-01 17:04:38,2025-10-01 17:04:36,867488068351542,2620,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30622,0000,-,01,00,22,12,12,-,01,01,81.6,82.2,190,190,1060,1061,-25.020342,-25.019942,-51.545522,-51.545435,0724,0004,85da,0f79f10f,5.1,141.5,141.4,0:30:03,24:23:37,-,-,0,-,,,,,04,28,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 17:07:40,2025-10-01 17:07:39,2025-10-01 17:07:38,2025-10-01 17:04:49,867488068351542,2625,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30558,0000,-,01,00,22,12,12,-,01,01,47.4,83.3,168,191,1031,1059,-25.046641,-25.022587,-51.542443,-51.545991,0724,0004,85da,0f6ad10a,8.1,144.5,141.7,0:33:03,24:26:37,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 17:10:40,2025-10-01 17:10:39,2025-10-01 17:10:38,2025-10-01 17:10:27,867488068351542,2628,GTERI,0x19fe3fbf,0x00028102,802003,0x8303,0x0115,100,30533,0000,-,01,00,22,12,12,-,01,01,20.5,48.9,91,84,1085,1071,-25.048248,-25.048357,-51.532005,-51.533146,0724,0004,85da,0f6ad10a,9.4,145.9,145.8,0:36:03,24:29:37,-,-,0,-,,,,,04,3,00000000,00,10,,T,NA,0,,,1.0,NA_0
2025-10-01 17:12:51,2025-10-01 17:12:48,2025-10-01 17:12:48,2025-10-01 17:12:48,867488068351542,2631,GTIGF,0x19fe7fbf,,802003,0x8303,0x0115,100,30512,0000,0000,00,00,12,12,12,2294,01,01,0.0,0.0,91,91,1082,1082,-25.049303,-25.049303,-51.5307,-51.5307,0724,0004,85da,0f6ad116,9.6,146.1,146.1,0:38:12,24:31:46,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-01 17:12:51,2025-10-01 17:12:48,2025-10-01 17:12:48,2025-10-01 17:12:48,867488068351542,2632,GTSTT,0x19fe7fbf,,802003,0x8303,0x0115,100,30512,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,91,91,1082,1082,-25.049303,-25.049303,-51.5307,-51.5307,0724,0004,85da,0f6ad116,9.6,146.1,146.1,0:38:12,24:31:46,-,-,0,-,,,,,,,,,,,X,NA,0,,,0.0,NA_0
2025-10-01 17:12:52,2025-10-01 17:12:49,2025-10-01 17:12:49,2025-10-01 17:12:49,867488068351542,2633,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,30512,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,91,91,1082,1082,-25.049303,-25.049303,-51.5307,-51.5307,0724,0004,85da,0f6ad116,9.6,146.1,146.1,0:38:12,24:31:46,-,-,0,-,,,,,,,,,01,,X,NA,0,,,0.0,NA_0
2025-10-01 17:13:12,2025-10-01 17:12:49,2025-10-01 17:12:49,2025-10-01 17:12:49,867488068351542,2633,GTIGL,0x19fe7fbf,,802003,0x8303,0x0115,100,30512,0000,0000,00,00,12,12,12,-,01,01,0.0,0.0,91,91,1082,1082,-25.049303,-25.049303,-51.5307,-51.5307,0724,0004,85da,0f6ad116,9.6,146.1,146.1,0:38:12,24:31:46,-,-,0,-,,,,,,,,,01,,X,NA,0,,,0.0,NA_0
