mrveqpmsgid,veiPlaca,TCBICCID,veiid,eqpID,tcbserie,mrvDataHoraInc,mrvDataHoraExibicao,delay,Latitude,Longitude,N Satélites,GPS,Velocidade,Bateria (V),mrvlog,tdeID,Evento Gerador,mrvOdometroTotal,mrvOdometro
23549,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 09:44:12.997,2025-04-26 09:44:13.0000000 -03:00,-1,-2.326.252,-5.115.930,16,Válido,50,13.956,0,737,Velocidade máxima excedida,"79891,1",8172.10
23550,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 09:44:21.010,2025-04-26 09:44:21.0000000 -03:00,0,-2.326.253,-5.116.039,16,Válido,49,13.908,0,871,Retorno à velocidade normal,"79891,2",8172.20
23551,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 09:44:24.997,2025-04-26 09:44:25.0000000 -03:00,-1,-2.326.255,-5.116.094,16,Válido,50,13.892,0,737,Velocidade máxima excedida,"79891,2",8172.20
23552,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 09:44:28.020,2025-04-26 09:44:28.0000000 -03:00,0,-2.326.255,-5.116.134,16,Válido,47,13.908,0,871,Retorno à velocidade normal,"79891,3",8172.30
23553,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 09:44:59.063,2025-04-26 09:44:59.0000000 -03:00,0,-2.326.253,-5.116.443,16,Válido,50,13.940,0,737,Velocidade máxima excedida,"79891,6",8172.60
23554,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 09:45:11.127,2025-04-26 09:45:11.0000000 -03:00,0,-2.326.253,-5.116.611,16,Válido,47,13.956,0,871,Retorno à velocidade normal,"79891,8",8172.80
23555,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 09:46:22.290,2025-04-26 09:46:22.0000000 -03:00,0,-2.326.255,-5.117.260,17,Válido,41,13.884,0,761,Posicionamento por tempo em movimento,"79892,5",8173.50
23556,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 09:46:41.220,2025-04-26 09:46:41.0000000 -03:00,0,-2.326.226,-5.117.330,17,Válido,0,13.660,0,668,Ignição desligada,"79892,5",8173.50
23557,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 09:46:41.873,2025-04-26 09:46:41.0000000 -03:00,0,-2.326.226,-5.117.330,17,Válido,0,13.756,0,760,Modo Econômico,"79892,5",8173.50
23558,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 09:50:05.350,2025-04-26 09:50:05.0000000 -03:00,0,-2.326.226,-5.117.330,17,Válido,0,13.099,0,667,Ignição ligada,"79892,5",8173.50
23559,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 09:50:14.197,2025-04-26 09:50:14.0000000 -03:00,0,-2.326.225,-5.117.336,8,Válido,5,13.764,0,761,Posicionamento por tempo em movimento,"79892,5",8173.50
23560,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 09:52:11.163,2025-04-26 09:52:11.0000000 -03:00,0,-2.326.372,-5.116.707,15,Válido,51,13.836,0,737,Velocidade máxima excedida,"79893,3",8174.30
23561,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 09:52:34.107,2025-04-26 09:52:34.0000000 -03:00,0,-2.326.693,-5.116.710,14,Válido,42,13.772,0,871,Retorno à velocidade normal,"79893,7",8174.70
23562,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 09:53:12.580,2025-04-26 09:53:12.0000000 -03:00,0,-2.326.883,-5.116.785,15,Válido,35,13.788,0,761,Posicionamento por tempo em movimento,79894,8175.00
23563,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 09:54:09.147,2025-04-26 09:54:09.0000000 -03:00,0,-2.327.036,-5.116.789,11,Válido,0,13.732,0,668,Ignição desligada,"79894,1",8175.10
23564,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 09:54:09.893,2025-04-26 09:54:09.0000000 -03:00,0,-2.327.036,-5.116.789,12,Válido,0,13.587,0,760,Modo Econômico,"79894,1",8175.10
23565,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 10:54:07.320,2025-04-26 10:54:07.0000000 -03:00,0,-2.327.036,-5.116.789,7,Válido,0,13.083,0,760,Modo Econômico,"79894,1",8175.10
23566,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 11:54:07.327,2025-04-26 11:54:07.0000000 -03:00,0,-2.327.036,-5.116.789,5,Válido,0,13.083,0,760,Modo Econômico,"79894,1",8175.10
23567,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 12:54:47.280,2025-04-26 12:54:07.0000000 -03:00,40,-2.327.036,-5.116.789,7,Válido,0,13.051,0,760,Modo Econômico,"79894,1",8175.10
23568,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 13:54:13.923,2025-04-26 13:54:07.0000000 -03:00,6,-2.327.036,-5.116.789,8,Válido,0,13.019,0,760,Modo Econômico,"79894,1",8175.10
23569,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 15:54:45.447,2025-04-26 15:54:05.0000000 -03:00,40,-2.327.062,-5.116.810,6,Válido,0,13.011,0,760,Modo Econômico,"79894,1",8175.10
23570,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 16:54:12.287,2025-04-26 16:54:05.0000000 -03:00,7,-2.327.062,-5.116.810,6,Válido,0,12.979,0,760,Modo Econômico,"79894,1",8175.10
23571,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 17:54:05.593,2025-04-26 17:54:05.0000000 -03:00,0,-2.327.062,-5.116.810,8,Válido,0,12.987,0,760,Modo Econômico,"79894,1",8175.10
23572,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 18:38:48.533,2025-04-26 18:38:48.0000000 -03:00,0,-2.327.062,-5.116.810,8,Válido,0,12.747,0,667,Ignição ligada,"79894,1",8175.10
23573,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 18:38:56.350,2025-04-26 18:38:56.0000000 -03:00,0,-2.327.062,-5.116.810,0,Inválido,0,12.491,0,668,Ignição desligada,"79894,1",8175.10
23574,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 18:38:58.353,2025-04-26 18:38:58.0000000 -03:00,0,-2.327.062,-5.116.810,8,Válido,0,12.483,0,667,Ignição ligada,"79894,1",8175.10
23575,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 18:39:02.430,2025-04-26 18:39:02.0000000 -03:00,0,-2.327.015,-5.116.756,9,Válido,1,14.044,0,761,Posicionamento por tempo em movimento,"79894,1",8175.10
23576,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 18:42:00.547,2025-04-26 18:42:00.0000000 -03:00,0,-2.327.302,-5.117.399,17,Válido,26,14.148,0,761,Posicionamento por tempo em movimento,79895,8176.00
23577,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 18:43:00.027,2025-04-26 18:43:00.0000000 -03:00,0,-2.327.867,-5.117.271,16,Válido,54,14.172,0,737,Velocidade máxima excedida,"79895,6",8176.60
23578,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 18:43:21.140,2025-04-26 18:43:21.0000000 -03:00,0,-2.328.150,-5.117.279,15,Válido,45,14.156,0,871,Retorno à velocidade normal,"79895,9",8176.90
23579,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 18:44:41.010,2025-04-26 18:44:40.0000000 -03:00,1,-2.328.897,-5.117.313,17,Válido,50,14.060,0,737,Velocidade máxima excedida,"79896,8",8177.80
23580,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 18:44:42.830,2025-04-26 18:44:42.0000000 -03:00,0,-2.328.922,-5.117.314,17,Válido,49,14.060,0,871,Retorno à velocidade normal,"79896,8",8177.80
23581,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 18:45:00.427,2025-04-26 18:45:00.0000000 -03:00,0,-2.329.078,-5.117.320,17,Válido,46,14.092,0,761,Posicionamento por tempo em movimento,79897,8178.00
23582,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 18:48:00.593,2025-04-26 18:48:00.0000000 -03:00,0,-2.330.430,-5.117.295,19,Válido,46,13.900,0,761,Posicionamento por tempo em movimento,"79898,6",8179.60
23583,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 18:48:07.983,2025-04-26 18:48:07.0000000 -03:00,0,-2.330.529,-5.117.176,18,Válido,50,13.892,0,737,Velocidade máxima excedida,"79898,7",8179.70
23584,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 18:48:10.910,2025-04-26 18:48:10.0000000 -03:00,0,-2.330.550,-5.117.145,17,Válido,45,13.820,0,871,Retorno à velocidade normal,"79898,7",8179.70
23585,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 18:51:00.520,2025-04-26 18:51:00.0000000 -03:00,0,-2.331.718,-5.117.063,17,Válido,0,13.603,0,761,Posicionamento por tempo em movimento,"79900,1",8181.10
23586,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 18:54:00.553,2025-04-26 18:54:00.0000000 -03:00,0,-2.332.839,-5.116.771,18,Válido,0,13.547,0,761,Posicionamento por tempo em movimento,"79901,6",8182.60
23587,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 18:57:00.520,2025-04-26 18:57:00.0000000 -03:00,0,-2.333.834,-5.117.032,17,Válido,43,13.563,0,761,Posicionamento por tempo em movimento,79903,8184.00
23588,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 18:58:28.207,2025-04-26 18:58:28.0000000 -03:00,0,-2.333.956,-5.116.953,13,Válido,50,13.571,0,737,Velocidade máxima excedida,"79903,3",8184.30
23589,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 18:58:31.073,2025-04-26 18:58:31.0000000 -03:00,0,-2.333.993,-5.116.955,15,Válido,48,13.595,0,871,Retorno à velocidade normal,"79903,4",8184.40
23590,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 18:59:57.957,2025-04-26 18:59:57.0000000 -03:00,0,-2.334.577,-5.116.741,19,Válido,50,13.563,0,737,Velocidade máxima excedida,"79904,3",8185.30
23592,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:00:00.843,2025-04-26 19:00:00.0000000 -03:00,0,-2.334.563,-5.116.705,18,Válido,49,13.483,0,871,Retorno à velocidade normal,"79904,4",8185.40
23591,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:00:00.440,2025-04-26 19:00:00.0000000 -03:00,0,-2.334.585,-5.116.765,18,Válido,49,13.523,0,761,Posicionamento por tempo em movimento,"79904,4",8185.40
23593,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:00:03.800,2025-04-26 19:00:03.0000000 -03:00,0,-2.334.547,-5.116.667,19,Válido,50,13.475,0,737,Velocidade máxima excedida,"79904,4",8185.40
23594,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:00:11.867,2025-04-26 19:00:11.0000000 -03:00,0,-2.334.508,-5.116.565,18,Válido,49,13.483,0,871,Retorno à velocidade normal,"79904,5",8185.50
23595,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:01:19.253,2025-04-26 19:01:18.0000000 -03:00,1,-2.334.253,-5.115.895,18,Válido,51,13.531,0,737,Velocidade máxima excedida,"79905,3",8186.30
23596,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:01:22.990,2025-04-26 19:01:22.0000000 -03:00,0,-2.334.234,-5.115.844,18,Válido,46,13.523,0,871,Retorno à velocidade normal,"79905,3",8186.30
23597,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:03:00.623,2025-04-26 19:03:00.0000000 -03:00,0,-2.334.031,-5.114.904,17,Válido,49,13.611,0,761,Posicionamento por tempo em movimento,"79906,4",8187.40
23598,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:03:30.923,2025-04-26 19:03:30.0000000 -03:00,0,-2.333.929,-5.114.597,16,Válido,51,13.603,0,737,Velocidade máxima excedida,"79906,7",8187.70
23599,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:03:34.910,2025-04-26 19:03:34.0000000 -03:00,0,-2.333.948,-5.114.550,17,Válido,47,13.571,0,871,Retorno à velocidade normal,"79906,8",8187.80
23600,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:04:44.207,2025-04-26 19:04:43.0000000 -03:00,1,-2.333.911,-5.114.438,17,Válido,54,13.595,0,737,Velocidade máxima excedida,"79907,2",8188.20
23601,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:05:21.153,2025-04-26 19:05:21.0000000 -03:00,0,-2.333.403,-5.114.630,16,Válido,49,13.611,0,871,Retorno à velocidade normal,"79907,8",8188.80
23602,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:05:39.887,2025-04-26 19:05:39.0000000 -03:00,0,-2.333.188,-5.114.601,16,Válido,51,13.547,0,737,Velocidade máxima excedida,79908,8189.00
23603,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:06:00.440,2025-04-26 19:06:00.0000000 -03:00,0,-2.332.965,-5.114.570,16,Válido,56,13.547,0,761,Posicionamento por tempo em movimento,"79908,3",8189.30
23604,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:07:49.390,2025-04-26 19:07:48.0000000 -03:00,1,-2.331.081,-5.114.899,16,Válido,47,13.627,0,871,Retorno à velocidade normal,"79910,5",8191.50
23605,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:09:00.437,2025-04-26 19:09:00.0000000 -03:00,0,-2.330.730,-5.114.789,17,Válido,30,13.619,0,761,Posicionamento por tempo em movimento,79911,8192.00
23606,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:09:12.743,2025-04-26 19:09:12.0000000 -03:00,0,-2.330.557,-5.114.737,17,Válido,51,13.611,0,737,Velocidade máxima excedida,"79911,1",8192.10
23607,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:09:21.977,2025-04-26 19:09:21.0000000 -03:00,0,-2.330.459,-5.114.675,15,Válido,47,13.587,0,871,Retorno à velocidade normal,"79911,2",8192.20
23608,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:09:45.980,2025-04-26 19:09:42.0000000 -03:00,3,-2.330.297,-5.114.532,18,Válido,51,13.627,0,737,Velocidade máxima excedida,"79911,5",8192.50
23609,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:09:56.157,2025-04-26 19:09:54.0000000 -03:00,2,-2.330.140,-5.114.533,17,Válido,48,13.627,0,871,Retorno à velocidade normal,"79911,7",8192.70
23610,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:10:09.510,2025-04-26 19:10:06.0000000 -03:00,3,-2.329.994,-5.114.542,18,Válido,50,13.603,0,737,Velocidade máxima excedida,"79911,8",8192.80
23611,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:10:09.847,2025-04-26 19:10:08.0000000 -03:00,1,-2.329.970,-5.114.543,18,Válido,46,13.603,0,871,Retorno à velocidade normal,"79911,9",8192.90
23612,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:10:51.187,2025-04-26 19:10:51.0000000 -03:00,0,-2.329.538,-5.114.575,18,Válido,52,13.587,0,737,Velocidade máxima excedida,"79912,3",8193.30
23613,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:11:11.083,2025-04-26 19:11:11.0000000 -03:00,0,-2.329.287,-5.114.673,15,Válido,49,13.531,0,871,Retorno à velocidade normal,"79912,6",8193.60
23614,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:11:15.153,2025-04-26 19:11:15.0000000 -03:00,0,-2.329.239,-5.114.694,15,Válido,54,13.555,0,737,Velocidade máxima excedida,"79912,7",8193.70
23615,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:12:00.607,2025-04-26 19:12:00.0000000 -03:00,0,-2.328.615,-5.114.791,18,Válido,63,13.627,0,761,Posicionamento por tempo em movimento,"79913,5",8194.50
23616,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:12:26.030,2025-04-26 19:12:25.0000000 -03:00,1,-2.328.154,-5.114.795,17,Válido,47,13.619,0,871,Retorno à velocidade normal,"79913,9",8194.90
23617,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:13:06.910,2025-04-26 19:13:06.0000000 -03:00,0,-2.327.891,-5.114.928,18,Válido,52,13.635,0,737,Velocidade máxima excedida,"79914,3",8195.30
23618,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:13:24.050,2025-04-26 19:13:23.0000000 -03:00,1,-2.327.658,-5.114.927,18,Válido,46,13.531,0,871,Retorno à velocidade normal,"79914,5",8195.50
23619,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:14:00.110,2025-04-26 19:14:00.0000000 -03:00,0,-2.327.451,-5.114.926,18,Válido,55,13.571,0,737,Velocidade máxima excedida,"79914,8",8195.80
23620,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:14:24.123,2025-04-26 19:14:24.0000000 -03:00,0,-2.327.106,-5.114.907,16,Válido,49,13.611,0,871,Retorno à velocidade normal,"79915,2",8196.20
23621,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:14:27.613,2025-04-26 19:14:27.0000000 -03:00,0,-2.327.068,-5.114.869,16,Válido,52,13.579,0,737,Velocidade máxima excedida,"79915,2",8196.20
23622,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:14:32.663,2025-04-26 19:14:32.0000000 -03:00,0,-2.327.022,-5.114.824,16,Válido,46,13.619,0,871,Retorno à velocidade normal,"79915,3",8196.30
23623,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:14:49.707,2025-04-26 19:14:49.0000000 -03:00,0,-2.326.950,-5.114.959,18,Válido,51,13.595,0,737,Velocidade máxima excedida,"79915,5",8196.50
23624,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:15:00.417,2025-04-26 19:15:00.0000000 -03:00,0,-2.326.927,-5.115.040,18,Válido,52,13.611,0,761,Posicionamento por tempo em movimento,"79915,6",8196.60
23625,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:15:02.800,2025-04-26 19:15:02.0000000 -03:00,0,-2.326.897,-5.115.132,18,Válido,49,13.587,0,871,Retorno à velocidade normal,"79915,7",8196.70
23626,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:15:05.787,2025-04-26 19:15:05.0000000 -03:00,0,-2.326.876,-5.115.166,18,Válido,50,13.603,0,737,Velocidade máxima excedida,"79915,7",8196.70
23627,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:16:21.980,2025-04-26 19:16:21.0000000 -03:00,0,-2.325.962,-5.115.722,17,Válido,47,13.579,0,871,Retorno à velocidade normal,"79916,9",8197.90
23628,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:18:00.533,2025-04-26 19:18:00.0000000 -03:00,0,-2.326.258,-5.115.987,16,Válido,47,13.507,0,761,Posicionamento por tempo em movimento,"79917,9",8198.90
23629,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:18:37.783,2025-04-26 19:18:37.0000000 -03:00,0,-2.326.262,-5.116.433,16,Válido,51,13.507,0,737,Velocidade máxima excedida,"79918,3",8199.30
23630,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:18:50.900,2025-04-26 19:18:50.0000000 -03:00,0,-2.326.264,-5.116.615,17,Válido,47,13.499,0,871,Retorno à velocidade normal,"79918,5",8199.50
23631,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:19:42.120,2025-04-26 19:19:41.0000000 -03:00,1,-2.326.487,-5.116.708,17,Válido,50,13.507,0,737,Velocidade máxima excedida,"79918,8",8199.80
23632,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:19:56.047,2025-04-26 19:19:55.0000000 -03:00,1,-2.326.669,-5.116.708,16,Válido,47,13.475,0,871,Retorno à velocidade normal,79919,8200.00
23633,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:21:00.907,2025-04-26 19:21:00.0000000 -03:00,0,-2.327.034,-5.116.782,16,Válido,19,13.195,0,761,Posicionamento por tempo em movimento,"79919,5",8200.50
23634,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:21:54.510,2025-04-26 19:21:54.0000000 -03:00,0,-2.327.038,-5.116.774,14,Válido,0,13.395,0,668,Ignição desligada,"79919,5",8200.50
23635,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 19:21:54.833,2025-04-26 19:21:54.0000000 -03:00,0,-2.327.038,-5.116.774,15,Válido,0,13.195,0,760,Modo Econômico,"79919,5",8200.50
23636,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 20:21:50.533,2025-04-26 20:21:50.0000000 -03:00,0,-2.327.038,-5.116.774,7,Válido,0,13.139,0,760,Modo Econômico,"79919,5",8200.50
23637,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 21:22:30.497,2025-04-26 21:21:50.0000000 -03:00,40,-2.327.038,-5.116.774,8,Válido,0,13.107,0,760,Modo Econômico,"79919,5",8200.50
23638,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 22:21:50.600,2025-04-26 22:21:50.0000000 -03:00,0,-2.327.038,-5.116.774,9,Válido,0,13.075,0,760,Modo Econômico,"79919,5",8200.50
23639,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-26 23:21:50.600,2025-04-26 23:21:50.0000000 -03:00,0,-2.327.038,-5.116.774,6,Válido,0,13.083,0,760,Modo Econômico,"79919,5",8200.50
23641,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 00:21:50.603,2025-04-27 00:21:50.0000000 -03:00,0,-2.327.038,-5.116.774,10,Válido,0,13.059,0,760,Modo Econômico,"79919,5",8200.50
23642,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 01:21:50.617,2025-04-27 01:21:50.0000000 -03:00,0,-2.327.038,-5.116.774,10,Válido,0,13.051,0,760,Modo Econômico,"79919,5",8200.50
23643,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 02:21:50.610,2025-04-27 02:21:50.0000000 -03:00,0,-2.327.038,-5.116.774,7,Válido,0,13.043,0,760,Modo Econômico,"79919,5",8200.50
23644,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 03:21:50.610,2025-04-27 03:21:50.0000000 -03:00,0,-2.327.038,-5.116.774,6,Válido,0,13.011,0,760,Modo Econômico,"79919,5",8200.50
23645,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 04:21:50.600,2025-04-27 04:21:50.0000000 -03:00,0,-2.327.038,-5.116.774,9,Válido,0,13.011,0,760,Modo Econômico,"79919,5",8200.50
23646,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 05:22:30.563,2025-04-27 05:21:50.0000000 -03:00,40,-2.327.038,-5.116.774,5,Válido,0,13.003,0,760,Modo Econômico,"79919,5",8200.50
23647,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 06:21:50.600,2025-04-27 06:21:50.0000000 -03:00,0,-2.327.038,-5.116.774,8,Válido,0,12.987,0,760,Modo Econômico,"79919,5",8200.50
23648,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 07:21:50.600,2025-04-27 07:21:50.0000000 -03:00,0,-2.327.038,-5.116.774,9,Válido,0,12.971,0,760,Modo Econômico,"79919,5",8200.50
23649,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 08:21:50.603,2025-04-27 08:21:50.0000000 -03:00,0,-2.327.038,-5.116.774,6,Válido,0,12.963,0,760,Modo Econômico,"79919,5",8200.50
23650,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 08:48:50.613,2025-04-27 08:48:50.0000000 -03:00,0,-2.327.038,-5.116.774,6,Válido,0,12.355,0,667,Ignição ligada,"79919,5",8200.50
23651,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 08:49:04.533,2025-04-27 08:49:04.0000000 -03:00,0,-2.327.010,-5.116.738,6,Válido,1,14.364,0,761,Posicionamento por tempo em movimento,"79919,5",8200.50
23652,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 08:52:00.950,2025-04-27 08:52:00.0000000 -03:00,0,-2.326.806,-5.117.171,15,Válido,35,14.340,0,761,Posicionamento por tempo em movimento,"79920,1",8201.10
23653,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 08:52:40.523,2025-04-27 08:52:40.0000000 -03:00,0,-2.326.801,-5.117.241,17,Válido,0,14.244,0,668,Ignição desligada,"79920,2",8201.20
23654,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 08:52:41.087,2025-04-27 08:52:40.0000000 -03:00,1,-2.326.801,-5.117.241,17,Válido,0,14.012,0,760,Modo Econômico,"79920,2",8201.20
23655,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 09:30:54.690,2025-04-27 09:30:54.0000000 -03:00,0,-2.326.801,-5.117.241,17,Válido,0,12.387,0,667,Ignição ligada,"79920,2",8201.20
23656,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 09:31:04.583,2025-04-27 09:31:04.0000000 -03:00,0,-2.326.797,-5.117.254,9,Válido,0,14.108,0,761,Posicionamento por tempo em movimento,"79920,2",8201.20
23657,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 09:33:24.630,2025-04-27 09:33:24.0000000 -03:00,0,-2.327.031,-5.116.776,12,Válido,0,14.172,0,668,Ignição desligada,"79920,9",8201.90
23658,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 09:33:24.907,2025-04-27 09:33:24.0000000 -03:00,0,-2.327.031,-5.116.776,12,Válido,0,13.940,0,760,Modo Econômico,"79920,9",8201.90
23659,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 10:33:20.680,2025-04-27 10:33:20.0000000 -03:00,0,-2.327.031,-5.116.776,8,Válido,0,13.019,0,760,Modo Econômico,"79920,9",8201.90
23660,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 11:33:20.677,2025-04-27 11:33:20.0000000 -03:00,0,-2.327.031,-5.116.776,8,Válido,0,12.979,0,760,Modo Econômico,"79920,9",8201.90
23661,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 12:33:20.687,2025-04-27 12:33:20.0000000 -03:00,0,-2.327.031,-5.116.776,8,Válido,0,12.939,0,760,Modo Econômico,"79920,9",8201.90
23662,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 13:33:20.677,2025-04-27 13:33:20.0000000 -03:00,0,-2.327.031,-5.116.776,6,Válido,0,12.963,0,760,Modo Econômico,"79920,9",8201.90
23663,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 15:33:58.730,2025-04-27 15:33:18.0000000 -03:00,40,-2.327.042,-5.116.771,10,Válido,0,12.939,0,760,Modo Econômico,"79920,9",8201.90
23664,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-04-27 16:33:18.847,2025-04-27 16:33:18.0000000 -03:00,0,-2.327.042,-5.116.771,6,Válido,0,12.947,0,760,Modo Econômico,"79920,9",8201.90
