Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,,,,,,,,,,,,,,,,
2025-05-13 09:42:38,2025-05-13 09:42:37,2025-05-13 09:42:37,867488061407846,5595,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12767,0,0,0,0,11,12,-,1,0.0,5,774,-12.087257,-45.770697,724,2,937b,077ad20f,3.4,1152.1,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 09:43:28,,,867488061407846,5596,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 09:45:28,,,867488061407846,5597,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 09:47:29,,,867488061407846,5598,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 09:49:29,,,867488061407846,5599,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 09:51:29,,,867488061407846,5600,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 09:53:29,,,867488061407846,5601,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 09:55:29,,,867488061407846,5602,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 09:57:29,,,867488061407846,5603,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 09:59:30,,,867488061407846,5604,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:01:30,,,867488061407846,5605,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:03:30,,,867488061407846,5606,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:05:30,,,867488061407846,5607,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:07:30,,,867488061407846,5608,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:09:30,,,867488061407846,5609,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:11:30,,,867488061407846,5610,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:13:30,,,867488061407846,5611,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:15:31,,,867488061407846,5612,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:17:31,,,867488061407846,5613,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:19:31,,,867488061407846,5614,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:21:31,,,867488061407846,5615,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:23:31,,,867488061407846,5616,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:25:31,,,867488061407846,5617,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:27:31,,,867488061407846,5618,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:29:31,,,867488061407846,5619,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:32:03,,,867488061407846,5620,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:33:57,,,867488061407846,5621,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:33:57,,,867488061407846,5621,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:35:32,,,867488061407846,5622,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:37:38,,,867488061407846,5623,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:40:12,,,867488061407846,5624,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:40:12,,,867488061407846,5624,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:40:12,,,867488061407846,5624,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:41:32,,,867488061407846,5625,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:41:51,2025-05-13 10:41:50,2025-05-13 10:39:24,867488061407846,5626,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12772,0,-,0,0,11,12,-,1,0.0,5,774,-12.087257,-45.770697,724,2,937b,077ad20f,3.4,1152.1,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,10,,,,,,,,,,,,,,,,,
2025-05-13 10:43:32,,,867488061407846,5627,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:45:32,,,867488061407846,5628,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:49:23,,,867488061407846,5629,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:49:23,2025-05-13 10:48:45,2025-05-13 10:39:24,867488061407846,5630,GTPDP,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12666,0,0,0,0,11,12,-,0,0.0,5,774,-12.087257,-45.770697,0,0,0,0,3.4,1152.1,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:51:23,,,867488061407846,5631,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:53:23,,,867488061407846,5632,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:55:23,,,867488061407846,5633,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:57:23,,,867488061407846,5634,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 10:59:23,,,867488061407846,5635,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:01:23,,,867488061407846,5636,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:03:24,,,867488061407846,5637,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:05:24,,,867488061407846,5638,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:06:07,2025-05-13 11:06:06,2025-05-13 10:39:24,867488061407846,5639,GTIGN,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12536,0,0,1,0,22,12,5052,0,0.0,5,774,-12.087257,-45.770697,724,2,937b,077ad20f,0.0,1152.1,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:06:07,2025-05-13 11:06:06,2025-05-13 10:39:24,867488061407846,5640,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12536,0,0,1,0,22,12,-,0,0.0,5,774,-12.087257,-45.770697,724,2,937b,077ad20f,0.0,1152.1,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:06:14,2025-05-13 11:06:13,2025-05-13 11:06:14,867488061407846,5641,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12089,0,-,1,0,22,12,-,1,0.0,5,709,-12.087586,-45.770748,724,2,937b,077ad20f,0.0,1152.1,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,10,,,,,,,,,,,,,,,,,
2025-05-13 11:06:14,2025-05-13 11:06:13,2025-05-13 11:06:14,867488061407846,5642,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12089,0,0,1,0,22,12,-,1,0.0,5,709,-12.087586,-45.770748,724,2,937b,077ad20f,0.0,1152.1,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:07:24,,,867488061407846,5643,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:07:26,2025-05-13 11:07:25,2025-05-13 11:07:25,867488061407846,5644,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,14002,0,0,1,0,21,12,-,1,0.0,5,771,-12.087262,-45.770698,724,2,937b,077ad20f,0.0,1152.1,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:09:06,2025-05-13 11:09:06,2025-05-13 11:09:06,867488061407846,5645,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,13945,0,0,1,0,22,12,-,1,0.0,5,771,-12.087262,-45.770698,724,2,937b,077ad20f,0.0,1152.1,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:09:12,2025-05-13 11:09:11,2025-05-13 11:09:10,867488061407846,5646,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13990,0,-,1,0,22,12,-,1,0.0,0,771,-12.087262,-45.770698,724,2,937b,077ad20f,0.0,1152.1,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,10,,,,,,,,,,,,,,,,,
2025-05-13 11:09:15,2025-05-13 11:09:14,2025-05-13 11:09:15,867488061407846,5647,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13990,0,-,1,0,22,12,-,1,6.8,261,771,-12.087277,-45.770707,724,2,937b,077ad20f,0.0,1152.1,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,11,,,,,,,,,,,,,,,,,
2025-05-13 11:09:24,,,867488061407846,5648,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:10:27,2025-05-13 11:10:26,2025-05-13 11:10:27,867488061407846,5649,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13214,0,-,1,0,22,12,-,1,20.3,229,774,-12.088098,-45.776137,724,2,937b,077ab28d,0.6,1152.7,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,,,,,,,,,,,,,,,,
2025-05-13 11:10:29,2025-05-13 11:10:28,2025-05-13 11:10:29,867488061407846,5650,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13214,0,-,1,0,22,12,-,1,22.0,188,774,-12.088194,-45.77618,724,2,937b,077ab28d,0.6,1152.7,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,,,,,,,,,,,,,,,,
2025-05-13 11:10:33,2025-05-13 11:10:32,2025-05-13 11:10:33,867488061407846,5651,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12707,0,-,1,0,22,12,-,1,22.6,225,776,-12.088403,-45.776231,724,2,937b,077ab28d,0.6,1152.7,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,,,,,,,,,,,,,,,,
2025-05-13 11:10:35,2025-05-13 11:10:34,2025-05-13 11:10:35,867488061407846,5652,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12707,0,-,1,0,22,12,-,1,28.6,262,776,-12.088446,-45.776352,724,2,937b,077ab28d,0.6,1152.7,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,,,,,,,,,,,,,,,,
2025-05-13 11:11:24,,,867488061407846,5653,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:11:44,2025-05-13 11:11:43,2025-05-13 11:11:44,867488061407846,5654,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14496,0,-,1,0,22,12,-,1,21.4,220,771,-12.089701,-45.783906,724,2,937b,077ab215,1.5,1153.6,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,,,,,,,,,,,,,,,,
2025-05-13 11:11:46,2025-05-13 11:11:45,2025-05-13 11:11:46,867488061407846,5655,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14496,0,-,1,0,22,12,-,1,19.0,164,771,-12.089793,-45.783917,724,2,937b,077ab215,1.5,1153.6,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,,,,,,,,,,,,,,,,
2025-05-13 11:11:47,2025-05-13 11:11:46,2025-05-13 11:11:47,867488061407846,5656,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14496,0,-,1,0,22,12,-,1,20.7,131,771,-12.089829,-45.783883,724,2,937b,077ab215,1.5,1153.6,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,,,,,,,,,,,,,,,,
2025-05-13 11:11:49,2025-05-13 11:11:48,2025-05-13 11:11:49,867488061407846,5657,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13849,0,-,1,0,22,12,-,1,27.0,91,771,-12.089855,-45.783764,724,2,937b,077ab215,1.5,1153.6,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,,,,,,,,,,,,,,,,
2025-05-13 11:12:12,2025-05-13 11:12:11,2025-05-13 11:12:11,867488061407846,5658,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12740,0,-,1,0,22,12,-,1,49.7,85,773,-12.089486,-45.781251,724,2,937b,077ab215,1.8,1153.9,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,10,,,,,,,,,,,,,,,,,
2025-05-13 11:13:14,2025-05-13 11:13:13,2025-05-13 11:13:14,867488061407846,5659,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14022,0,-,1,0,22,12,-,1,22.7,140,772,-12.08878,-45.773136,724,2,937b,077ab215,2.7,1154.7,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,,,,,,,,,,,,,,,,
2025-05-13 11:13:17,2025-05-13 11:13:16,2025-05-13 11:13:17,867488061407846,5660,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14022,0,-,1,0,22,12,-,1,29.0,172,772,-12.088966,-45.773087,724,2,937b,077ab215,2.7,1154.8,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,,,,,,,,,,,,,,,,
2025-05-13 11:13:24,,,867488061407846,5661,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:14:16,2025-05-13 11:14:15,2025-05-13 11:14:16,867488061407846,5662,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14035,0,-,1,0,22,12,-,1,6.7,207,773,-12.094073,-45.772445,724,2,937b,077ab28d,3.3,1155.3,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,,,,,,,,,,,,,,,,
2025-05-13 11:14:19,2025-05-13 11:14:18,2025-05-13 11:14:19,867488061407846,5663,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13550,0,-,1,0,22,12,-,1,20.1,246,773,-12.094137,-45.772539,724,2,937b,077ab28d,3.3,1155.3,0:00:00,0:00:00,-,-,0,-,,,,,4,1,0,0,11,,,,,,,,,,,,,,,,,
2025-05-13 11:14:27,2025-05-13 11:14:26,2025-05-13 11:14:27,867488061407846,5664,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14477,0,-,1,0,22,12,-,1,24.8,209,773,-12.094336,-45.773142,724,2,937b,077ad311,3.4,1155.4,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,11,,,,,,,,,,,,,,,,,
2025-05-13 11:14:28,2025-05-13 11:14:27,2025-05-13 11:14:28,867488061407846,5665,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14477,0,-,1,0,22,12,-,1,23.4,179,773,-12.094394,-45.77315,724,2,937b,077ad311,3.4,1155.4,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,11,,,,,,,,,,,,,,,,,
2025-05-13 11:14:30,2025-05-13 11:14:28,2025-05-13 11:14:29,867488061407846,5666,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14477,0,-,1,0,22,12,-,1,22.7,148,773,-12.094445,-45.773128,724,2,937b,077ad311,3.4,1155.4,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,11,,,,,,,,,,,,,,,,,
2025-05-13 11:14:31,2025-05-13 11:14:30,2025-05-13 11:14:31,867488061407846,5667,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14011,0,-,1,0,22,12,-,1,30.6,104,772,-12.094505,-45.773009,724,2,937b,077ad311,3.4,1155.4,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,11,,,,,,,,,,,,,,,,,
2025-05-13 11:14:39,2025-05-13 11:14:38,2025-05-13 11:14:39,867488061407846,5668,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13298,0,-,1,0,22,12,-,1,28.0,150,771,-12.094585,-45.772356,724,2,937b,077ad212,3.4,1155.5,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,11,,,,,,,,,,,,,,,,,
2025-05-13 11:14:39,2025-05-13 11:14:38,2025-05-13 11:14:39,867488061407846,5668,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,13298,0,-,1,0,22,12,-,1,28.0,150,771,-12.094585,-45.772356,724,2,937b,077ad212,3.4,1155.5,0:00:00,0:00:00,-,-,0,-,,,,,4,5,0,0,11,,,,,,,,,,,,,,,,,
2025-05-13 11:15:13,2025-05-13 11:15:09,2025-05-13 11:15:09,867488061407846,5669,GTIGF,0x09fe7fbf,,802003,0x0a04,0x0a14,100,14053,0,0,0,0,12,12,543,1,2.8,98,768,-12.097413,-45.771884,724,2,937b,077ad30d,3.8,1155.8,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:15:13,2025-05-13 11:15:09,2025-05-13 11:15:09,867488061407846,5670,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,14053,0,0,0,0,12,12,-,1,2.8,98,768,-12.097413,-45.771884,724,2,937b,077ad30d,3.8,1155.8,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:15:13,2025-05-13 11:15:09,2025-05-13 11:15:10,867488061407846,5671,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,14053,0,-,0,0,12,12,-,1,1.9,92,768,-12.097412,-45.771878,724,2,937b,077ad30d,3.8,1155.8,0:00:00,0:00:00,-,-,0,-,,,,,4,28,0,0,10,,,,,,,,,,,,,,,,,
2025-05-13 11:15:14,2025-05-13 11:15:09,2025-05-13 11:15:10,867488061407846,5672,GTIGL,0x09fe7fbf,,802003,0x0a04,0x0a14,100,14053,0,0,0,0,12,12,-,1,1.9,92,768,-12.097412,-45.771878,724,2,937b,077ad30d,3.8,1155.8,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:15:24,,,867488061407846,5673,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:15:51,2025-05-13 11:15:50,2025-05-13 11:15:50,867488061407846,5674,GTSTT,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12696,0,0,0,0,11,12,-,1,0.0,92,768,-12.097412,-45.771878,724,2,937b,077ad20e,3.8,1155.8,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:17:24,,,867488061407846,5675,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:19:24,,,867488061407846,5676,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:21:25,,,867488061407846,5677,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:23:25,,,867488061407846,5678,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:25:25,,,867488061407846,5679,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:27:25,,,867488061407846,5680,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:27:25,,,867488061407846,,AT+GTRTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:27:25,,,867488061407846,5681,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:27:26,,,,5682,+RESP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+RESP:GTALM,8020030A04,867488061407846,,,1,1,DOG,0,60,30,200,,1,0,,60,60,60,,,0,60,20250513142725,1632$
2025-05-13 11:29:25,,,867488061407846,5683,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:31:25,,,867488061407846,5684,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:33:25,,,867488061407846,5685,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:35:25,,,867488061407846,5686,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:37:26,,,867488061407846,5687,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:39:25,,,867488061407846,5688,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:41:26,,,867488061407846,5689,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:43:26,,,867488061407846,5690,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:45:26,,,867488061407846,5691,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:47:26,,,867488061407846,5692,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:49:26,,,867488061407846,5693,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:51:26,,,867488061407846,5694,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:53:26,,,867488061407846,5695,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:55:26,,,867488061407846,5696,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:57:26,,,867488061407846,5697,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 11:59:27,,,867488061407846,5698,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 12:01:27,,,867488061407846,5699,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 12:03:27,,,867488061407846,5700,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 12:05:27,,,867488061407846,5701,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13 12:07:27,,,867488061407846,5702,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
