mrveqpmsgid,veiPlaca,TCBICCID,veiid,eqpID,tcbserie,mrvDataHoraInc,mrvDataHoraExibicao,delay,Latitude,Longitude,N Satélites,GPS,Velocidade,Bateria (V),mrvlog,tdeID,Evento Gerador,mrvOdometroTotal,mrvOdometro
2337,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:13:03.323,2025-05-06 16:39:16.0000000 -03:00,2027,-1.199.636,-4.583.999,21,Válido,0,13.950,1,761,Posicionamento por tempo em movimento,"6375,6",769.60
2338,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:13:04.280,2025-05-06 16:42:16.0000000 -03:00,1848,-1.199.636,-4.583.999,21,Válido,0,13.950,1,761,Posicionamento por tempo em movimento,"6375,6",769.60
2339,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:13:05.097,2025-05-06 16:45:16.0000000 -03:00,1669,-1.199.636,-4.583.999,20,Válido,0,13.958,1,761,Posicionamento por tempo em movimento,"6375,6",769.60
2341,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:13:10.150,2025-05-06 16:48:16.0000000 -03:00,1494,-1.199.636,-4.583.999,20,Válido,0,13.974,1,761,Posicionamento por tempo em movimento,"6375,6",769.60
2345,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:13:17.267,2025-05-06 16:49:19.0000000 -03:00,1438,-1.199.638,-4.584.001,20,Válido,0,13.950,1,761,Posicionamento por tempo em movimento,"6375,6",769.60
2347,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:13:19.933,2025-05-06 16:52:17.0000000 -03:00,1262,-1.198.230,-4.583.829,22,Válido,75,14.014,1,761,Posicionamento por tempo em movimento,"6377,9",771.90
2348,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:13:21.797,2025-05-06 16:55:17.0000000 -03:00,1084,-1.196.169,-4.583.438,21,Válido,67,14.029,1,761,Posicionamento por tempo em movimento,"6381,1",775.10
2349,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:13:23.663,2025-05-06 16:58:17.0000000 -03:00,906,-1.195.924,-4.581.475,21,Válido,62,14.045,1,761,Posicionamento por tempo em movimento,6384,778.00
2350,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:14:11.657,2025-05-06 17:01:17.0000000 -03:00,774,-1.197.737,-4.579.750,22,Válido,86,13.854,1,761,Posicionamento por tempo em movimento,"6387,5",781.50
2353,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:14:16.243,2025-05-06 17:04:17.0000000 -03:00,599,-1.200.488,-4.580.346,21,Válido,75,12.834,1,761,Posicionamento por tempo em movimento,"6390,9",784.90
2355,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:14:18.117,2025-05-06 17:07:17.0000000 -03:00,421,-1.204.271,-4.579.836,21,Válido,66,13.926,1,761,Posicionamento por tempo em movimento,"6395,1",789.10
2357,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:14:21.870,2025-05-06 17:10:17.0000000 -03:00,244,-1.206.188,-4.579.582,22,Válido,39,13.384,1,761,Posicionamento por tempo em movimento,"6397,3",791.30
2359,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:14:23.930,2025-05-06 17:13:17.0000000 -03:00,66,-1.207.740,-4.579.388,22,Válido,17,12.922,1,761,Posicionamento por tempo em movimento,6399,793.00
2361,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:16:17.657,2025-05-06 17:16:17.0000000 -03:00,0,-1.208.211,-4.578.619,19,Válido,0,14.053,0,761,Posicionamento por tempo em movimento,"6400,6",794.60
2365,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:19:18.680,2025-05-06 17:19:17.0000000 -03:00,1,-1.208.822,-4.577.908,21,Válido,19,12.962,0,761,Posicionamento por tempo em movimento,"6401,9",795.90
2367,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:21:13.623,2025-05-06 17:21:13.0000000 -03:00,0,-1.208.730,-4.577.058,20,Válido,0,14.022,0,668,Ignição desligada,"6402,9",796.90
2368,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:21:14.183,2025-05-06 17:21:14.0000000 -03:00,0,-1.208.730,-4.577.058,20,Válido,0,14.022,0,760,Modo Econômico,"6402,9",796.90
2369,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:51:25.677,2025-05-06 17:51:11.0000000 -03:00,14,-1.208.730,-4.577.058,20,Válido,0,12.770,0,667,Ignição ligada,"6402,9",796.90
2372,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:51:28.190,2025-05-06 17:51:18.0000000 -03:00,10,-1.208.727,-4.577.063,11,Válido,2,11.654,0,761,Posicionamento por tempo em movimento,"6402,9",796.90
2373,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:51:49.660,2025-05-06 17:51:49.0000000 -03:00,0,-1.208.748,-4.577.163,16,Válido,0,12.786,0,668,Ignição desligada,"6402,9",796.90
2374,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:51:50.990,2025-05-06 17:51:50.0000000 -03:00,0,-1.208.748,-4.577.163,16,Válido,0,12.818,0,760,Modo Econômico,"6402,9",796.90
2375,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:51:52.480,2025-05-06 17:51:51.0000000 -03:00,1,-1.208.748,-4.577.163,16,Válido,0,12.818,0,667,Ignição ligada,"6402,9",796.90
2378,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:52:00.217,2025-05-06 17:51:59.0000000 -03:00,1,-1.208.749,-4.577.161,16,Válido,0,12.284,0,761,Posicionamento por tempo em movimento,"6402,9",796.90
2380,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:52:20.480,2025-05-06 17:52:19.0000000 -03:00,1,-1.208.750,-4.577.160,16,Válido,0,12.826,0,760,Modo Econômico,"6402,9",796.90
2379,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:52:19.710,2025-05-06 17:52:19.0000000 -03:00,0,-1.208.750,-4.577.160,17,Válido,0,12.818,0,668,Ignição desligada,"6402,9",796.90
2381,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:52:21.840,2025-05-06 17:52:21.0000000 -03:00,0,-1.208.750,-4.577.160,16,Válido,0,12.826,0,667,Ignição ligada,"6402,9",796.90
2384,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:52:30.180,2025-05-06 17:52:29.0000000 -03:00,1,-1.208.746,-4.577.163,17,Válido,0,12.316,0,761,Posicionamento por tempo em movimento,"6402,9",796.90
2385,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:52:49.653,2025-05-06 17:52:49.0000000 -03:00,0,-1.208.749,-4.577.168,19,Válido,0,12.794,0,668,Ignição desligada,"6402,9",796.90
2386,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:52:51.017,2025-05-06 17:52:49.0000000 -03:00,2,-1.208.749,-4.577.168,18,Válido,0,12.898,0,760,Modo Econômico,"6402,9",796.90
2387,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:53:31.787,2025-05-06 17:53:31.0000000 -03:00,0,-1.208.749,-4.577.168,18,Válido,0,12.874,0,667,Ignição ligada,"6402,9",796.90
2390,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:53:40.680,2025-05-06 17:53:40.0000000 -03:00,0,-1.208.748,-4.577.168,13,Válido,0,12.037,0,761,Posicionamento por tempo em movimento,"6402,9",796.90
2393,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:56:41.627,2025-05-06 17:56:37.0000000 -03:00,4,-1.208.955,-4.578.276,20,Válido,55,14.037,0,761,Posicionamento por tempo em movimento,"6404,2",798.20
2396,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 17:59:37.700,2025-05-06 17:59:37.0000000 -03:00,0,-1.208.911,-4.577.311,19,Válido,0,14.037,0,761,Posicionamento por tempo em movimento,"6405,5",799.50
2399,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 18:02:37.630,2025-05-06 18:02:37.0000000 -03:00,0,-1.209.566,-4.577.220,19,Válido,46,12.866,0,761,Posicionamento por tempo em movimento,"6406,4",800.40
2400,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 18:03:03.700,2025-05-06 18:03:03.0000000 -03:00,0,-1.209.749,-4.577.186,19,Válido,0,14.053,0,668,Ignição desligada,"6406,6",800.60
2401,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 18:03:04.277,2025-05-06 18:03:03.0000000 -03:00,1,-1.209.749,-4.577.186,19,Válido,0,13.798,0,760,Modo Econômico,"6406,6",800.60
2402,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 19:03:04.683,2025-05-06 19:03:02.0000000 -03:00,2,-1.209.749,-4.577.186,11,Válido,0,13.001,0,760,Modo Econômico,"6406,6",800.60
2403,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 20:03:04.477,2025-05-06 20:03:02.0000000 -03:00,2,-1.209.749,-4.577.186,12,Válido,0,12.977,0,760,Modo Econômico,"6406,6",800.60
2404,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 21:03:04.900,2025-05-06 21:03:02.0000000 -03:00,2,-1.209.749,-4.577.186,10,Válido,0,12.954,0,760,Modo Econômico,"6406,6",800.60
2405,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 22:03:04.387,2025-05-06 22:03:02.0000000 -03:00,2,-1.209.749,-4.577.186,12,Válido,0,12.946,0,760,Modo Econômico,"6406,6",800.60
2406,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-06 23:03:04.273,2025-05-06 23:03:02.0000000 -03:00,2,-1.209.749,-4.577.186,12,Válido,0,12.930,0,760,Modo Econômico,"6406,6",800.60
