mrveqpmsgid,veiPlaca,TCBICCID,veiid,eqpID,tcbserie,mrvDataHoraInc,mrvDataHoraExibicao,delay,Latitude,Longitude,N Satélites,GPS,Velocidade,Bateria (V),mrvlog,tdeID,Evento Gerador,mrvOdometroTotal,mrvOdometro
25215,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:42:18.823,2025-05-04 08:42:18.0000000 -03:00,0,-2.329.196,-5.117.346,14,Válido,40,14.260,0,737,Velocidade máxima excedida,80187.4,8468.4
25216,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:42:20.840,2025-05-04 08:42:20.0000000 -03:00,0,-2.329.214,-5.117.356,15,Válido,38,14.260,0,871,Retorno à velocidade normal,80187.4,8468.4
25217,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:42:24.820,2025-05-04 08:42:24.0000000 -03:00,0,-2.329.239,-5.117.391,14,Válido,44,14.252,0,737,Velocidade máxima excedida,80187.5,8468.5
25218,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:42:54.807,2025-05-04 08:42:54.0000000 -03:00,0,-2.329.256,-5.117.731,15,Válido,46,14.236,0,761,Posicionamento por tempo em movimento,80187.9,8468.9
25219,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:43:54.137,2025-05-04 08:43:53.0000000 -03:00,1,-2.329.294,-5.118.641,15,Válido,33,14.132,0,871,Retorno à velocidade normal,80188.8,8469.8
25220,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:43:54.600,2025-05-04 08:43:54.0000000 -03:00,0,-2.329.282,-5.118.599,15,Válido,47,14.132,0,761,Posicionamento por tempo em movimento,80188.8,8469.8
25221,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:44:14.127,2025-05-04 08:44:13.0000000 -03:00,1,-2.329.373,-5.118.760,13,Válido,46,14.196,0,737,Velocidade máxima excedida,80188.9,8469.9
25222,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:44:54.630,2025-05-04 08:44:54.0000000 -03:00,0,-2.329.673,-5.119.216,15,Válido,67,14.140,0,761,Posicionamento por tempo em movimento,80189.6,8470.6
25223,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:45:05.790,2025-05-04 08:45:05.0000000 -03:00,0,-2.329.800,-5.119.430,15,Válido,28,14.044,0,871,Retorno à velocidade normal,80189.7,8470.7
25224,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:45:54.750,2025-05-04 08:45:54.0000000 -03:00,0,-2.329.795,-5.119.597,15,Válido,17,13.988,0,761,Posicionamento por tempo em movimento,80189.9,8470.9
25225,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:46:09.977,2025-05-04 08:46:09.0000000 -03:00,0,-2.329.779,-5.119.707,15,Válido,42,14.052,0,737,Velocidade máxima excedida,80190,8471
25226,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:46:54.770,2025-05-04 08:46:54.0000000 -03:00,0,-2.329.698,-5.120.304,16,Válido,58,14.012,0,761,Posicionamento por tempo em movimento,80190.7,8471.7
25227,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:48:04.770,2025-05-04 08:47:54.0000000 -03:00,10,-2.329.365,-5.121.240,17,Válido,56,13.964,0,761,Posicionamento por tempo em movimento,80191.7,8472.7
25228,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:48:54.743,2025-05-04 08:48:54.0000000 -03:00,0,-2.328.999,-5.122.040,17,Válido,60,14.036,0,761,Posicionamento por tempo em movimento,80192.7,8473.7
25229,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:49:54.783,2025-05-04 08:49:54.0000000 -03:00,0,-2.328.607,-5.122.924,17,Válido,64,14.060,0,761,Posicionamento por tempo em movimento,80193.7,8474.7
25230,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:50:54.770,2025-05-04 08:50:54.0000000 -03:00,0,-2.328.521,-5.123.872,17,Válido,59,14.084,0,761,Posicionamento por tempo em movimento,80194.7,8475.7
25231,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:51:54.773,2025-05-04 08:51:54.0000000 -03:00,0,-2.328.292,-5.124.857,16,Válido,66,14.076,0,761,Posicionamento por tempo em movimento,80195.7,8476.7
25232,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 08:52:54.753,2025-05-04 08:52:54.0000000 -03:00,0,-2.328.344,-5.125.813,17,Válido,72,14.084,0,761,Posicionamento por tempo em movimento,80196.8,8477.8
25233,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 09:00:58.687,2025-05-04 08:53:54.0000000 -03:00,424,-2.329.052,-5.126.456,15,Válido,65,14.044,1,761,Posicionamento por tempo em movimento,80197.8,8478.8
25234,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 09:00:59.237,2025-05-04 08:54:54.0000000 -03:00,365,-2.329.630,-5.127.318,17,Válido,71,14.060,1,761,Posicionamento por tempo em movimento,80198.9,8479.9
25235,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 09:00:59.723,2025-05-04 08:55:54.0000000 -03:00,305,-2.329.572,-5.128.395,16,Válido,68,14.116,1,761,Posicionamento por tempo em movimento,80200.1,8481.1
25236,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 09:01:00.177,2025-05-04 08:56:54.0000000 -03:00,246,-2.329.514,-5.129.460,16,Válido,54,14.100,1,761,Posicionamento por tempo em movimento,80201.1,8482.1
25237,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 09:01:00.663,2025-05-04 08:57:54.0000000 -03:00,186,-2.329.514,-5.130.487,16,Válido,71,14.076,1,761,Posicionamento por tempo em movimento,80202.2,8483.2
25238,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 09:01:01.223,2025-05-04 08:58:54.0000000 -03:00,127,-2.329.626,-5.131.568,16,Válido,71,14.044,1,761,Posicionamento por tempo em movimento,80203.3,8484.3
25239,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 09:01:01.713,2025-05-04 08:59:54.0000000 -03:00,67,-2.329.986,-5.132.604,17,Válido,74,14.052,1,761,Posicionamento por tempo em movimento,80204.5,8485.5
25240,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 09:01:02.193,2025-05-04 09:00:54.0000000 -03:00,8,-2.330.239,-5.133.686,17,Válido,66,14.020,0,761,Posicionamento por tempo em movimento,80205.6,8486.6
25241,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 09:01:39.620,2025-05-04 09:01:39.0000000 -03:00,0,-2.330.098,-5.134.440,17,Válido,34,13.916,0,871,Retorno à velocidade normal,80206.3,8487.3
25242,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 09:01:54.677,2025-05-04 09:01:54.0000000 -03:00,0,-2.330.056,-5.134.510,16,Válido,34,13.940,0,761,Posicionamento por tempo em movimento,80206.4,8487.4
25243,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 09:01:58.737,2025-05-04 09:01:58.0000000 -03:00,0,-2.330.089,-5.134.593,17,Válido,44,13.980,0,737,Velocidade máxima excedida,80206.5,8487.5
25244,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 09:02:54.787,2025-05-04 09:02:54.0000000 -03:00,0,-2.330.225,-5.135.355,16,Válido,43,13.956,0,761,Posicionamento por tempo em movimento,80207.4,8488.4
25245,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 09:03:12.943,2025-05-04 09:03:12.0000000 -03:00,0,-2.330.326,-5.135.615,15,Válido,35,13.876,0,871,Retorno à velocidade normal,80207.6,8488.6
25246,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 09:04:53.407,2025-05-04 09:03:30.0000000 -03:00,83,-2.330.380,-5.135.762,15,Válido,41,13.964,1,737,Velocidade máxima excedida,80207.8,8488.8
25247,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 09:04:53.480,2025-05-04 09:03:49.0000000 -03:00,64,-2.330.462,-5.135.968,14,Válido,32,13.756,1,871,Retorno à velocidade normal,80208,8489
25248,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 09:04:54.057,2025-05-04 09:03:54.0000000 -03:00,60,-2.330.462,-5.135.968,14,Válido,32,13.796,0,761,Posicionamento por tempo em movimento,80208,8489
25249,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 09:04:54.687,2025-05-04 09:04:54.0000000 -03:00,0,-2.330.897,-5.135.931,16,Válido,25,13.724,0,761,Posicionamento por tempo em movimento,80208.5,8489.5
25250,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 09:05:54.750,2025-05-04 09:05:54.0000000 -03:00,0,-2.331.124,-5.136.060,15,Válido,14,13.828,0,761,Posicionamento por tempo em movimento,80208.8,8489.8
25251,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 09:06:54.863,2025-05-04 09:06:54.0000000 -03:00,0,-2.331.373,-5.136.352,14,Válido,34,13.772,0,761,Posicionamento por tempo em movimento,80209.2,8490.2
25252,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 09:07:54.613,2025-05-04 09:07:54.0000000 -03:00,0,-2.331.443,-5.136.482,12,Válido,11,13.652,0,761,Posicionamento por tempo em movimento,80209.5,8490.5
25254,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 09:08:04.080,2025-05-04 09:08:03.0000000 -03:00,1,-2.331.439,-5.136.470,13,Válido,0,13.627,0,760,Modo Econômico,80209.5,8490.5
25253,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 09:08:03.887,2025-05-04 09:08:03.0000000 -03:00,0,-2.331.439,-5.136.470,13,Válido,0,13.627,0,668,Ignição desligada,80209.5,8490.5
25255,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 10:07:59.900,2025-05-04 10:07:59.0000000 -03:00,0,-2.331.439,-5.136.470,11,Válido,0,13.155,0,760,Modo Econômico,80209.5,8490.5
25256,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 11:07:59.803,2025-05-04 11:07:59.0000000 -03:00,0,-2.331.439,-5.136.470,11,Válido,0,13.131,0,760,Modo Econômico,80209.5,8490.5
25257,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:07:59.807,2025-05-04 12:07:59.0000000 -03:00,0,-2.331.439,-5.136.470,10,Válido,0,13.107,0,760,Modo Econômico,80209.5,8490.5
25259,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:14:52.897,2025-05-04 12:14:52.0000000 -03:00,0,-2.331.443,-5.136.467,10,Válido,13,12.531,0,761,Posicionamento por tempo em movimento,80209.5,8490.5
25261,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:15:23.787,2025-05-04 12:15:23.0000000 -03:00,0,-2.331.440,-5.136.467,13,Válido,0,12.347,0,760,Modo Econômico,80209.5,8490.5
25262,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:15:25.620,2025-05-04 12:15:25.0000000 -03:00,0,-2.331.440,-5.136.467,13,Válido,0,12.347,0,667,Ignição ligada,80209.5,8490.5
25263,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:15:33.713,2025-05-04 12:15:33.0000000 -03:00,0,-2.331.438,-5.136.471,11,Válido,0,14.172,0,761,Posicionamento por tempo em movimento,80209.5,8490.5
25264,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:16:29.790,2025-05-04 12:16:29.0000000 -03:00,0,-2.331.355,-5.136.484,13,Válido,6,14.252,0,761,Posicionamento por tempo em movimento,80209.6,8490.6
25265,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:17:23.073,2025-05-04 12:17:22.0000000 -03:00,1,-2.331.109,-5.136.202,12,Válido,40,14.276,0,737,Velocidade máxima excedida,80210,8491
25266,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:17:24.993,2025-05-04 12:17:24.0000000 -03:00,0,-2.331.095,-5.136.186,14,Válido,37,14.236,0,871,Retorno à velocidade normal,80210,8491
25267,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:17:29.650,2025-05-04 12:17:29.0000000 -03:00,0,-2.331.095,-5.136.186,14,Válido,37,14.132,0,761,Posicionamento por tempo em movimento,80210.1,8491.1
25268,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:18:29.880,2025-05-04 12:18:29.0000000 -03:00,0,-2.331.026,-5.136.101,14,Válido,0,14.124,0,761,Posicionamento por tempo em movimento,80210.1,8491.1
25269,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:19:29.800,2025-05-04 12:19:29.0000000 -03:00,0,-2.330.817,-5.136.070,15,Válido,17,14.188,0,761,Posicionamento por tempo em movimento,80210.4,8491.4
25270,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:20:29.653,2025-05-04 12:20:29.0000000 -03:00,0,-2.330.514,-5.136.045,18,Válido,31,14.188,0,761,Posicionamento por tempo em movimento,80210.8,8491.8
25271,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:20:47.950,2025-05-04 12:20:47.0000000 -03:00,0,-2.330.442,-5.135.871,17,Válido,41,14.212,0,737,Velocidade máxima excedida,80210.9,8491.9
25272,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:21:08.050,2025-05-04 12:21:07.0000000 -03:00,1,-2.330.357,-5.135.647,18,Válido,34,14.180,0,871,Retorno à velocidade normal,80211.2,8492.2
25273,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:21:21.067,2025-05-04 12:21:20.0000000 -03:00,1,-2.330.317,-5.135.540,18,Válido,42,14.204,0,737,Velocidade máxima excedida,80211.3,8492.3
25274,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:21:29.633,2025-05-04 12:21:29.0000000 -03:00,0,-2.330.299,-5.135.494,18,Válido,46,14.196,0,761,Posicionamento por tempo em movimento,80211.4,8492.4
25275,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:22:24.923,2025-05-04 12:22:24.0000000 -03:00,0,-2.330.100,-5.134.545,17,Válido,32,14.148,0,871,Retorno à velocidade normal,80212.3,8493.3
25276,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:22:29.640,2025-05-04 12:22:29.0000000 -03:00,0,-2.330.100,-5.134.545,17,Válido,32,14.068,0,761,Posicionamento por tempo em movimento,80212.4,8493.4
25277,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:22:36.830,2025-05-04 12:22:36.0000000 -03:00,0,-2.330.134,-5.134.454,17,Válido,43,14.180,0,737,Velocidade máxima excedida,80212.5,8493.5
25278,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:23:29.810,2025-05-04 12:23:29.0000000 -03:00,0,-2.330.257,-5.133.702,17,Válido,59,14.204,0,761,Posicionamento por tempo em movimento,80213.3,8494.3
25279,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:24:29.847,2025-05-04 12:24:29.0000000 -03:00,0,-2.330.065,-5.132.745,16,Válido,70,14.180,0,761,Posicionamento por tempo em movimento,80214.3,8495.3
25280,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:25:29.630,2025-05-04 12:25:29.0000000 -03:00,0,-2.329.717,-5.131.813,17,Válido,69,14.132,0,761,Posicionamento por tempo em movimento,80215.4,8496.4
25281,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:26:29.797,2025-05-04 12:26:29.0000000 -03:00,0,-2.329.538,-5.130.758,16,Válido,64,14.132,0,761,Posicionamento por tempo em movimento,80216.5,8497.5
25282,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:27:29.797,2025-05-04 12:27:29.0000000 -03:00,0,-2.329.539,-5.129.617,16,Válido,73,14.132,0,761,Posicionamento por tempo em movimento,80217.7,8498.7
25283,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:28:29.807,2025-05-04 12:28:29.0000000 -03:00,0,-2.329.578,-5.128.470,17,Válido,73,14.172,0,761,Posicionamento por tempo em movimento,80218.8,8499.8
25284,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:33:57.953,2025-05-04 12:29:29.0000000 -03:00,268,-2.329.647,-5.127.310,17,Válido,69,14.100,1,761,Posicionamento por tempo em movimento,80220,8501
25285,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:33:58.430,2025-05-04 12:30:16.0000000 -03:00,222,-2.329.187,-5.126.594,17,Válido,37,14.076,1,871,Retorno à velocidade normal,80220.9,8501.9
25286,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:33:58.943,2025-05-04 12:30:29.0000000 -03:00,209,-2.329.143,-5.126.535,17,Válido,34,14.124,1,761,Posicionamento por tempo em movimento,80221,8502
25287,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:33:59.467,2025-05-04 12:30:41.0000000 -03:00,198,-2.329.045,-5.126.411,16,Válido,42,14.068,1,737,Velocidade máxima excedida,80221.1,8502.1
25288,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:33:59.940,2025-05-04 12:30:46.0000000 -03:00,193,-2.329.015,-5.126.370,15,Válido,32,14.020,1,871,Retorno à velocidade normal,80221.2,8502.2
25289,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:34:00.453,2025-05-04 12:31:16.0000000 -03:00,164,-2.328.898,-5.126.218,16,Válido,42,13.980,1,737,Velocidade máxima excedida,80221.4,8502.4
25290,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:34:00.987,2025-05-04 12:31:29.0000000 -03:00,151,-2.328.838,-5.126.132,15,Válido,53,13.964,1,761,Posicionamento por tempo em movimento,80221.6,8502.6
25291,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:34:01.467,2025-05-04 12:32:29.0000000 -03:00,92,-2.328.216,-5.125.272,16,Válido,67,14.036,1,761,Posicionamento por tempo em movimento,80222.8,8503.8
25292,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:34:01.953,2025-05-04 12:33:29.0000000 -03:00,32,-2.328.457,-5.124.257,16,Válido,67,13.980,0,761,Posicionamento por tempo em movimento,80223.9,8504.9
25293,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:34:26.847,2025-05-04 12:34:26.0000000 -03:00,0,-2.328.830,-5.123.533,16,Válido,36,13.852,0,871,Retorno à velocidade normal,80224.8,8505.8
25294,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:34:29.733,2025-05-04 12:34:29.0000000 -03:00,0,-2.328.811,-5.123.527,16,Válido,40,13.932,0,761,Posicionamento por tempo em movimento,80224.8,8505.8
25295,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:35:06.923,2025-05-04 12:35:06.0000000 -03:00,0,-2.329.097,-5.123.507,15,Válido,43,13.940,0,737,Velocidade máxima excedida,80225.1,8506.1
25296,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:35:29.643,2025-05-04 12:35:29.0000000 -03:00,0,-2.329.395,-5.123.400,17,Válido,76,13.964,0,761,Posicionamento por tempo em movimento,80225.5,8506.5
25297,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:36:29.817,2025-05-04 12:36:29.0000000 -03:00,0,-2.330.236,-5.122.572,17,Válido,75,14.028,0,761,Posicionamento por tempo em movimento,80226.8,8507.8
25298,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:37:29.727,2025-05-04 12:37:29.0000000 -03:00,0,-2.331.036,-5.121.818,17,Válido,71,13.996,0,761,Posicionamento por tempo em movimento,80228,8509
25299,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:38:29.793,2025-05-04 12:38:29.0000000 -03:00,0,-2.331.900,-5.120.924,17,Válido,78,14.084,0,761,Posicionamento por tempo em movimento,80229.3,8510.3
25300,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:39:29.627,2025-05-04 12:39:29.0000000 -03:00,0,-2.332.274,-5.119.802,16,Válido,75,14.060,0,761,Posicionamento por tempo em movimento,80230.5,8511.5
25301,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:40:29.717,2025-05-04 12:40:29.0000000 -03:00,0,-2.332.876,-5.118.831,15,Válido,73,14.068,0,761,Posicionamento por tempo em movimento,80231.8,8512.8
25302,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:41:29.720,2025-05-04 12:41:29.0000000 -03:00,0,-2.333.880,-5.118.330,16,Válido,73,14.060,0,761,Posicionamento por tempo em movimento,80233,8514
25303,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:42:49.807,2025-05-04 12:42:29.0000000 -03:00,20,-2.334.596,-5.117.554,16,Válido,68,14.012,0,761,Posicionamento por tempo em movimento,80234.2,8515.2
25304,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:42:49.953,2025-05-04 12:42:45.0000000 -03:00,4,-2.334.738,-5.117.254,14,Válido,34,13.764,0,871,Retorno à velocidade normal,80234.4,8515.4
25305,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:43:13.860,2025-05-04 12:43:13.0000000 -03:00,0,-2.334.712,-5.117.109,13,Válido,42,14.004,0,737,Velocidade máxima excedida,80234.6,8515.6
25306,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:43:26.037,2025-05-04 12:43:25.0000000 -03:00,1,-2.334.663,-5.116.978,16,Válido,36,13.892,0,871,Retorno à velocidade normal,80234.8,8515.8
25307,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:43:29.627,2025-05-04 12:43:29.0000000 -03:00,0,-2.334.668,-5.116.987,16,Válido,38,13.908,0,761,Posicionamento por tempo em movimento,80234.8,8515.8
25308,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:43:55.000,2025-05-04 12:43:54.0000000 -03:00,1,-2.334.567,-5.116.946,16,Válido,43,13.908,0,737,Velocidade máxima excedida,80234.9,8515.9
25309,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:44:15.087,2025-05-04 12:44:14.0000000 -03:00,1,-2.334.339,-5.116.944,15,Válido,36,13.860,0,871,Retorno à velocidade normal,80235.1,8516.1
25310,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:44:29.720,2025-05-04 12:44:29.0000000 -03:00,0,-2.334.304,-5.116.939,16,Válido,0,13.796,0,761,Posicionamento por tempo em movimento,80235.2,8516.2
25311,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:44:35.630,2025-05-04 12:44:35.0000000 -03:00,0,-2.334.310,-5.116.937,15,Válido,0,13.812,0,668,Ignição desligada,80235.2,8516.2
25312,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:44:36.103,2025-05-04 12:44:35.0000000 -03:00,1,-2.334.310,-5.116.937,15,Válido,0,13.627,0,760,Modo Econômico,80235.2,8516.2
25313,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:47:39.923,2025-05-04 12:47:39.0000000 -03:00,0,-2.334.310,-5.116.937,15,Válido,0,11.754,0,667,Ignição ligada,80235.2,8516.2
25314,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:47:48.743,2025-05-04 12:47:48.0000000 -03:00,0,-2.334.252,-5.116.945,13,Válido,25,13.964,0,761,Posicionamento por tempo em movimento,80235.2,8516.2
25315,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:47:53.070,2025-05-04 12:47:52.0000000 -03:00,1,-2.334.206,-5.116.942,14,Válido,46,13.988,0,737,Velocidade máxima excedida,80235.2,8516.2
25316,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:48:21.770,2025-05-04 12:48:21.0000000 -03:00,0,-2.333.863,-5.116.963,12,Válido,35,13.948,0,871,Retorno à velocidade normal,80235.6,8516.6
25317,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:48:44.673,2025-05-04 12:48:44.0000000 -03:00,0,-2.333.838,-5.116.964,8,Válido,0,13.828,0,761,Posicionamento por tempo em movimento,80235.6,8516.6
25319,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:49:12.030,2025-05-04 12:49:11.0000000 -03:00,1,-2.333.833,-5.116.932,14,Válido,0,13.860,0,760,Modo Econômico,80235.7,8516.7
25318,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 12:49:11.620,2025-05-04 12:49:11.0000000 -03:00,0,-2.333.833,-5.116.932,14,Válido,0,13.788,0,668,Ignição desligada,80235.7,8516.7
25320,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 13:49:09.797,2025-05-04 13:49:09.0000000 -03:00,0,-2.333.833,-5.116.932,8,Válido,0,13.147,0,760,Modo Econômico,80235.7,8516.7
25321,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 14:49:09.930,2025-05-04 14:49:09.0000000 -03:00,0,-2.333.833,-5.116.932,9,Válido,0,13.131,0,760,Modo Econômico,80235.7,8516.7
25322,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 15:49:09.883,2025-05-04 15:49:09.0000000 -03:00,0,-2.333.833,-5.116.932,10,Válido,0,13.091,0,760,Modo Econômico,80235.7,8516.7
25323,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 16:35:59.877,2025-05-04 16:35:59.0000000 -03:00,0,-2.333.833,-5.116.932,10,Válido,0,12.507,0,667,Ignição ligada,80235.7,8516.7
25326,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 16:36:16.753,2025-05-04 16:36:16.0000000 -03:00,0,-2.333.829,-5.116.926,8,Válido,0,11.162,0,761,Posicionamento por tempo em movimento,80235.7,8516.7
25327,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 16:37:14.833,2025-05-04 16:37:14.0000000 -03:00,0,-2.333.820,-5.117.019,12,Válido,10,14.252,0,761,Posicionamento por tempo em movimento,80235.8,8516.8
25328,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 16:37:27.937,2025-05-04 16:37:27.0000000 -03:00,0,-2.333.916,-5.116.956,11,Válido,42,14.332,0,737,Velocidade máxima excedida,80235.9,8516.9
25329,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 16:37:42.110,2025-05-04 16:37:41.0000000 -03:00,1,-2.334.068,-5.116.952,12,Válido,36,14.340,0,871,Retorno à velocidade normal,80236,8517
25330,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 16:37:54.027,2025-05-04 16:37:53.0000000 -03:00,1,-2.334.180,-5.116.952,15,Válido,40,14.340,0,737,Velocidade máxima excedida,80236.2,8517.2
25331,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 16:38:03.070,2025-05-04 16:38:02.0000000 -03:00,1,-2.334.270,-5.116.954,15,Válido,39,14.332,0,871,Retorno à velocidade normal,80236.3,8517.3
25332,BAA1364,89554000000352089833,208363,346911,862689070266025,2025-05-04 16:38:08.100,2025-05-04 16:38:07.0000000 -03:00,1,-2.334.319,-5.116.955,15,Válido,40,14.332,0,737,Velocidade máxima excedida,80236.3,8517.3
