mrveqpmsgid,veiPlaca,TCBICCID,veiid,eqpID,tcbserie,mrvDataHoraInc,mrvDataHoraExibicao,delay,Latitude,Longitude,N Satélites,GPS,Velocidade,Bateria (V),mrvlog,tdeID,Evento Gerador,mrvOdometroTotal,mrvOdometro
2650,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 17:04:31.300,2025-05-07 17:04:29.0000000 -03:00,2,-1.209.077,-4.579.690,21,Válido,0,12.683,0,667,Ignição ligada,"6561,7",955.70
2652,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 17:04:53.963,2025-05-07 17:04:37.0000000 -03:00,16,-1.209.081,-4.579.680,16,Válido,13,13.272,0,761,Posicionamento por tempo em movimento,"6561,7",955.70
2655,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 17:07:37.653,2025-05-07 17:07:37.0000000 -03:00,0,-1.208.500,-4.579.721,21,Válido,34,12.714,0,761,Posicionamento por tempo em movimento,"6562,8",956.80
2657,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 17:09:37.533,2025-05-07 17:09:37.0000000 -03:00,0,-1.208.724,-4.579.875,20,Válido,0,14.006,0,668,Ignição desligada,"6563,3",957.30
2658,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 17:09:38.153,2025-05-07 17:09:38.0000000 -03:00,0,-1.208.724,-4.579.875,20,Válido,0,13.894,0,760,Modo Econômico,"6563,3",957.30
2659,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 18:00:53.947,2025-05-07 18:00:49.0000000 -03:00,4,-1.208.724,-4.579.875,20,Válido,0,12.691,0,667,Ignição ligada,"6563,3",957.30
2662,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 18:00:58.510,2025-05-07 18:00:57.0000000 -03:00,1,-1.208.720,-4.579.878,10,Válido,3,12.754,0,761,Posicionamento por tempo em movimento,"6563,3",957.30
2664,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 18:03:57.990,2025-05-07 18:03:57.0000000 -03:00,0,-1.208.876,-4.579.249,17,Válido,0,14.022,0,761,Posicionamento por tempo em movimento,"6564,3",958.30
2667,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 18:06:58.200,2025-05-07 18:06:57.0000000 -03:00,1,-1.209.100,-4.579.453,21,Válido,19,12.714,0,761,Posicionamento por tempo em movimento,"6564,8",958.80
2669,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 18:09:57.593,2025-05-07 18:09:57.0000000 -03:00,0,-1.208.953,-4.578.093,20,Válido,25,12.818,0,761,Posicionamento por tempo em movimento,"6566,9",960.90
2671,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 18:11:39.730,2025-05-07 18:11:39.0000000 -03:00,0,-1.208.952,-4.577.311,21,Válido,0,14.014,0,668,Ignição desligada,"6567,9",961.90
2672,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 18:11:40.660,2025-05-07 18:11:40.0000000 -03:00,0,-1.208.952,-4.577.311,21,Válido,0,13.735,0,760,Modo Econômico,"6567,9",961.90
2673,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 19:03:09.900,2025-05-07 19:03:07.0000000 -03:00,2,-1.208.952,-4.577.311,21,Válido,0,12.699,0,667,Ignição ligada,"6567,9",961.90
2676,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 19:03:15.520,2025-05-07 19:03:15.0000000 -03:00,0,-1.208.952,-4.577.311,13,Válido,0,12.499,0,668,Ignição desligada,"6567,9",961.90
2677,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 19:03:16.883,2025-05-07 19:03:16.0000000 -03:00,0,-1.208.952,-4.577.311,13,Válido,0,12.260,0,760,Modo Econômico,"6567,9",961.90
2678,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 19:03:18.463,2025-05-07 19:03:17.0000000 -03:00,1,-1.208.952,-4.577.311,13,Válido,0,12.260,0,667,Ignição ligada,"6567,9",961.90
2681,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 19:03:26.540,2025-05-07 19:03:26.0000000 -03:00,0,-1.208.949,-4.577.310,13,Válido,2,12.635,0,761,Posicionamento por tempo em movimento,"6567,9",961.90
2683,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 19:06:01.550,2025-05-07 19:06:01.0000000 -03:00,0,-1.209.750,-4.577.187,17,Válido,0,14.069,0,668,Ignição desligada,"6568,9",962.90
2684,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 19:06:02.973,2025-05-07 19:06:02.0000000 -03:00,0,-1.209.750,-4.577.187,17,Válido,0,13.950,0,760,Modo Econômico,"6568,9",962.90
2685,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 21:06:02.880,2025-05-07 21:06:00.0000000 -03:00,2,-1.209.750,-4.577.200,8,Válido,0,12.874,0,760,Modo Econômico,"6568,9",962.90
2686,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 22:06:02.927,2025-05-07 22:06:00.0000000 -03:00,2,-1.209.750,-4.577.200,14,Válido,0,12.858,0,760,Modo Econômico,"6568,9",962.90
2687,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-05-07 23:06:02.627,2025-05-07 23:06:00.0000000 -03:00,2,-1.209.750,-4.577.200,15,Válido,0,12.850,0,760,Modo Econômico,"6568,9",962.90
