mrveqpmsgid,veiPlaca,TCBICCID,veiid,eqpID,tcbserie,mrvDataHoraInc,mrvDataHoraExibicao,delay,Latitude,Longitude,N Satélites,GPS,Velocidade,Bateria (V),mrvlog,tdeID,Evento Gerador,mrvOdometroTotal,mrvOdometro
965,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 09:45:29.233,2025-04-25 09:45:28.0000000 -03:00,1,-1.208.324,-4.573.447,18,Válido,74,13.009,0,761,Posicionamento por tempo em movimento,"5684,7",78.70
967,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 09:51:26.770,2025-04-25 09:48:28.0000000 -03:00,178,-1.207.808,-4.569.516,18,Válido,96,12.993,1,761,Posicionamento por tempo em movimento,"5689,1",83.10
968,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 09:51:29.437,2025-04-25 09:51:28.0000000 -03:00,1,-1.207.276,-4.565.376,18,Válido,53,14.524,0,761,Posicionamento por tempo em movimento,"5693,5",87.50
969,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 09:51:42.737,2025-04-25 09:51:41.0000000 -03:00,1,-1.207.305,-4.565.256,17,Válido,0,14.069,0,668,Ignição desligada,"5693,6",87.60
970,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 09:51:44.497,2025-04-25 09:51:41.0000000 -03:00,3,-1.207.305,-4.565.256,18,Válido,0,13.687,0,760,Modo Econômico,"5693,6",87.60
971,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 10:19:43.123,2025-04-25 10:17:03.0000000 -03:00,160,-1.207.305,-4.565.256,18,Válido,0,12.627,1,667,Ignição ligada,"5693,6",87.60
974,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 10:19:44.930,2025-04-25 10:17:11.0000000 -03:00,153,-1.207.300,-4.565.259,15,Válido,4,13.695,1,761,Posicionamento por tempo em movimento,"5693,6",87.60
976,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 10:20:09.113,2025-04-25 10:20:08.0000000 -03:00,1,-1.206.773,-4.561.669,18,Válido,108,12.977,0,761,Posicionamento por tempo em movimento,"5697,7",91.70
978,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 10:23:09.117,2025-04-25 10:23:08.0000000 -03:00,1,-1.206.603,-4.557.830,18,Válido,28,14.029,0,761,Posicionamento por tempo em movimento,"5701,8",95.80
982,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 10:26:10.253,2025-04-25 10:26:08.0000000 -03:00,2,-1.203.466,-4.557.587,18,Válido,100,12.834,0,761,Posicionamento por tempo em movimento,"5705,4",99.40
984,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:08:49.187,2025-04-25 10:29:08.0000000 -03:00,2381,-1.198.971,-4.558.140,18,Válido,109,12.826,1,761,Posicionamento por tempo em movimento,"5710,6",104.60
986,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:08:49.697,2025-04-25 10:32:08.0000000 -03:00,2201,-1.194.544,-4.559.563,17,Válido,101,12.818,1,761,Posicionamento por tempo em movimento,"5715,7",109.70
987,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:08:50.870,2025-04-25 10:35:08.0000000 -03:00,2022,-1.190.283,-4.560.931,18,Válido,95,14.077,1,761,Posicionamento por tempo em movimento,"5720,7",114.70
988,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:08:51.367,2025-04-25 10:35:59.0000000 -03:00,1972,-1.189.467,-4.561.175,18,Válido,0,14.093,1,668,Ignição desligada,"5721,5",115.50
989,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:08:52.527,2025-04-25 10:36:00.0000000 -03:00,1972,-1.189.467,-4.561.175,18,Válido,0,13.416,1,760,Modo Econômico,"5721,5",115.50
992,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:08:55.870,2025-04-25 10:37:24.0000000 -03:00,1891,-1.189.467,-4.561.173,19,Válido,0,12.938,1,760,Modo Econômico,"5721,5",115.50
993,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:08:56.620,2025-04-25 10:54:20.0000000 -03:00,876,-1.189.467,-4.561.173,19,Válido,0,12.635,1,667,Ignição ligada,"5721,5",115.50
996,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:08:58.300,2025-04-25 10:54:29.0000000 -03:00,869,-1.189.468,-4.561.180,15,Válido,4,13.806,1,761,Posicionamento por tempo em movimento,"5721,5",115.50
997,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:08:58.920,2025-04-25 10:57:25.0000000 -03:00,693,-1.186.564,-4.561.667,18,Válido,81,13.145,1,761,Posicionamento por tempo em movimento,5725,119.00
998,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:09:00.127,2025-04-25 11:00:25.0000000 -03:00,515,-1.183.545,-4.561.500,18,Válido,0,13.934,1,761,Posicionamento por tempo em movimento,"5728,4",122.40
1000,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:09:01.733,2025-04-25 11:03:25.0000000 -03:00,336,-1.183.629,-4.563.779,19,Válido,0,14.022,1,761,Posicionamento por tempo em movimento,5731,125.00
1001,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:09:02.407,2025-04-25 11:06:25.0000000 -03:00,157,-1.182.602,-4.567.741,20,Válido,100,12.810,1,761,Posicionamento por tempo em movimento,"5735,5",129.50
1002,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:09:27.323,2025-04-25 11:09:25.0000000 -03:00,2,-1.181.458,-4.572.140,19,Válido,103,12.842,0,761,Posicionamento por tempo em movimento,"5740,5",134.50
1004,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:12:27.147,2025-04-25 11:12:25.0000000 -03:00,2,-1.180.380,-4.576.299,20,Válido,90,12.850,0,761,Posicionamento por tempo em movimento,"5745,2",139.20
1007,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:22:27.337,2025-04-25 11:15:25.0000000 -03:00,422,-1.179.377,-4.580.152,20,Válido,86,12.834,1,761,Posicionamento por tempo em movimento,"5749,5",143.50
1008,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:22:30.577,2025-04-25 11:18:25.0000000 -03:00,245,-1.180.323,-4.581.871,20,Válido,0,14.037,1,761,Posicionamento por tempo em movimento,"5752,7",146.70
1010,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:22:32.727,2025-04-25 11:21:25.0000000 -03:00,67,-1.181.176,-4.581.929,20,Válido,95,12.810,1,761,Posicionamento por tempo em movimento,"5753,8",147.80
1012,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:39:56.297,2025-04-25 11:24:25.0000000 -03:00,931,-1.185.784,-4.582.268,19,Válido,102,12.842,1,761,Posicionamento por tempo em movimento,"5758,9",152.90
1013,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:39:57.067,2025-04-25 11:27:25.0000000 -03:00,752,-1.189.838,-4.582.403,19,Válido,96,14.061,1,761,Posicionamento por tempo em movimento,"5763,6",157.60
1014,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:39:58.760,2025-04-25 11:30:25.0000000 -03:00,573,-1.193.879,-4.580.972,20,Válido,86,14.085,1,761,Posicionamento por tempo em movimento,"5768,3",162.30
1015,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:39:59.230,2025-04-25 11:33:25.0000000 -03:00,394,-1.197.954,-4.579.693,18,Válido,62,13.998,1,761,Posicionamento por tempo em movimento,5773,167.00
1017,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:40:00.860,2025-04-25 11:36:25.0000000 -03:00,215,-1.201.003,-4.580.275,18,Válido,97,12.850,1,761,Posicionamento por tempo em movimento,"5776,8",170.80
1018,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:40:02.160,2025-04-25 11:39:25.0000000 -03:00,37,-1.204.916,-4.579.755,17,Válido,60,14.117,0,761,Posicionamento por tempo em movimento,"5781,2",175.20
1021,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:42:27.213,2025-04-25 11:42:25.0000000 -03:00,2,-1.206.764,-4.579.572,17,Válido,32,12.882,0,761,Posicionamento por tempo em movimento,"5783,2",177.20
1023,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:45:31.097,2025-04-25 11:45:25.0000000 -03:00,6,-1.208.254,-4.579.320,18,Válido,0,14.045,0,761,Posicionamento por tempo em movimento,"5784,9",178.90
1027,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:48:27.270,2025-04-25 11:48:25.0000000 -03:00,2,-1.209.057,-4.579.227,18,Válido,20,13.288,0,761,Posicionamento por tempo em movimento,"5785,8",179.80
1029,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:51:27.247,2025-04-25 11:51:25.0000000 -03:00,2,-1.208.954,-4.578.160,18,Válido,62,14.269,0,761,Posicionamento por tempo em movimento,"5788,1",182.10
1032,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:54:27.160,2025-04-25 11:54:25.0000000 -03:00,2,-1.209.644,-4.577.214,18,Válido,37,14.229,0,761,Posicionamento por tempo em movimento,5790,184.00
1033,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:55:12.267,2025-04-25 11:55:10.0000000 -03:00,2,-1.209.748,-4.577.190,18,Válido,0,14.029,0,668,Ignição desligada,"5790,1",184.10
1034,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 11:55:12.987,2025-04-25 11:55:11.0000000 -03:00,1,-1.209.748,-4.577.190,18,Válido,0,13.894,0,760,Modo Econômico,"5790,1",184.10
1035,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 12:55:55.103,2025-04-25 12:55:10.0000000 -03:00,45,-1.209.748,-4.577.190,12,Válido,0,12.977,0,760,Modo Econômico,"5790,1",184.10
1036,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 13:55:14.473,2025-04-25 13:55:10.0000000 -03:00,4,-1.209.748,-4.577.190,12,Válido,0,12.969,0,760,Modo Econômico,"5790,1",184.10
1037,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 14:08:34.160,2025-04-25 14:08:32.0000000 -03:00,2,-1.209.748,-4.577.190,12,Válido,0,12.746,0,667,Ignição ligada,"5790,1",184.10
1040,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 14:08:43.163,2025-04-25 14:08:41.0000000 -03:00,2,-1.209.751,-4.577.184,13,Válido,1,12.404,0,761,Posicionamento por tempo em movimento,"5790,1",184.10
1042,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 14:11:42.117,2025-04-25 14:11:41.0000000 -03:00,1,-1.209.050,-4.577.475,17,Válido,31,13.320,0,761,Posicionamento por tempo em movimento,"5791,3",185.30
1045,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 14:14:42.573,2025-04-25 14:14:41.0000000 -03:00,1,-1.208.807,-4.577.595,16,Válido,9,13.695,0,761,Posicionamento por tempo em movimento,"5792,9",186.90
1047,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 14:17:34.200,2025-04-25 14:17:33.0000000 -03:00,1,-1.208.743,-4.577.076,17,Válido,0,14.029,0,668,Ignição desligada,"5793,5",187.50
1048,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 14:17:34.923,2025-04-25 14:17:34.0000000 -03:00,0,-1.208.743,-4.577.076,17,Válido,0,14.061,0,760,Modo Econômico,"5793,5",187.50
1049,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 14:49:12.907,2025-04-25 14:49:09.0000000 -03:00,3,-1.208.743,-4.577.076,17,Válido,0,12.730,0,667,Ignição ligada,"5793,5",187.50
1052,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 14:49:20.660,2025-04-25 14:49:19.0000000 -03:00,1,-1.208.742,-4.577.082,10,Válido,0,13.766,0,761,Posicionamento por tempo em movimento,"5793,5",187.50
1054,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 14:52:17.363,2025-04-25 14:52:16.0000000 -03:00,1,-1.208.942,-4.578.194,19,Válido,53,12.818,0,761,Posicionamento por tempo em movimento,"5794,8",188.80
1057,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 14:55:18.520,2025-04-25 14:55:16.0000000 -03:00,2,-1.209.258,-4.580.393,21,Válido,42,14.037,0,761,Posicionamento por tempo em movimento,"5797,2",191.20
1058,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 14:56:50.303,2025-04-25 14:56:49.0000000 -03:00,1,-1.209.475,-4.580.875,19,Válido,0,13.982,0,668,Ignição desligada,"5797,8",191.80
1059,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 14:56:51.387,2025-04-25 14:56:50.0000000 -03:00,1,-1.209.475,-4.580.875,19,Válido,0,13.974,0,760,Modo Econômico,"5797,8",191.80
1060,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 15:02:18.307,2025-04-25 15:02:17.0000000 -03:00,1,-1.209.475,-4.580.875,19,Válido,0,12.778,0,667,Ignição ligada,"5797,8",191.80
1062,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 15:02:26.260,2025-04-25 15:02:25.0000000 -03:00,1,-1.209.475,-4.580.872,17,Válido,0,12.946,0,761,Posicionamento por tempo em movimento,"5797,8",191.80
1064,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 15:05:22.183,2025-04-25 15:05:21.0000000 -03:00,1,-1.209.474,-4.580.875,20,Válido,0,14.006,0,761,Posicionamento por tempo em movimento,"5797,8",191.80
1068,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 15:08:21.893,2025-04-25 15:08:21.0000000 -03:00,0,-1.209.465,-4.580.681,20,Válido,0,14.022,0,761,Posicionamento por tempo em movimento,5798,192.00
1071,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 15:11:22.583,2025-04-25 15:11:21.0000000 -03:00,1,-1.209.220,-4.580.109,21,Válido,56,14.133,0,761,Posicionamento por tempo em movimento,"5798,8",192.80
1074,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 15:14:22.150,2025-04-25 15:14:21.0000000 -03:00,1,-1.209.045,-4.579.475,19,Válido,19,12.890,0,761,Posicionamento por tempo em movimento,"5800,7",194.70
1076,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 15:17:12.430,2025-04-25 15:17:11.0000000 -03:00,1,-1.208.405,-4.579.423,19,Válido,0,14.022,0,668,Ignição desligada,"5801,7",195.70
1077,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 15:17:13.550,2025-04-25 15:17:12.0000000 -03:00,1,-1.208.405,-4.579.423,19,Válido,0,14.069,0,760,Modo Econômico,"5801,7",195.70
1078,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 15:25:40.597,2025-04-25 15:25:37.0000000 -03:00,3,-1.208.405,-4.579.423,19,Válido,0,12.802,0,667,Ignição ligada,"5801,7",195.70
1081,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 15:26:22.710,2025-04-25 15:25:45.0000000 -03:00,37,-1.208.408,-4.579.424,16,Válido,2,12.579,0,761,Posicionamento por tempo em movimento,"5801,7",195.70
1083,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 15:28:40.270,2025-04-25 15:28:39.0000000 -03:00,1,-1.208.699,-4.579.875,18,Válido,0,14.014,0,668,Ignição desligada,"5802,5",196.50
1084,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 15:28:41.073,2025-04-25 15:28:40.0000000 -03:00,1,-1.208.699,-4.579.875,18,Válido,0,13.870,0,760,Modo Econômico,"5802,5",196.50
1085,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 16:28:40.443,2025-04-25 16:28:36.0000000 -03:00,4,-1.208.699,-4.579.875,13,Válido,0,12.962,0,760,Modo Econômico,"5802,5",196.50
1086,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 17:14:11.410,2025-04-25 17:14:09.0000000 -03:00,2,-1.208.699,-4.579.875,13,Válido,0,12.738,0,667,Ignição ligada,"5802,5",196.50
1088,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 17:14:21.180,2025-04-25 17:14:20.0000000 -03:00,1,-1.208.691,-4.579.869,14,Válido,2,13.806,0,761,Posicionamento por tempo em movimento,"5802,5",196.50
1091,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 17:17:17.097,2025-04-25 17:17:16.0000000 -03:00,1,-1.209.028,-4.579.297,21,Válido,32,13.711,0,761,Posicionamento por tempo em movimento,"5803,6",197.60
1094,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 17:20:17.487,2025-04-25 17:20:16.0000000 -03:00,1,-1.209.156,-4.579.636,21,Válido,46,12.866,0,761,Posicionamento por tempo em movimento,"5804,5",198.50
1096,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 17:23:17.090,2025-04-25 17:23:16.0000000 -03:00,1,-1.208.893,-4.577.487,21,Válido,45,13.296,0,761,Posicionamento por tempo em movimento,"5806,8",200.80
1097,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 17:23:54.067,2025-04-25 17:23:53.0000000 -03:00,1,-1.208.954,-4.577.313,21,Válido,0,14.006,0,668,Ignição desligada,"5807,1",201.10
1098,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 17:23:54.657,2025-04-25 17:23:54.0000000 -03:00,0,-1.208.954,-4.577.313,21,Válido,0,13.400,0,760,Modo Econômico,"5807,1",201.10
1099,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 18:23:53.800,2025-04-25 18:23:51.0000000 -03:00,2,-1.208.954,-4.577.313,14,Válido,0,12.930,0,760,Modo Econômico,"5807,1",201.10
1100,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 19:23:54.460,2025-04-25 19:23:51.0000000 -03:00,3,-1.208.954,-4.577.313,15,Válido,0,12.906,0,760,Modo Econômico,"5807,1",201.10
1101,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 20:23:54.197,2025-04-25 20:23:51.0000000 -03:00,3,-1.208.954,-4.577.313,15,Válido,0,12.898,0,760,Modo Econômico,"5807,1",201.10
1102,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 21:23:54.140,2025-04-25 21:23:51.0000000 -03:00,3,-1.208.954,-4.577.313,9,Válido,0,12.882,0,760,Modo Econômico,"5807,1",201.10
1103,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 21:57:04.140,2025-04-25 21:57:01.0000000 -03:00,3,-1.208.954,-4.577.313,9,Válido,0,12.722,0,667,Ignição ligada,"5807,1",201.10
1106,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 21:57:35.150,2025-04-25 21:57:34.0000000 -03:00,1,-1.209.080,-4.577.288,14,Válido,18,12.738,0,761,Posicionamento por tempo em movimento,"5807,1",201.10
1108,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 21:59:18.233,2025-04-25 21:59:17.0000000 -03:00,1,-1.209.735,-4.577.189,14,Válido,0,13.894,0,668,Ignição desligada,"5807,9",201.90
1109,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 21:59:19.110,2025-04-25 21:59:18.0000000 -03:00,1,-1.209.735,-4.577.189,14,Válido,0,14.029,0,760,Modo Econômico,"5807,9",201.90
1110,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 22:59:17.143,2025-04-25 22:59:16.0000000 -03:00,1,-1.209.735,-4.577.189,15,Válido,0,12.866,0,760,Modo Econômico,"5807,9",201.90
1111,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-25 23:59:20.157,2025-04-25 23:59:16.0000000 -03:00,4,-1.209.735,-4.577.189,13,Válido,0,12.858,0,760,Modo Econômico,"5807,9",201.90
1112,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 00:59:20.187,2025-04-26 00:59:16.0000000 -03:00,4,-1.209.735,-4.577.189,12,Válido,0,12.850,0,760,Modo Econômico,"5807,9",201.90
1113,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 01:59:19.277,2025-04-26 01:59:16.0000000 -03:00,3,-1.209.735,-4.577.189,13,Válido,0,12.842,0,760,Modo Econômico,"5807,9",201.90
1114,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 02:59:19.393,2025-04-26 02:59:16.0000000 -03:00,3,-1.209.735,-4.577.189,13,Válido,0,12.826,0,760,Modo Econômico,"5807,9",201.90
1115,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 03:59:19.393,2025-04-26 03:59:16.0000000 -03:00,3,-1.209.735,-4.577.189,14,Válido,0,12.826,0,760,Modo Econômico,"5807,9",201.90
1116,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 04:59:19.570,2025-04-26 04:59:16.0000000 -03:00,3,-1.209.735,-4.577.189,12,Válido,0,12.818,0,760,Modo Econômico,"5807,9",201.90
1118,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 05:59:17.457,2025-04-26 05:59:16.0000000 -03:00,1,-1.209.735,-4.577.189,13,Válido,0,12.810,0,760,Modo Econômico,"5807,9",201.90
1119,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 06:59:19.600,2025-04-26 06:59:16.0000000 -03:00,3,-1.209.735,-4.577.189,13,Válido,0,12.802,0,760,Modo Econômico,"5807,9",201.90
1120,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 07:59:19.400,2025-04-26 07:59:16.0000000 -03:00,3,-1.209.735,-4.577.189,13,Válido,0,12.794,0,760,Modo Econômico,"5807,9",201.90
1121,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 08:59:19.400,2025-04-26 08:59:16.0000000 -03:00,3,-1.209.735,-4.577.189,14,Válido,0,12.794,0,760,Modo Econômico,"5807,9",201.90
1122,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 09:00:12.073,2025-04-26 09:00:11.0000000 -03:00,1,-1.209.735,-4.577.189,14,Válido,0,12.499,0,667,Ignição ligada,"5807,9",201.90
1124,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 09:00:20.660,2025-04-26 09:00:20.0000000 -03:00,0,-1.209.748,-4.577.190,15,Válido,1,12.730,0,761,Posicionamento por tempo em movimento,"5807,9",201.90
1127,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 09:03:17.883,2025-04-26 09:03:16.0000000 -03:00,1,-1.209.046,-4.577.476,12,Válido,31,13.591,0,761,Posicionamento por tempo em movimento,"5809,1",203.10
1130,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 09:06:17.107,2025-04-26 09:06:16.0000000 -03:00,1,-1.208.769,-4.577.309,14,Válido,15,12.770,0,761,Posicionamento por tempo em movimento,5811,205.00
1131,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 09:06:54.060,2025-04-26 09:06:53.0000000 -03:00,1,-1.208.726,-4.577.063,15,Válido,0,13.966,0,668,Ignição desligada,"5811,3",205.30
1132,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 09:06:54.513,2025-04-26 09:06:54.0000000 -03:00,0,-1.208.726,-4.577.063,15,Válido,0,13.950,0,760,Modo Econômico,"5811,3",205.30
1133,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 09:27:18.073,2025-04-26 09:27:17.0000000 -03:00,1,-1.208.726,-4.577.063,15,Válido,0,12.587,0,667,Ignição ligada,"5811,3",205.30
1135,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 09:27:27.047,2025-04-26 09:27:26.0000000 -03:00,1,-1.208.719,-4.577.067,13,Válido,3,13.838,0,761,Posicionamento por tempo em movimento,"5811,3",205.30
1138,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 09:30:27.030,2025-04-26 09:30:26.0000000 -03:00,1,-1.208.828,-4.577.617,17,Válido,0,13.982,0,761,Posicionamento por tempo em movimento,"5811,9",205.90
1141,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 09:33:27.060,2025-04-26 09:33:26.0000000 -03:00,1,-1.208.872,-4.577.325,17,Válido,25,13.240,0,761,Posicionamento por tempo em movimento,"5813,9",207.90
1143,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 09:35:46.200,2025-04-26 09:35:45.0000000 -03:00,1,-1.209.744,-4.577.188,18,Válido,0,13.830,0,668,Ignição desligada,5815,209.00
1144,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 09:35:47.687,2025-04-26 09:35:46.0000000 -03:00,1,-1.209.744,-4.577.188,18,Válido,0,13.982,0,760,Modo Econômico,5815,209.00
1145,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 10:35:43.893,2025-04-26 10:35:41.0000000 -03:00,2,-1.209.744,-4.577.188,11,Válido,0,12.858,0,760,Modo Econômico,5815,209.00
1146,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 12:35:37.140,2025-04-26 12:35:34.0000000 -03:00,3,-1.209.739,-4.577.187,13,Válido,0,12.850,0,760,Modo Econômico,5815,209.00
1147,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 13:35:37.153,2025-04-26 13:35:34.0000000 -03:00,3,-1.209.739,-4.577.187,15,Válido,0,12.858,0,760,Modo Econômico,5815,209.00
1148,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 14:37:06.007,2025-04-26 14:35:34.0000000 -03:00,92,-1.209.739,-4.577.187,17,Válido,0,12.858,1,760,Modo Econômico,5815,209.00
1149,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 15:35:45.807,2025-04-26 15:35:34.0000000 -03:00,11,-1.209.739,-4.577.187,17,Válido,0,12.850,0,760,Modo Econômico,5815,209.00
1150,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 16:35:37.043,2025-04-26 16:35:34.0000000 -03:00,3,-1.209.739,-4.577.187,19,Válido,0,12.850,0,760,Modo Econômico,5815,209.00
1151,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 17:35:37.470,2025-04-26 17:35:34.0000000 -03:00,3,-1.209.739,-4.577.187,19,Válido,0,12.834,0,760,Modo Econômico,5815,209.00
1152,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 18:35:38.157,2025-04-26 18:35:34.0000000 -03:00,4,-1.209.739,-4.577.187,15,Válido,0,12.818,0,760,Modo Econômico,5815,209.00
1153,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 19:35:37.820,2025-04-26 19:35:34.0000000 -03:00,3,-1.209.739,-4.577.187,14,Válido,0,12.587,0,760,Modo Econômico,5815,209.00
1154,TDD0A35,89551805000578940317,212794,379526,861106051326968,2025-04-26 20:35:37.867,2025-04-26 20:35:34.0000000 -03:00,3,-1.209.739,-4.577.187,14,Válido,0,12.794,0,760,Modo Econômico,5815,209.00
